Seconds,Dryer_low_heat_1,Dryer_low_heat_2,Dryer_low_heat_3,Dryer_air_fluff,Dryer_extra_low_heat,Dryer_delicate,Dryer_cotton_cycle,Dryer_permanent_press,Dryer_high_heat_1,Dryer_high_heat_2
154.6,1.926012273,5.366636544,5.336301343,0.186693617,2.780899525,5.434026394,2.576381564,2.603730345,5.30517599,5.263249291
154.8,1.932912273,5.394536544,5.347141343,0.173890617,2.780899525,5.440926394,2.583281564,2.611940345,5.28580599,5.255689291
155,1.930612273,5.392576544,5.345491343,0.177501617,2.785489525,5.440926394,2.581311564,2.606360345,5.27596599,5.241249291
155.2,1.929952273,5.406686544,5.339261343,0.184724617,2.788769525,5.450776394,2.575401564,2.589290345,5.29500599,5.234019291
155.4,1.920102273,5.399796544,5.327761343,0.191290617,2.798619525,5.426146394,2.566201564,2.596180345,5.28515599,5.233369291
155.6,1.929952273,5.378456544,5.328091343,0.188335617,2.795009525,5.416626394,2.574741564,2.605700345,5.27891599,5.233689291
155.8,1.932252273,5.380756544,5.342211343,0.171263617,2.784509525,5.432716394,2.580321564,2.613250345,5.29565599,5.264229291
156,1.932252273,5.410296544,5.351081343,0.170607617,2.784509525,5.435996394,2.584261564,2.608980345,5.27990599,5.247159291
156.2,1.929952273,5.397496544,5.355671343,0.174218617,2.788449525,5.434356394,2.578351564,2.596180345,5.27268599,5.228109291
156.4,1.926012273,5.396836544,5.337941343,0.188663617,2.791069525,5.445186394,2.567851564,2.600780345,5.29598599,5.234679291
156.6,1.928312273,5.405696544,5.322841343,0.187022617,2.775319525,5.426806394,2.573101564,2.609970345,5.29434599,5.245839291
156.8,1.932582273,5.388306544,5.332361343,0.178158617,2.773349525,5.419576394,2.581631564,2.611610345,5.28613599,5.253069291
157,1.933242273,5.393226544,5.350091343,0.182097617,2.787789525,5.422866394,2.583931564,2.603730345,5.29795599,5.272439291
157.2,1.929302273,5.421786544,5.352721343,0.191618617,2.789759525,5.433036394,2.582621564,2.599790345,5.27596599,5.237959291
157.4,1.928642273,5.396506544,5.350751343,0.190305617,2.797639525,5.443216394,2.572771564,2.607340345,5.27038599,5.221869291
157.6,1.930612273,5.401106544,5.327111343,0.182097617,2.798289525,5.461606394,2.575731564,2.613580345,5.30353599,5.227459291
157.8,1.933242273,5.422436544,5.336631343,0.174875617,2.787789525,5.428116394,2.579011564,2.608980345,5.28055599,5.260619291
158,1.931592273,5.406356544,5.355341343,0.186365617,2.791729525,5.407096394,2.580321564,2.598480345,5.27169599,5.257009291
158.2,1.930612273,5.410956544,5.357641343,0.190633617,2.778599525,5.413336394,2.585571564,2.607010345,5.30780599,5.280319291
158.4,1.931922273,5.425726544,5.341881343,0.188007617,2.794029525,5.436326394,2.583931564,2.608330345,5.29237599,5.247159291
158.6,1.935862273,5.395196544,5.352391343,0.178814617,2.783849525,5.451756394,2.584261564,2.614890345,5.29007599,5.245189291
158.8,1.933562273,5.398806544,5.349761343,0.173561617,2.771379525,5.468176394,2.584591564,2.600120345,5.30451599,5.252409291
159,1.931592273,5.439506544,5.346151343,0.181441617,2.785819525,5.429756394,2.579011564,2.592570345,5.28416599,5.267189291
159.2,1.930612273,5.418826544,5.356661343,0.189977617,2.785159525,5.412356394,2.582621564,2.599130345,5.27760599,5.264889291
159.4,1.933892273,5.415216544,5.342541343,0.189977617,2.785819525,5.414656394,2.580651564,2.610300345,5.31961599,5.257989291
159.6,1.932252273,5.418506544,5.340571343,0.177173617,2.799279525,5.437636394,2.588201564,2.612270345,5.30484599,5.266529291
159.8,1.930942273,5.399136544,5.362901343,0.172248617,2.766129525,5.441576394,2.588531564,2.603400345,5.28876599,5.275399291
160,1.929302273,5.412266544,5.360931343,0.178814617,2.764159525,5.454056394,2.580321564,2.602090345,5.27760599,5.266859291
160.2,1.927982273,5.449026544,5.354031343,0.192931617,2.785489525,5.415306394,2.582951564,2.610630345,5.27826599,5.276709291
160.4,1.930282273,5.426706544,5.354361343,0.190961617,2.780239525,5.400536394,2.585901564,2.614240345,5.28482599,5.276709291
160.6,1.929302273,5.410626544,5.351401343,0.178486617,2.785819525,5.410056394,2.590501564,2.607670345,5.32421599,5.270139291
160.8,1.928972273,5.430646544,5.355671343,0.166995617,2.795989525,5.450776394,2.592471564,2.597170345,5.30550599,5.279989291
161,1.925362273,5.404056544,5.386211343,0.175531617,2.763169525,5.452416394,2.580321564,2.594870345,5.26545599,5.269489291
161.2,1.928972273,5.434256544,5.377021343,0.183082617,2.771379525,5.444206394,2.578021564,2.608000345,5.27432599,5.254709291
161.4,1.930282273,5.459206544,5.346811343,0.192603617,2.801899525,5.420566394,2.579991564,2.611940345,5.27563599,5.270469291
161.6,1.929302273,5.432616544,5.344841343,0.186037617,2.784179525,5.408086394,2.589511564,2.606360345,5.29992599,5.284919291
161.8,1.929302273,5.407016544,5.355671343,0.175531617,2.784829525,5.425156394,2.588861564,2.598150345,5.32322599,5.278019291
162,1.927332273,5.415546544,5.363221343,0.180784617,2.778269525,5.456026394,2.582291564,2.599460345,5.28646599,5.292799291
162.2,1.930282273,5.418506544,5.391461343,0.184067617,2.759889525,5.446836394,2.578681564,2.609310345,5.25659599,5.267839291
162.4,1.930612273,5.435246544,5.368811343,0.186037617,2.766779525,5.427456394,2.582621564,2.608330345,5.26939599,5.258319291
162.6,1.930282273,5.463796544,5.349761343,0.179471617,2.792379525,5.428446394,2.591481564,2.595850345,5.29565599,5.271459291
162.8,1.928972273,5.426056544,5.356001343,0.171592617,2.782209525,5.428446394,2.594111564,2.595200345,5.31239599,5.284919291
163,1.928312273,5.399796544,5.371111343,0.181112617,2.771049525,5.432716394,2.587541564,2.603070345,5.31338599,5.282949291
163.2,1.930282273,5.431306544,5.371111343,0.184724617,2.773669525,5.436326394,2.589191564,2.612270345,5.26742599,5.293459291
163.4,1.929952273,5.431956544,5.378661343,0.184395617,2.758579525,5.434686394,2.585901564,2.608000345,5.23624599,5.265219291
163.6,1.926342273,5.440496544,5.354691343,0.175203617,2.775639525,5.439936394,2.587871564,2.594540345,5.27891599,5.279659291
163.8,1.933242273,5.453626544,5.352061343,0.178486617,2.796319525,5.449456394,2.585571564,2.600450345,5.30386599,5.289189291
164,1.932252273,5.417186544,5.360601343,0.185052617,2.785159525,5.435336394,2.582621564,2.606690345,5.30878599,5.293779291
164.2,1.932582273,5.400446544,5.378661343,0.189320617,2.760219525,5.421876394,2.583601564,2.611280345,5.29598599,5.273099291
164.4,1.927982273,5.449026544,5.372421343,0.177501617,2.772029525,5.430416394,2.583931564,2.606360345,5.25790599,5.281629291
164.6,1.925692273,5.449026544,5.376361343,0.173890617,2.762839525,5.438946394,2.590501564,2.600120345,5.24510599,5.280979291
164.8,1.926672273,5.449026544,5.369461343,0.180784617,2.791399525,5.434026394,2.583601564,2.605040345,5.29467599,5.277369291
165,1.930942273,5.455926544,5.366841343,0.189648617,2.807809525,5.444536394,2.585251564,2.610630345,5.31338599,5.285249291
165.2,1.931592273,5.425066544,5.366841343,0.189977617,2.776959525,5.424176394,2.581961564,2.614240345,5.29959599,5.264559291
165.4,1.924702273,5.427036544,5.376031343,0.177173617,2.755289525,5.423516394,2.587221564,2.605040345,5.27891599,5.258979291
165.6,1.924042273,5.458216544,5.365851343,0.172248617,2.774329525,5.435006394,2.590501564,2.607670345,5.27268599,5.278349291
165.8,1.928312273,5.446406544,5.377341343,0.179799617,2.763499525,5.440266394,2.582621564,2.608330345,5.27760599,5.272439291
166,1.931592273,5.437866544,5.377671343,0.188663617,2.794349525,5.426806394,2.582621564,2.608000345,5.31732599,5.252409291
166.2,1.927662273,5.443116544,5.377341343,0.192931617,2.810769525,5.435336394,2.583601564,2.602750345,5.29992599,5.250769291
166.4,1.917152273,5.429986544,5.359611343,0.183410617,2.771709525,5.423186394,2.581961564,2.595850345,5.26775599,5.239929291
166.6,1.921422273,5.442796544,5.361911343,0.176844617,2.762509525,5.429096394,2.584591564,2.599790345,5.26381599,5.245839291
166.8,1.928972273,5.464456544,5.380631343,0.179142617,2.777609525,5.437306394,2.577701564,2.606030345,5.27071599,5.262919291
167,1.934552273,5.442136544,5.381281343,0.186693617,2.769079525,5.429096394,2.580321564,2.607010345,5.29565599,5.262919291
167.2,1.930942273,5.431306544,5.393111343,0.185052617,2.784829525,5.413996394,2.586561564,2.605040345,5.30189599,5.237309291
167.4,1.920102273,5.449686544,5.359941343,0.178814617,2.802229525,5.433696394,2.582951564,2.601100345,5.27990599,5.207749291
167.6,1.922072273,5.447056544,5.352391343,0.174546617,2.771049525,5.443876394,2.584261564,2.605700345,5.26020599,5.212679291
167.8,1.928312273,5.441146544,5.371431343,0.177501617,2.765139525,5.435996394,2.577041564,2.605370345,5.27891599,5.233369291
168,1.934222273,5.452636544,5.383251343,0.183739617,2.771049525,5.417606394,2.583281564,2.602420345,5.29565599,5.246169291
168.2,1.929952273,5.444756544,5.381281343,0.183410617,2.775969525,5.416946394,2.588201564,2.597820345,5.29893599,5.239929291
168.4,1.922402273,5.452306544,5.378661343,0.178814617,2.782209525,5.425156394,2.587871564,2.600780345,5.28154599,5.218259291
168.6,1.922402273,5.473316544,5.357641343,0.175531617,2.786479525,5.439936394,2.582291564,2.599130345,5.25955599,5.202829291
168.8,1.930942273,5.455266544,5.360931343,0.180784617,2.779579525,5.439276394,2.574411564,2.601430345,5.24642599,5.204799291
169,1.937182273,5.432616544,5.378001343,0.185709617,2.759889525,5.418596394,2.579991564,2.600780345,5.28613599,5.235009291
169.2,1.930942273,5.431956544,5.380631343,0.183739617,2.784829525,5.416946394,2.587541564,2.606030345,5.29434599,5.236979291
169.4,1.919452273,5.431636544,5.356991343,0.177501617,2.790739525,5.426806394,2.585901564,2.603730345,5.27826599,5.223839291
169.6,1.919452273,5.448046544,5.376031343,0.173233617,2.784829525,5.435006394,2.576711564,2.603730345,5.25790599,5.200529291
169.8,1.926672273,5.480866544,5.358301343,0.179471617,2.780569525,5.426476394,2.573431564,2.601430345,5.26480599,5.191009291
170,1.930942273,5.453626544,5.365851343,0.182097617,2.771709525,5.429096394,2.582291564,2.599790345,5.27990599,5.211369291
170.2,1.932912273,5.430316544,5.379311343,0.181441617,2.770389525,5.411366394,2.589191564,2.600120345,5.31042599,5.232049291
170.4,1.919122273,5.427366544,5.374721343,0.178814617,2.794679525,5.410056394,2.590501564,2.601760345,5.28252599,5.223189291
170.6,1.919452273,5.436886544,5.368811343,0.178486617,2.792709525,5.438296394,2.579661564,2.601100345,5.25659599,5.222199291
170.8,1.927332273,5.459536544,5.393111343,0.184395617,2.773669525,5.439276394,2.568171564,2.601100345,5.25134599,5.191669291
171,1.935862273,5.466426544,5.379971343,0.182426617,2.781549525,5.419576394,2.577701564,2.597170345,5.27596599,5.197579291
171.2,1.933242273,5.447056544,5.361251343,0.174546617,2.769739525,5.419246394,2.584591564,2.599790345,5.30386599,5.218919291
171.4,1.921752273,5.424086544,5.360931343,0.175531617,2.778929525,5.417606394,2.586231564,2.601430345,5.29795599,5.226799291
171.6,1.920762273,5.432616544,5.370451343,0.179799617,2.798949525,5.408086394,2.582291564,2.601100345,5.26086599,5.211369291
171.8,1.930282273,5.457886544,5.373401343,0.185380617,2.778599525,5.424836394,2.575071564,2.603730345,5.23723599,5.216949291
172,1.935532273,5.464786544,5.400661343,0.188992617,2.777289525,5.409396394,2.580981564,2.605370345,5.24773599,5.201519291
172.2,1.927982273,5.458216544,5.372421343,0.176844617,2.788769525,5.398236394,2.580321564,2.603070345,5.29598599,5.204799291
172.4,1.923392273,5.438856544,5.362241343,0.173890617,2.782869525,5.426146394,2.580651564,2.601430345,5.30648599,5.222529291
172.6,1.925692273,5.423756544,5.362901343,0.181441617,2.788769525,5.423186394,2.579661564,2.597170345,5.27300599,5.208409291
172.8,1.930282273,5.447716544,5.375051343,0.188663617,2.786479525,5.415966394,2.578351564,2.602090345,5.24970599,5.199219291
173,1.930942273,5.462156544,5.372421343,0.188663617,2.776629525,5.405126394,2.584921564,2.606690345,5.25232599,5.206439291
173.2,1.927332273,5.457566544,5.382271343,0.179799617,2.796979525,5.395936394,2.580321564,2.609310345,5.28022599,5.206439291
173.4,1.927982273,5.446076544,5.366511343,0.172248617,2.787129525,5.417276394,2.576711564,2.601100345,5.29762599,5.208409291
173.6,1.930942273,5.442466544,5.359281343,0.178814617,2.786479525,5.440266394,2.576711564,2.590930345,5.28154599,5.211689291
173.8,1.934222273,5.439176544,5.356001343,0.188335617,2.784829525,5.425816394,2.579341564,2.598150345,5.25331599,5.195279291
174,1.927662273,5.463796544,5.373081343,0.185052617,2.758579525,5.398566394,2.587871564,2.609310345,5.26775599,5.191339291
174.2,1.925692273,5.457566544,5.374391343,0.178814617,2.773349525,5.398566394,2.591811564,2.612270345,5.28810599,5.220559291
174.4,1.926672273,5.456906544,5.379641343,0.174546617,2.776629525,5.406776394,2.577371564,2.602420345,5.29697599,5.219249291
174.6,1.932252273,5.442466544,5.380301343,0.176516617,2.786149525,5.409066394,2.574081564,2.594210345,5.28121599,5.200529291
174.8,1.931922273,5.439836544,5.374721343,0.186693617,2.792709525,5.423516394,2.575071564,2.602750345,5.26283599,5.178529291
175,1.926012273,5.450016544,5.361911343,0.186365617,2.785819525,5.403486394,2.583931564,2.609640345,5.25987599,5.196259291
175.2,1.925692273,5.455266544,5.368481343,0.176516617,2.769739525,5.388386394,2.580321564,2.608980345,5.27858599,5.201189291
175.4,1.928642273,5.450016544,5.371761343,0.177829617,2.790409525,5.388716394,2.577701564,2.596840345,5.29992599,5.232049291
175.6,1.931272273,5.445746544,5.373081343,0.180127617,2.788769525,5.408416394,2.594111564,2.598150345,5.27629599,5.218589291
175.8,1.927982273,5.444436544,5.382931343,0.189977617,2.788119525,5.411696394,2.587221564,2.608660345,5.26775599,5.196919291
176,1.921422273,5.450336544,5.373401343,0.184395617,2.779249525,5.415306394,2.587541564,2.613910345,5.25495599,5.186079291
176.2,1.926342273,5.459536544,5.361581343,0.170278617,2.770389525,5.396596394,2.574741564,2.609310345,5.27005599,5.197249291
176.4,1.929622273,5.448046544,5.367491343,0.175531617,2.764479525,5.377876394,2.568501564,2.594540345,5.28121599,5.215959291
176.6,1.929952273,5.448696544,5.383251343,0.190633617,2.784509525,5.383786394,2.576051564,2.591910345,5.28482599,5.228439291
176.8,1.924372273,5.448376544,5.372751343,0.195886617,2.809779525,5.399876394,2.584261564,2.606360345,5.26578599,5.213009291
177,1.924042273,5.456906544,5.390151343,0.186365617,2.801249525,5.409066394,2.583601564,2.613580345,5.26316599,5.193639291
177.2,1.929952273,5.462156544,5.367171343,0.166667617,2.784829525,5.387066394,2.573431564,2.605700345,5.27924599,5.197579291
177.4,1.932252273,5.452966544,5.361251343,0.170278617,2.780569525,5.406446394,2.572111564,2.597490345,5.29073599,5.208409291
177.6,1.927662273,5.438526544,5.372751343,0.185380617,2.768749525,5.391016394,2.579661564,2.599130345,5.28646599,5.223839291
177.8,1.923392273,5.452306544,5.378331343,0.197527617,2.782209525,5.391996394,2.588201564,2.607010345,5.27432599,5.217279291
178,1.927002273,5.464126544,5.373731343,0.185380617,2.815689525,5.401846394,2.582951564,2.606690345,5.24510599,5.215309291
178.2,1.931272273,5.471346544,5.383251343,0.164697617,2.785159525,5.399216394,2.568171564,2.595850345,5.27038599,5.201519291
178.4,1.931272273,5.447386544,5.363551343,0.168308617,2.769409525,5.393306394,2.563251564,2.592570345,5.29697599,5.210709291
178.6,1.924702273,5.430316544,5.360601343,0.185052617,2.807809525,5.418926394,2.576381564,2.601760345,5.29926599,5.230079291
178.8,1.921092273,5.437536544,5.372091343,0.197199617,2.806169525,5.408416394,2.586231564,2.609310345,5.27826599,5.254379291
179,1.922732273,5.456576544,5.381941343,0.185052617,2.795669525,5.386086394,2.584261564,2.605370345,5.26578599,5.207099291
179.2,1.928312273,5.484806544,5.374721343,0.169622617,2.814699525,5.390356394,2.572771564,2.602420345,5.25692599,5.216949291
179.4,1.927332273,5.455596544,5.394421343,0.177173617,2.774329525,5.394956394,2.567851564,2.599790345,5.29138599,5.212679291
179.6,1.927332273,5.424736544,5.377341343,0.191618617,2.773669525,5.391336394,2.578021564,2.604720345,5.32224599,5.216949291
179.8,1.925032273,5.407016544,5.363881343,0.191290617,2.794349525,5.415636394,2.585571564,2.610630345,5.28810599,5.231069291
180,1.924372273,5.431636544,5.369791343,0.181112617,2.781219525,5.390356394,2.582621564,2.601430345,5.26710599,5.222199291
180.2,1.927332273,5.468066544,5.372421343,0.174875617,2.794029525,5.381156394,2.583931564,2.594210345,5.27169599,5.212349291
180.4,1.925362273,5.484476544,5.370781343,0.181112617,2.787129525,5.392656394,2.575731564,2.598150345,5.27891599,5.228769291
180.6,1.925692273,5.443116544,5.393111343,0.187678617,2.775639525,5.389366394,2.576711564,2.602090345,5.31239599,5.225809291
180.8,1.926672273,5.424736544,5.376691343,0.184724617,2.773999525,5.390356394,2.580321564,2.605370345,5.31206599,5.225489291
181,1.927002273,5.415876544,5.369791343,0.178158617,2.799609525,5.409726394,2.577701564,2.601760345,5.27694599,5.227779291
181.2,1.927662273,5.439506544,5.378331343,0.179142617,2.796979525,5.377876394,2.580321564,2.600120345,5.26152599,5.218589291
181.4,1.925032273,5.465116544,5.373081343,0.186365617,2.811419525,5.382476394,2.581311564,2.600450345,5.28679599,5.225159291
181.6,1.923722273,5.468726544,5.375051343,0.187022617,2.811419525,5.388056394,2.577701564,2.598480345,5.29368599,5.247809291
181.8,1.924702273,5.428346544,5.391791343,0.182754617,2.772359525,5.400206394,2.579991564,2.608660345,5.29926599,5.243869291
182,1.927002273,5.414236544,5.382931343,0.172905617,2.771049525,5.394296394,2.575401564,2.599790345,5.29007599,5.230409291
182.2,1.927332273,5.442796544,5.373731343,0.177173617,2.800589525,5.394956394,2.574411564,2.595200345,5.26513599,5.223519291
182.4,1.924042273,5.447386544,5.368811343,0.187022617,2.774989525,5.405126394,2.582621564,2.595850345,5.26808599,5.235339291
182.6,1.925362273,5.459536544,5.373731343,0.188335617,2.783189525,5.387396394,2.577371564,2.601760345,5.31075599,5.233689291
182.8,1.923392273,5.462156544,5.375051343,0.180127617,2.807479525,5.384776394,2.576381564,2.600450345,5.30090599,5.265869291
183,1.923062273,5.421786544,5.389491343,0.178486617,2.770389525,5.379846394,2.576051564,2.596510345,5.29171599,5.244859291
183.2,1.924042273,5.430646544,5.380961343,0.186693617,2.779249525,5.387396394,2.566201564,2.594870345,5.29040599,5.230079291
183.4,1.928642273,5.461826544,5.380961343,0.192603617,2.816349525,5.403816394,2.571461564,2.602090345,5.28712599,5.230739291
183.6,1.928642273,5.449026544,5.377671343,0.185052617,2.773669525,5.408416394,2.574741564,2.610300345,5.29565599,5.231719291
183.8,1.927982273,5.454276544,5.376031343,0.176516617,2.785819525,5.398566394,2.578021564,2.607010345,5.32486599,5.248799291
184,1.925032273,5.442136544,5.381941343,0.179471617,2.807149525,5.371306394,2.576381564,2.596840345,5.29467599,5.268829291
184.2,1.923722273,5.421456544,5.390481343,0.187022617,2.776629525,5.369016394,2.577041564,2.590600345,5.29007599,5.242229291
184.4,1.927332273,5.440166544,5.388511343,0.190633617,2.791729525,5.383456394,2.570801564,2.598810345,5.30353599,5.233039291
184.6,1.926342273,5.468726544,5.377671343,0.176188617,2.795339525,5.395606394,2.572771564,2.606360345,5.29631599,5.223189291
184.8,1.923062273,5.443116544,5.363221343,0.173890617,2.782869525,5.403486394,2.581311564,2.606360345,5.30845599,5.240259291
185,1.920762273,5.429666544,5.374061343,0.173890617,2.787789525,5.368686394,2.580651564,2.596840345,5.31469599,5.259309291
185.2,1.925362273,5.441146544,5.378661343,0.196543617,2.790739525,5.357186394,2.579011564,2.597490345,5.28154599,5.269489291
185.4,1.930612273,5.434916544,5.378001343,0.192603617,2.779579525,5.384446394,2.573761564,2.601430345,5.27891599,5.247809291
185.6,1.928642273,5.456246544,5.381611343,0.172248617,2.777289525,5.404476394,2.569161564,2.606690345,5.30977599,5.238619291
185.8,1.922072273,5.471676544,5.360271343,0.173233617,2.793369525,5.407426394,2.573431564,2.604060345,5.31141599,5.235339291
186,1.917482273,5.435896544,5.360271343,0.187350617,2.782869525,5.408086394,2.579011564,2.597490345,5.30977599,5.251429291
186.2,1.922072273,5.413576544,5.379641343,0.196543617,2.779249525,5.369666394,2.577701564,2.596840345,5.29664599,5.261599291
186.4,1.929952273,5.443446544,5.390811343,0.185380617,2.790089525,5.381156394,2.571131564,2.604390345,5.27399599,5.254709291
186.6,1.928312273,5.448046544,5.378991343,0.169293617,2.788119525,5.394956394,2.567851564,2.608330345,5.29500599,5.247489291
186.8,1.919782273,5.451326544,5.375051343,0.173561617,2.781879525,5.408746394,2.574411564,2.601430345,5.32880599,5.237309291
187,1.915182273,5.456906544,5.348451343,0.188335617,2.798619525,5.395276394,2.578681564,2.593550345,5.31141599,5.232709291
187.2,1.923062273,5.425726544,5.354031343,0.196543617,2.787459525,5.396596394,2.578351564,2.595850345,5.29040599,5.259629291
187.4,1.930942273,5.432616544,5.374061343,0.184067617,2.777289525,5.383456394,2.573101564,2.604390345,5.28482599,5.251429291
187.6,1.928642273,5.473316544,5.380961343,0.169622617,2.797639525,5.387396394,2.565551564,2.608980345,5.28679599,5.243869291
187.8,1.927662273,5.460846544,5.362571343,0.174546617,2.778599525,5.410056394,2.570141564,2.603070345,5.31141599,5.248799291
188,1.926672273,5.444436544,5.371761343,0.190305617,2.782209525,5.404476394,2.577041564,2.595200345,5.33635599,5.238949291
188.2,1.929952273,5.438526544,5.356001343,0.192931617,2.799279525,5.385096394,2.575401564,2.608980345,5.30123599,5.237309291
188.4,1.929622273,5.419816544,5.360931343,0.181112617,2.774329525,5.403486394,2.572441564,2.613580345,5.28121599,5.244529291
188.6,1.923722273,5.445086544,5.379971343,0.181769617,2.782209525,5.396926394,2.566201564,2.620470345,5.29598599,5.253069291
188.8,1.921422273,5.489076544,5.370781343,0.187678617,2.804199525,5.402506394,2.572441564,2.611610345,5.29467599,5.242559291
189,1.926672273,5.457566544,5.350421343,0.193588617,2.788119525,5.404476394,2.578021564,2.607010345,5.32027599,5.265219291
189.2,1.931272273,5.428676544,5.361581343,0.187678617,2.785489525,5.377876394,2.578021564,2.608980345,5.32454599,5.249459291
189.4,1.928312273,5.424736544,5.351401343,0.174218617,2.791069525,5.389696394,2.578021564,2.615880345,5.28613599,5.232709291
189.6,1.921092273,5.419816544,5.361581343,0.180784617,2.788449525,5.413336394,2.570801564,2.612920345,5.27497599,5.213989291
189.8,1.924372273,5.452636544,5.361581343,0.190305617,2.811419525,5.424176394,2.574741564,2.609640345,5.30419599,5.248139291
190,1.930282273,5.480206544,5.343851343,0.193916617,2.804529525,5.405786394,2.576051564,2.610950345,5.29106599,5.246829291
190.2,1.932582273,5.441476544,5.344511343,0.179142617,2.786479525,5.372626394,2.577371564,2.610950345,5.29762599,5.275719291
190.4,1.927332273,5.416206544,5.363551343,0.166010617,2.785819525,5.383126394,2.576051564,2.610950345,5.31042599,5.252409291
190.6,1.924702273,5.439506544,5.363551343,0.178486617,2.770059525,5.420566394,2.571791564,2.611280345,5.27465599,5.230739291
190.8,1.927982273,5.438856544,5.352721343,0.193916617,2.798289525,5.430416394,2.577041564,2.612920345,5.27629599,5.241249291
191,1.931592273,5.459856544,5.353371343,0.194573617,2.839979525,5.430086394,2.575401564,2.615880345,5.30681599,5.245839291
191.2,1.929622273,5.472986544,5.346151343,0.178158617,2.817659525,5.390356394,2.576051564,2.613580345,5.28416599,5.249129291
191.4,1.926342273,5.432286544,5.346811343,0.166995617,2.795669525,5.374266394,2.576711564,2.612920345,5.27727599,5.267509291
191.6,1.927982273,5.423096544,5.369141343,0.181441617,2.778929525,5.397576394,2.572771564,2.611280345,5.29204599,5.231399291
191.8,1.929952273,5.455596544,5.393431343,0.193916617,2.774659525,5.421546394,2.574741564,2.609970345,5.26808599,5.231719291
192,1.931592273,5.442466544,5.343851343,0.193260617,2.797639525,5.427786394,2.577371564,2.610950345,5.28154599,5.229429291
192.2,1.927332273,5.452306544,5.323821343,0.176516617,2.815359525,5.409396394,2.571791564,2.606690345,5.29828599,5.248469291
192.4,1.922402273,5.464126544,5.328751343,0.172248617,2.806169525,5.375246394,2.579011564,2.611610345,5.27103599,5.250109291
192.6,1.926672273,5.427036544,5.347791343,0.185709617,2.793039525,5.385096394,2.578351564,2.607670345,5.26283599,5.262919291
192.8,1.928972273,5.435896544,5.368481343,0.194901617,2.778269525,5.405786394,2.577701564,2.607010345,5.28187599,5.236649291
193,1.931272273,5.469376544,5.357641343,0.183410617,2.788119525,5.423516394,2.578351564,2.606690345,5.27826599,5.233369291
193.2,1.924702273,5.443776544,5.333671343,0.167652617,2.801569525,5.409726394,2.570141564,2.612920345,5.28154599,5.238949291
193.4,1.925362273,5.436886544,5.316931343,0.177829617,2.813719525,5.409726394,2.571791564,2.617190345,5.28679599,5.241249291
193.6,1.914852273,5.452966544,5.328091343,0.191946617,2.791729525,5.389366394,2.570141564,2.613580345,5.26020599,5.249129291
193.8,1.928972273,5.431636544,5.353371343,0.194901617,2.774989525,5.395606394,2.574741564,2.611280345,5.25561599,5.255039291
194,1.928312273,5.429666544,5.361581343,0.178814617,2.790409525,5.419246394,2.579011564,2.610950345,5.28876599,5.243869291
194.2,1.924372273,5.444436544,5.347461343,0.169293617,2.789759525,5.412356394,2.580651564,2.607340345,5.27694599,5.237959291
194.4,1.927662273,5.418826544,5.323821343,0.182754617,2.801249525,5.393306394,2.579341564,2.608000345,5.25823599,5.227779291
194.6,1.930282273,5.434256544,5.327111343,0.196214617,2.817329525,5.411696394,2.571461564,2.607010345,5.26972599,5.239279291
194.8,1.929622273,5.460846544,5.347461343,0.192603617,2.787459525,5.395276394,2.572111564,2.609640345,5.24051599,5.249129291
195,1.923062273,5.445746544,5.355021343,0.173233617,2.781549525,5.397576394,2.573761564,2.613910345,5.25200599,5.251429291
195.2,1.925032273,5.421126544,5.332031343,0.171920617,2.798289525,5.404146394,2.576381564,2.612600345,5.29237599,5.242229291
195.4,1.929302273,5.432616544,5.336961343,0.186693617,2.794349525,5.406776394,2.579341564,2.607010345,5.27563599,5.232049291
195.6,1.930282273,5.417846544,5.339911343,0.194244617,2.801899525,5.411366394,2.573761564,2.615220345,5.25003599,5.233039291
195.8,1.925362273,5.433596544,5.332691343,0.184067617,2.813719525,5.419906394,2.572441564,2.611610345,5.26677599,5.237639291
196,1.925362273,5.472006544,5.343851343,0.175531617,2.778269525,5.406776394,2.574081564,2.613250345,5.24543599,5.249129291
196.2,1.927332273,5.437866544,5.328751343,0.183410617,2.781219525,5.386746394,2.573761564,2.605040345,5.26414599,5.238289291
196.4,1.930282273,5.406356544,5.321851343,0.192603617,2.796979525,5.381486394,2.572771564,2.597490345,5.29795599,5.245189291
196.6,1.925362273,5.429666544,5.346481343,0.194901617,2.785159525,5.405456394,2.561611564,2.603730345,5.26250599,5.238289291
196.8,1.922072273,5.426056544,5.342211343,0.180456617,2.795669525,5.404806394,2.569491564,2.607340345,5.23952599,5.230739291
197,1.922732273,5.454936544,5.324151343,0.171592617,2.800589525,5.418926394,2.578681564,2.610950345,5.25889599,5.246169291
197.2,1.930612273,5.471346544,5.318901343,0.178158617,2.787459525,5.404476394,2.575731564,2.608330345,5.24412599,5.253719291
197.4,1.935212273,5.433926544,5.323171343,0.190305617,2.788119525,5.391336394,2.574741564,2.602420345,5.26545599,5.236979291
197.6,1.929622273,5.405376544,5.316601343,0.189320617,2.800589525,5.393306394,2.559641564,2.603070345,5.27596599,5.244859291
197.8,1.919782273,5.445746544,5.356001343,0.175531617,2.795339525,5.408746394,2.567191564,2.606030345,5.23887599,5.228769291
198,1.925032273,5.447056544,5.343201343,0.169950617,2.791729525,5.410056394,2.576051564,2.608980345,5.22804599,5.221219291
