Seconds,SmallBurner_Low_1,SmallBurner_Low_2,SmallBurner_Med_1,SmallBurner_Med_2,SmallBurner_High_1,SmallBurner_High_2,LargeBurner_Low_2,H1_AllBurners_High,AllBurners_High_2,WarmingZone_1,WarmingZone_2,Oven_Preheat_1,Oven_325F_1,Oven_350F_1,Oven_350F_Convect_1,Oven_Broil_1
291.2,0,0,1.16265,0,1.13934,1.16373,0,5.20767,0,0.0940201,0.0989267,3.39084,3.38624,0,0,3.4634
291.4,0,0,1.16166,0,1.13999,1.16504,0,5.20669,0,0.0936918,0.0989267,3.39117,3.38592,0,0,3.46405
291.6,0,0,1.15904,0,1.14032,1.16537,0,5.20504,0,0.0953333,0.0992549,3.39215,3.38657,0,0,3.46438
291.8,0,0,1.15674,0,1.13999,1.16471,0,5.20406,0,0.0946767,0.0992549,3.3915,3.38624,0,0,3.46405
292,0,0,1.15608,0,1.13934,1.16504,0,5.2034,0,0.0943484,0.0989267,3.4089,3.38657,0,0,3.4634
292.2,0,0,1.15477,0,1.13835,1.16471,0,5.20275,0,0.0943484,0.0995831,3.3695,3.3869,0,0,3.46405
292.4,0,0,1.15345,0,1.13868,1.16504,0,5.20373,0,0.0943484,0.0985984,3.36819,3.38657,0,0,3.46011
292.6,0,0,1.15313,0,1.13802,1.16537,0,5.2034,0,0.0956616,0.0985984,3.37081,3.38723,0,0,3.45814
292.8,0,0,1.15083,0,0.349112,1.16537,0,5.20275,0,0.0953333,0.0992549,3.37081,3.38592,0,0,3.45781
293,0,0,1.15214,0,0.0145707,1.16471,0,5.2034,0,0.0953333,0.0992549,3.37081,3.38592,0,0,3.45781
293.2,0,0,1.14984,0,0,1.16603,0,5.20275,0,0.0943484,0.0989267,3.37246,3.38493,0,0,3.45814
293.4,0,1.13943,1.15017,0,0,1.16603,0,5.20275,0,0.0943484,0.0989267,3.37278,3.38395,0,0,3.45781
293.6,0,1.20705,1.14984,0,0,1.16701,0,5.20012,0,0.095005,0.0995831,3.37475,3.38263,0,0,3.45552
293.8,0,1.20607,1.14787,0,0,1.16734,0,5.19946,0,0.0946767,0.0992549,3.37541,3.38066,0,0,3.45223
294,0,1.20081,1.14787,0,0,1.16701,0,5.20143,0,0.0946767,0.0989267,3.37541,3.37836,0,0,3.45125
294.2,0,1.19622,1.14853,0,0,1.16734,0,5.20242,0,0.0940201,0.0989267,3.37508,3.38099,0,0,3.44961
294.4,0,1.19162,1.14787,0,0,1.16603,0,7.82096,0,0.0946767,0.0985984,3.37639,3.38198,0,0,3.44928
294.6,0,1.18769,0.717139,0,0,1.16701,0,8.0603,0,0.095005,0.0989267,3.37574,3.38263,0,0,3.44731
294.8,0,1.18342,0.0240915,0,0,1.16668,0,8.06621,0,0.0953333,0.0995831,3.37574,3.38165,0,0,3.44796
295,0,1.18079,0,0,0,1.1657,0,8.06555,0,0.0943484,0.10024,3.37508,3.38066,0,0,3.44764
295.2,0,1.17981,0,0,0,1.1657,0,8.06358,0,0.0943484,0.0985984,3.37672,3.38001,0,0,3.45026
295.4,0,1.17751,0,0,0,1.16471,0,8.05767,0,0.0943484,0.0989267,3.37574,3.37968,0,0,3.4519
295.6,0,1.17587,0,0,0,1.16668,0,8.05439,0,0.095005,0.0989267,3.37639,3.37902,0,0,3.45355
295.8,0,0.192802,0,0,0,1.16668,0,8.05209,0,0.095005,0.0995831,3.37738,3.37804,0,0,3.45387
296,0,0.0162112,0,0,0,1.16668,0,8.05439,0,0.0946767,0.0999114,3.37771,3.37639,0,0,3.45256
296.2,0,0,0,0.864596,0,1.1657,0,8.05504,0,0.0953333,0.0985984,3.37738,3.37541,0,0,3.45092
296.4,0,0,0,1.16865,0,1.16635,0,8.05406,0,0.0946767,0.0985984,3.37804,3.3741,0,0,3.44829
296.6,0,0,0,1.17588,0,1.16635,0,8.04848,0,0.0946767,0.0985984,3.37574,3.37475,0,0,3.44796
296.8,0,0,0,1.17555,0,1.16603,0,8.04651,0,0.095005,0.0992549,3.37705,3.37508,0,0,3.44632
297,0,0,0,1.17489,0,1.1657,0,8.04224,0,0.0946767,0.0992549,3.37804,3.37574,0,0,3.44468
297.2,0,0,0,1.17292,0,1.16537,0,8.04093,0,0.0943484,0.0989267,3.37869,3.37508,0,0,3.44337
297.4,0,0,0,1.17226,0,1.16504,0,8.03961,0,0.0940201,0.0992549,3.37935,3.37639,0,0,3.44567
297.6,0,0,0,1.17161,0,1.1657,0,8.03797,0,0.0946767,0.0985984,3.37902,3.37607,0,0,3.44435
297.8,0,0,0,1.17194,0,1.16603,0,8.03666,0,0.0946767,0.0999114,3.37902,3.37738,0,0,3.44403
298,0,0,0,1.17194,0,1.1657,0,8.03633,0,0.0936918,0.0989267,3.37804,3.37607,0,0,3.44238
298.2,0,0,0,1.17161,0,1.16504,0,8.04224,0,0.0936918,0.0982702,3.37738,3.37475,0,0,3.44173
298.4,0,0,0,1.17095,0,1.16537,0,8.05077,0,0.0940201,0.0985984,3.37804,3.37443,0,0,3.44337
298.6,0,0,0,1.16997,0,1.16537,0,8.04881,0,0.0946767,0.0995831,3.38033,3.37541,0,0,3.44041
298.8,0,0,0,1.17161,0,1.1657,0,8.04618,0,0.0946767,0.0992549,3.38066,3.37607,0,0,3.4368
299,0,0,0,1.17062,0,1.1657,0,8.04388,0,0.0946767,0.0992549,3.38001,3.37574,0,0,3.43647
299.2,0,0,0,1.16964,0,1.1634,0,8.04257,0,0.0940201,0.0989267,3.38132,3.37607,0,0,3.4368
299.4,0,0,0,1.16964,0,1.16373,0,8.04093,0,0.0933635,0.0982702,3.38066,3.37475,0,0,3.43647
299.6,0,0,0,1.16931,0,1.16274,0,8.03961,0,0.0943484,0.0992549,3.38165,3.3741,0,0,3.43779
299.8,0,0,0,1.17029,0,1.16406,0,8.03961,0,0.0946767,0.0999114,3.38263,3.37213,0,0,3.43647
300,0,0,0,1.17029,0,1.16373,0,8.04191,0,0.0933635,0.0992549,3.38395,3.36983,0,0,3.43352
300.2,0,0,0,1.16931,0,1.16767,0,8.04388,0,0.0940201,0.0985984,3.38559,3.37049,0,0,3.43385
300.4,0,0,0,1.16865,0,1.16176,0,8.04913,0,0.0936918,0.0992549,3.38427,3.37049,0,0,3.43385
300.6,0,0,0,1.16898,0,1.16274,0,8.0511,0,0.0943484,0.0989267,3.38526,3.37147,0,0,3.43352
300.8,0,0,0,0.975251,0,1.16438,0,8.05636,0,0.0936918,0.0992549,3.38526,3.37147,0,0,3.43155
301,0,0,0,0.0338573,0,1.1634,0,8.05668,0,0.0943484,0.0989267,3.38657,3.36983,0,0,3.43155
301.2,0,0,0,0,0,1.16176,0,8.05701,0,0.0940201,0.0985984,3.38592,3.37016,0,0,3.43188
301.4,0,0,0,0,0,1.16143,0,8.0557,0,0.0943484,0.0985984,3.38657,3.37049,0,0,3.43253
301.6,0,0,0,0,0,1.1611,0,8.05439,0,0.0943484,0.0989267,3.38756,3.37016,0,0,3.43056
301.8,0,0,0,0,0,1.1611,0,8.05274,0,0.0943484,0.0989267,3.38953,3.37049,0,0,3.42663
302,0,0,0,0,0,1.16077,0,8.05143,0,0.0940201,0.0992549,3.38854,3.36852,0,0,3.42761
302.2,0,0,0,0,0,1.15913,0,8.0511,0,0.0940201,0.0985984,3.38821,3.36852,0,0,3.42859
302.4,0,0,0,0,0,1.15979,0,8.0511,0,0.0943484,0.097942,3.38789,3.36852,0,0,3.43024
302.6,0,0,0,0,0,1.15847,0,8.05242,0,0.0940201,0.0992549,3.38657,3.3695,0,0,3.43122
302.8,0,0,0,0,0,1.16044,0,8.0557,0,0.0943484,0.0992549,3.38854,3.37049,0,0,3.43155
303,0,0,0,0,0,1.16077,0,8.05603,0,0.0936918,0.0999114,3.38821,3.37049,0,0,3.42991
303.2,0,0,0,0,0,1.15946,0,8.05734,0,0.0943484,0.0982702,3.38789,3.36852,0,0,3.42958
303.4,0,0,0.58155,0,0,1.15946,0,8.05767,0,0.0943484,0.0989267,3.38821,3.37016,0,0,3.42827
303.6,0,0,1.1551,0,0,1.15979,0,8.058,0,0.095005,0.0992549,3.3892,3.36819,0,0,3.42859
303.8,0,0,1.16691,0,0,1.15913,0,8.05701,0,0.0943484,0.0992549,3.38789,3.56583,0,0,3.42695
304,0,0,1.16199,0,0,1.15749,0,8.05603,0,0.0936918,0.0992549,3.38854,3.47521,0,0,3.42827
304.2,0,0,1.16068,0,0,1.15716,0,8.05636,0,0.0940201,0.0982702,3.38953,3.46963,0,0,3.42695
304.4,0,0,1.15674,0,0,1.15814,0,8.05504,0,0.095005,0.0982702,3.39051,3.46766,0,0,3.42663
304.6,0,0,1.15444,0,0,1.15847,0,8.05537,0,0.0943484,0.0992549,3.38953,3.46799,0,0,3.42597
304.8,0,0,1.1528,0,0,1.15946,0,8.05865,0,0.0946767,0.0985984,3.39051,3.46766,0,0,3.42761
305,0,0,1.15017,0,0,1.1588,0,8.0603,0,0.0946767,0.0992549,3.38986,3.46635,0,0,3.42991
305.2,0,0,1.14951,0,1.04249,1.1634,0,8.06325,0,0.0943484,0.0982702,3.38986,3.46602,0,0,3.43089
305.4,0,0,1.14886,0,1.15148,1.15847,0,8.06325,0,0.0940201,0.0989267,3.39051,3.46602,0,0,3.43188
305.6,0,0,1.1482,0,1.15477,1.15946,0,8.06292,0,0.0946767,0.0992549,3.38986,3.46405,0,0,3.43155
305.8,0,0,1.14689,0,1.15313,1.15913,0,8.06292,0,0.0946767,0.0992549,3.39084,3.4634,0,0,3.43122
306,0,0,1.14426,0,1.15116,1.15847,0,8.06621,0,0.0946767,0.0999114,3.39314,3.46208,0,0,3.42892
306.2,0,0,1.14361,0,1.1505,1.15782,0,8.06752,0,0.0943484,0.0985984,3.39314,3.46011,0,0,3.42958
306.4,0,0,1.14558,0,1.14951,1.15782,0,8.06982,0,0.0933635,0.0989267,3.39347,3.4588,0,0,3.43286
306.6,0,0,1.14393,0,1.1482,1.15782,0,8.06817,0,0.0943484,0.0992549,3.39183,3.45814,0,0,3.43352
306.8,0,0,1.14196,0,1.14787,1.15913,0,8.06653,0,0.095005,0.0992549,3.39215,0.950563,0,0,3.43615
307,0,0,1.14196,0,1.14754,1.15782,0,8.06621,0,0.0936918,0.0992549,3.39084,0.0451029,0,0,3.43615
307.2,0,0,1.14065,0,1.14722,1.15716,0,8.06588,0,0.0933635,0.0985984,3.39084,0.0106311,0,0,3.43483
307.4,0,0,1.14229,0,1.14754,1.15782,0,8.06817,0,0.0940201,0.0982702,3.38821,0,0,0,3.43385
307.6,0,0,1.14196,0,1.14689,1.16012,0,8.06916,0,0.0953333,0.0985984,3.38986,0,0,0,3.4368
307.8,0,0,1.14131,0,1.14787,1.15946,0,8.07015,0,0.0943484,0.0999114,3.38854,0,0,0,3.43418
308,0,0,0.224685,1.08624,1.14656,1.15913,0,8.07113,0,0.0943484,0.0992549,3.38986,0,0,0,3.43713
308.2,0,0,0.0106311,1.16997,1.14656,1.15847,0,8.07474,0,0.0940201,0.0982702,3.39084,0,0,0,3.43844
308.4,0,0,0,1.17062,1.14754,1.15847,0,8.07638,0,0.0940201,0.0985984,3.39018,0,0,0,3.44107
308.6,0,0,0,1.17128,1.14656,1.1588,0,8.07901,0,0.0946767,0.0985984,3.39183,0,0,0,3.4437
308.8,0,0,0,1.168,1.14689,1.15946,0,8.08229,0,0.095005,0.0989267,3.39215,0,0,0,3.44501
309,0,0,0,1.16668,1.14656,1.15946,0,8.0836,0,0.0940201,0.0989267,3.39183,0,0,0,3.44501
309.2,0,0,0,1.16603,1.14623,1.1588,0,8.08459,0,0.0946767,0.097942,3.39215,0,0,0,3.44304
309.4,0,0,0,1.16504,1.14656,1.15913,0,8.08525,0,0.0943484,0.0989267,3.39117,0,0,0,3.4437
309.6,0,0,0,1.16307,1.14787,1.15979,0,8.08295,0,0.0943484,0.0995831,3.39215,0,0,0,3.44304
309.8,0,0,0,1.1634,1.14689,1.16176,0,8.08295,0,0.0943484,0.0992549,3.39412,2.56122,0,0,3.44271
310,0,0,0,1.16241,1.14722,1.16209,0,8.08393,0,0.0940201,0.0992549,3.39412,3.34324,0,0,3.44238
310.2,0,0,0,1.16241,1.14689,1.15782,0,8.08754,0,0.0940201,0.0985984,3.39314,3.37246,0,0,3.4437
310.4,0,0,0,1.16176,1.14656,1.16274,0,8.09214,0,0.095005,0.0985984,3.39412,3.37738,0,0,3.44567
310.6,0,0,0,1.16176,1.14754,1.1634,0,8.09444,0,0.0946767,0.0985984,3.39314,3.37968,0,0,3.44435
310.8,0,0,0,1.16209,1.14754,1.16373,0,8.09444,0,0.0943484,0.0985984,3.39248,3.38198,0,0,3.44238
311,0,0,0,1.16176,1.14623,1.1634,0,8.09641,0,0.0943484,0.0995831,3.39314,3.38296,0,0,3.44337
311.2,0,0,0,1.16241,1.14656,1.16241,0,8.09608,0,0.0943484,0.0989267,3.39248,3.3846,0,0,3.4437
311.4,0,0,0,1.16241,1.14754,1.16307,0,8.09542,0,0.0943484,0.0982702,3.39248,3.38592,0,0,3.446
311.6,0,0,0,1.16373,1.14689,1.16406,0,8.09444,0,0.095005,0.0989267,3.39084,3.38592,0,0,3.44993
311.8,0,0,0,1.16307,1.14722,1.16471,0,8.08787,0,0.0953333,0.0992549,3.39183,3.38821,0,0,3.45026
312,0,0,0,1.16438,1.14558,1.16537,0,8.09017,0,0.0943484,0.0995831,3.39314,3.38986,0,0,3.45092
312.2,0,0,0,1.16471,1.1459,1.16406,0,8.09411,0,0.0943484,0.0985984,3.39248,3.38986,0,0,3.45059
312.4,0,0,0,1.16307,1.14558,1.16438,0,8.09542,0,0.0953333,0.0976137,3.39314,3.39084,0,0,3.44895
312.6,0,0,0,1.1634,1.14558,1.16701,0,8.09575,0,0.0953333,0.0989267,3.39445,3.39183,0,0,3.44731
312.8,0,0,0,1.16438,1.14558,1.16668,0,8.09608,0,0.095005,0.0989267,3.39314,3.39347,0,0,3.44435
313,0,0,0,1.16406,1.14492,1.16635,0,8.10101,0,0.0946767,0.0992549,3.39314,3.39511,0,0,3.44403
313.2,0,0,0,0.0811404,1.14426,1.16668,0,8.1033,0,0.095005,0.0989267,3.39281,3.39412,0,0,3.44435
313.4,0,0,0,0,1.14492,1.1657,0,8.10363,0,0.0953333,0.097942,3.39248,3.39445,0,0,3.44796
313.6,0,0,0,0,1.14525,1.16668,0,8.10396,0,0.0956616,0.0985984,3.39215,3.39445,0,0,3.44895
313.8,0,0,0,0,1.14492,1.16734,0,8.10462,0,0.0956616,0.0995831,3.39412,3.39511,0,0,3.44928
314,0,0,0,0,1.14459,1.16767,0,8.10298,0,0.0953333,0.0992549,3.39511,3.39708,0,0,3.44895
314.2,0,0,0,0,1.14492,1.16734,0,8.10232,0,0.0956616,0.0989267,3.39576,3.39773,0,0,3.44796
314.4,0,0,0,0,1.14525,1.16734,0,8.10298,0,0.0953333,0.0985984,3.39576,3.39675,0,0,3.44862
314.6,0,0,0,0,1.14558,1.16832,0,8.10265,0,0.0956616,0.0995831,3.39609,3.39642,0,0,3.44764
314.8,0,0,0,0,1.14525,1.16767,0,8.10363,0,0.0956616,0.0995831,3.39609,3.39741,0,0,3.44928
315,0,0,0,0,1.14459,1.16767,0,8.10494,0,0.095005,0.0989267,3.39576,3.39806,0,0,3.44403
315.2,0,0,0,0,1.14459,1.16701,0,8.1056,0,0.095005,0.0985984,3.39379,3.39839,0,0,3.44567
315.4,0,0,0,0,1.14426,1.16734,0,8.10462,0,0.095005,0.0982702,3.39314,3.40003,0,0,3.44796
315.6,0,0,0,0,1.14393,1.16898,0,8.1033,0,0.0959899,0.0992549,3.39412,3.40036,0,0,3.45158
315.8,0,0,0,0,1.14492,1.16931,0,8.10133,0,0.0959899,0.0989267,3.39379,3.40102,0,0,3.45026
316,0,0,0,0,1.14459,1.17029,0,8.10166,0,0.0953333,0.0989267,3.39511,3.402,0,0,3.4519
316.2,0,0,0,0,1.14426,1.16832,0,8.10298,0,0.0956616,0.097942,3.39544,3.402,0,0,3.45256
316.4,0,0,0,0,1.14393,1.16898,0,8.10429,0,0.095005,0.0985984,3.39478,3.40036,0,0,3.45355
316.6,0,0,0,0,1.14328,1.16931,0,8.10396,0,0.0959899,0.0995831,3.39478,3.39872,0,0,3.45387
316.8,0,0,0,0,1.14328,1.16997,0,8.10462,0,0.0946767,0.0985984,3.39412,3.40036,0,0,3.45453
317,0,0,0,0,1.14131,1.16997,0,8.10593,0,0.0953333,0.0992549,3.39314,3.40102,0,0,3.45552
317.2,0,0,0.975186,0,1.14098,1.168,0,8.10691,0,0.095005,0.0992549,3.39281,3.40102,0,0,3.45683
317.4,0,0,1.15739,0,1.14032,1.16931,0,8.11085,0,0.0953333,0.0985984,3.39248,3.40167,0,0,3.45584
317.6,0,0,1.16035,0,1.14131,1.16701,0,8.11151,0,0.0953333,0.0989267,3.39314,3.40135,0,0,3.4565
317.8,0,0,1.15575,0,1.14164,1.16734,0,8.10954,0,0.0956616,0.0992549,3.39281,3.39938,0,0,3.4565
318,0,0,1.15116,0,1.14098,1.16898,0,8.10659,0,0.0956616,0.0985984,3.39544,3.40036,0,0,3.45617
318.2,0,0,1.14853,0,1.14032,1.16767,0,8.10921,0,0.0953333,0.0985984,3.39412,3.39905,0,0,3.4565
318.4,0,0,1.14558,0,1.14131,1.168,0,8.11053,0,0.0953333,0.0985984,3.39314,3.39905,0,0,3.45847
318.6,0,0,1.14623,0,1.14098,1.16767,0,8.11118,0,0.095005,0.0992549,3.39576,3.3997,0,0,3.45749
318.8,0,0,1.14328,0,1.14098,1.1657,0,8.11217,0,0.0953333,0.0989267,3.39379,3.39938,0,0,3.46077
319,0,0,1.14196,0,1.13967,1.16504,0,8.11217,0,0.095005,0.0992549,3.39379,3.40036,0,0,3.46274
319.2,0,0,1.14229,0,1.13999,1.1657,0,8.10954,0,0.0956616,0.0989267,3.39379,3.40003,0,0,3.46044
319.4,0,0,1.13999,0,1.14032,1.16471,0,8.11315,0,0.0953333,0.0985984,3.39215,3.3997,0,0,3.45847
319.6,0,0,1.14032,0,1.14032,1.16537,0,8.11447,0,0.0953333,0.0985984,3.39347,3.39708,0,0,3.45749
319.8,0,0,1.13901,0,1.14032,1.16537,0,7.32194,0,0.0956616,0.0992549,3.39412,3.39905,0,0,3.45552
320,0,0,1.13934,0,1.13967,1.16471,0,5.32849,0,0.0953333,0.0992549,3.39248,3.40167,0,0,3.45584
320.2,0,0,1.13967,0,1.14032,0.264034,0,5.26578,0,0.0946767,0.0985984,3.39314,3.40102,0,0,3.4565
320.4,0,0,1.13704,0,1.14065,0.0134993,0,5.26118,0,0.0959899,0.0992549,3.39379,3.40135,0,0,3.45552
320.6,0,0,1.13737,0,1.13967,0,0,5.25823,0,0.0959899,0.0999114,3.39248,3.40036,0,0,3.45486
320.8,0,0,1.13704,0.222005,1.13934,0,0,5.2579,0,0.0963182,0.0995831,3.39248,3.39905,0,0,3.45617
321,0,0,1.13573,1.14928,1.13934,0,0,5.25921,0,0.0946767,0.0992549,3.39248,3.39938,0,0,3.45355
321.2,0,0,1.13704,1.17226,1.13999,0,0,5.2602,0,0.095005,0.0985984,3.39051,3.3997,0,0,3.45519
321.4,0,0,1.13704,1.17095,1.13967,0,0,5.25856,0,0.0953333,0.0982702,3.39183,3.40069,0,0,3.4565
321.6,0,0,0.11339,1.16964,1.14164,0,0,5.25527,0,0.0953333,0.0989267,3.39018,3.3997,0,0,3.4542
321.8,0,0.978271,0,1.16767,1.14229,0,0,5.25462,0,0.0956616,0.0992549,3.38821,3.3997,0,0,3.45387
322,0,1.20278,0,1.16504,1.14065,0,0,5.25429,0,0.095005,0.0989267,3.38559,3.39872,0,0,3.4542
322.2,0,1.2064,0,1.16274,1.14164,0,0,5.25462,0,0.095005,0.0989267,3.38526,3.40102,0,0,3.45289
322.4,0,1.2018,0,1.1611,1.14164,0,0,5.2556,0,0.0946767,0.097942,3.38395,3.40135,0,0,3.45256
322.6,0,1.19753,0,1.15979,1.14131,0,0,5.25593,0,0.095005,0.0992549,3.38526,3.39905,0,0,3.45125
322.8,0,1.19228,0,1.16077,1.14032,0,0,5.25659,0,0.0953333,0.0995831,3.38657,3.39938,0,0,3.45158
323,0,1.18834,0,1.15913,1.14098,0,0,5.2579,0,0.0956616,0.0992549,3.38624,3.39839,0,0,3.45059
323.2,0,1.18473,0,1.15913,1.13901,0,0,5.25757,0,0.0953333,0.0985984,3.38493,3.39905,0,0,3.4519
323.4,0,1.18211,0,1.15979,1.13967,0,0,5.25921,0,0.095005,0.0982702,3.3846,3.3997,0,0,3.4519
323.6,0,1.17981,0,1.1588,1.14065,0,0,5.25921,0,0.0956616,0.0985984,3.38329,3.40036,0,0,3.44961
323.8,0,1.17718,0,1.15814,1.14032,0,0,5.25921,0,0.0963182,0.0995831,3.38198,3.40036,0,0,3.44895
324,0,1.17521,0,1.15847,1.13967,0,0,5.2579,0,0.0953333,0.0989267,3.38066,3.39938,0,0,3.44403
324.2,0,0.937898,0,1.15979,1.14032,0,0,5.25166,0,0.0946767,0.0985984,3.37836,3.39872,0,0,3.44107
324.4,0,0.0401724,0,1.15847,1.14032,0,0,5.25101,0,0.095005,0.0982702,3.37869,3.39938,0,0,3.43976
324.6,0,0.0106312,0,1.15814,1.13999,0,0,5.24904,0,0.0946767,0.0989267,3.37771,3.40003,0,0,3.43779
324.8,0,0,0,1.15913,1.13999,0,0,5.25035,0,0.0953333,0.0995831,3.37935,3.3997,0,0,3.44041
325,0,0,0,1.15847,1.13967,0,0,5.25429,0,0.0946767,0.0992549,3.37836,3.39905,0,0,3.44074
325.2,0,0,0,1.15913,1.13901,0,0,5.25659,0,0.095005,0.0982702,3.37771,3.39773,0,0,3.44271
325.4,0,0,0,1.15913,1.13999,0,0,5.25724,0,0.0946767,0.0989267,3.37672,3.39872,0,0,3.44041
325.6,0,0,0,1.15913,1.13934,0,0,5.25626,0,0.0959899,0.0989267,3.37377,3.39741,0,0,3.43976
325.8,0,0,0,1.16012,1.14098,0,0,5.25659,0,0.0946767,0.0992549,3.3718,3.3997,0,0,3.43844
326,0,0,0,1.16077,1.14032,0,0,5.25462,0,0.0953333,0.0992549,3.37049,3.40003,0,0,3.43647
326.2,0,0,0,1.16241,1.13967,0,0,5.25593,0,0.095005,0.0982702,3.36983,3.39938,0,0,3.4368
326.4,0,0,0,1.06522,1.14032,0,0,5.25396,0,0.0943484,0.0985984,3.36819,3.39872,0,0,3.43549
326.6,0,0,0,0.0361558,1.13967,0,0,5.25068,0,0.0946767,0.0992549,3.36884,3.39708,0,0,3.43647
326.8,0,0,0,0,1.13967,0,0,5.24904,0,0.0946767,0.0992549,3.36884,3.39478,0,0,3.43713
327,0,0,0,0,1.13868,0,0,5.24904,0,0.095005,0.0989267,3.36753,3.39412,0,0,3.43615
327.2,0,0,0,0,1.13868,0,0,5.25035,0,0.095005,0.0982702,3.3672,3.39544,0,0,3.43549
327.4,0,0,0,0,1.13967,0,0,5.25133,0,0.0956616,0.0982702,3.36687,3.39576,0,0,3.43746
327.6,0,0,0,0,1.13999,0,0,5.25068,0,0.0956616,0.0992549,3.36622,3.39609,0,0,3.43615
327.8,0,0,0,0,1.13967,0,0,5.24904,0,0.095005,0.0985984,3.3672,3.39773,0,0,3.43286
328,0,0,0,0,1.13901,0,0,5.24805,0,0.095005,0.0985984,3.36687,3.39708,0,0,3.43155
328.2,0,0,0,0,1.13868,0,0,5.24707,0,0.095005,0.0989267,3.36589,3.39576,0,0,3.42695
328.4,0,0,0,0,1.13901,0,0,5.24805,0,0.0953333,0.0982702,3.36687,3.39708,0,0,3.42728
328.6,0,0,0,0,1.1377,0,0,5.24838,0,0.095005,0.0995831,3.36589,3.39708,0,0,3.42827
328.8,0,0,0,0,1.13802,0,0,5.25068,0,0.0953333,0.0989267,3.36556,3.39642,0,0,3.42925
329,0,0,0,0,1.1377,0,0,5.25265,0,0.0953333,0.0992549,3.36556,3.39576,0,0,3.43024
329.2,0,0,0,0,1.13835,0,0,5.25363,0,0.095005,0.0985984,3.36556,3.39347,0,0,3.43089
329.4,0,0,0,0,1.13934,0,0,5.25199,0,0.0943484,0.0985984,3.36523,3.39248,0,0,3.43221
329.6,0,0,0,0,1.13868,0,0,5.25232,0,0.0953333,0.0989267,3.36523,3.39478,0,0,3.43089
329.8,0,0,0,0,1.13934,0,0,5.25133,0,0.0953333,0.0989267,3.36556,3.39642,0,0,3.42991
330,0,0,0,0,1.13868,0,0,5.24772,0,0.095005,0.0989267,3.3649,3.39708,0,0,3.42925
330.2,0,0,0,0,1.13835,0,0,5.24739,0,0.095005,0.097942,3.36458,3.39642,0,0,3.42663
330.4,0,0,0.847804,0,1.13802,0,0,5.24542,0,0.0946767,0.0989267,3.36326,3.39576,0,0,3.43056
330.6,0,0,1.15674,0,1.13802,0,0,5.24214,0,0.0953333,0.097942,3.36261,3.39642,0,0,3.42761
330.8,0,0,1.16232,0,1.1377,0,0,5.24116,0,0.0953333,0.0985984,3.36129,3.39741,0,0,3.42958
331,0,0,1.15904,0,1.13835,0,0,5.2405,0,0.0943484,0.0995831,3.36162,3.39839,0,0,3.42991
331.2,0,0,1.15444,0,1.13802,0,0,5.24017,0,0.0943484,0.0989267,3.36162,3.39741,0,0,3.42827
331.4,0,0,1.15345,0,1.13802,0,0,5.24017,0,0.0943484,0.097942,3.36195,3.39708,0,0,3.42827
331.6,0,0,1.15083,0,1.1377,0,0,5.23853,0,0.0953333,0.0992549,3.36064,3.39675,0,0,3.42695
331.8,0,0,1.14919,0,1.13704,0,0,5.23984,0,0.0946767,0.0992549,3.36031,3.39708,0,0,3.42859
332,0,0,1.1482,0,1.13605,0,0,5.2382,0,0.095005,0.0995831,3.35998,3.39773,0,0,3.42925
332.2,0,0,1.14623,0,1.13704,0,0,5.23853,0,0.0943484,0.0982702,3.36228,3.39642,0,0,3.43056
332.4,0,0,1.14558,0,1.13704,0,0,5.2359,0,0.0943484,0.0982702,3.36195,3.39773,0,0,3.42859
332.6,0,0,1.14426,0,1.13671,0,0,5.23328,0,0.095005,0.0982702,3.36261,3.39839,0,0,3.42794
332.8,0,0,1.14426,0,1.13704,0,0,6.27334,0,0.095005,0.0976137,3.36162,3.39839,0,0,3.42728
333,0,0,1.14492,0,1.13605,0,0,8.06949,0,0.0943484,0.0982702,3.36129,3.39872,0,0,3.42892
333.2,0,0,1.14426,0,1.13605,0,0,8.11085,0,0.0946767,0.097942,3.36031,3.39708,0,0,3.42794
333.4,0,0,1.14295,0,1.13704,0,0,8.10659,0,0.0940201,0.0985984,3.35965,3.39741,0,0,3.43221
333.6,0,0,1.14295,0,1.13671,0,0,7.35773,0,0.095005,0.0982702,3.35899,3.39708,0,0,3.42827
333.8,0,0,1.14131,0,1.13638,0,0,7.00644,0,0.0956616,0.0985984,3.35932,3.39741,0,0,3.42991
334,0,0,1.14164,0,1.13638,0,0,6.98773,0,0.0943484,0.0982702,3.45026,3.39675,0,0,3.43221
334.2,0,0,1.14262,0,1.13671,0,0,6.97985,0,0.0946767,0.0982702,3.41809,3.39708,0,0,3.43418
334.4,0,0,1.14229,0,1.13704,0,0,6.97493,0,0.0946767,0.0982702,3.4171,3.39675,0,0,3.43516
334.6,0,0,1.14229,0,1.13704,0,0,6.97066,0,0.0940201,0.0985984,3.41612,3.39675,0,0,3.43549
334.8,0,0,0.100586,1.14173,1.13671,0,0,6.96705,0,0.0953333,0.0985984,3.41579,3.39773,0,0,3.43647
335,0,0,0,1.17785,1.13704,0,0,6.96409,0,0.0946767,0.0985984,3.41612,3.39708,0,0,3.43779
335.2,0,0,0,1.17785,1.13638,0,0,6.96409,0,0.0946767,0.097942,3.41382,3.39642,0,0,3.43943
335.4,0,0,0,1.17358,1.13671,0,0,6.95818,0,0.0953333,0.0976137,3.41448,3.39576,0,0,3.44107
