Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
OCHRE,-,-,-,-,33.63,-84.43,-5.0,0,-5.0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,unknown
Year,Month,Day,Hour,Minute,DNI,GHI,DHI,Temperature,Wind Speed
2019,1,1,14,15,1005.0,527.1155727146745,44.0,29.2,3.0
2019,1,1,14,30,1005.0,504.8807455008757,44.0,29.2,3.0
2019,1,1,14,45,1005.0,479.7374935389893,44.0,29.2,3.0
2019,1,1,15,0,836.0,377.21925642046364,38.0,27.9,2.6
2019,1,1,15,15,836.0,351.74404354310354,38.0,27.9,2.6
2019,1,1,15,30,836.0,324.14767362167544,38.0,27.9,2.6
2019,1,1,15,45,836.0,294.5483185488547,38.0,27.9,2.6
2019,1,1,16,0,664.0,188.76589824402706,10.0,25.9,2.6
2019,1,1,16,15,664.0,162.3829828372424,10.0,25.9,2.6
2019,1,1,16,30,664.0,134.72987961307882,10.0,25.9,2.6
2019,1,1,16,45,664.0,105.92500340492369,10.0,25.9,2.6
2019,1,1,17,0,0.0,0.0,0.0,24.1,2.5
2019,1,1,17,15,0.0,0.0,0.0,24.1,2.5
2019,1,1,17,30,0.0,0.0,0.0,24.1,2.5
2019,1,1,17,45,0.0,0.0,0.0,24.1,2.5
2019,1,1,18,0,0.0,0.0,0.0,21.8,1.7
2019,1,1,18,15,0.0,0.0,0.0,21.8,1.7
2019,1,1,18,30,0.0,0.0,0.0,21.8,1.7
2019,1,1,18,45,0.0,0.0,0.0,21.8,1.7
2019,1,1,19,0,0.0,0.0,0.0,19.0,3.0
2019,1,1,19,15,0.0,0.0,0.0,19.0,3.0
2019,1,1,19,30,0.0,0.0,0.0,19.0,3.0
2019,1,1,19,45,0.0,0.0,0.0,19.0,3.0
2019,1,1,20,0,0.0,0.0,0.0,19.2,2.5
2019,1,1,20,15,0.0,0.0,0.0,19.2,2.5
2019,1,1,20,30,0.0,0.0,0.0,19.2,2.5
2019,1,1,20,45,0.0,0.0,0.0,19.2,2.5
2019,1,1,21,0,0.0,0.0,0.0,17.7,2.0
2019,1,1,21,15,0.0,0.0,0.0,17.7,2.0
2019,1,1,21,30,0.0,0.0,0.0,17.7,2.0
2019,1,1,21,45,0.0,0.0,0.0,17.7,2.0
2019,1,1,22,0,0.0,0.0,0.0,17.1,1.6
2019,1,1,22,15,0.0,0.0,0.0,17.1,1.6
2019,1,1,22,30,0.0,0.0,0.0,17.1,1.6
2019,1,1,22,45,0.0,0.0,0.0,17.1,1.6
2019,1,1,23,0,0.0,0.0,0.0,16.0,2.1
2019,1,1,23,15,0.0,0.0,0.0,16.0,2.1
2019,1,1,23,30,0.0,0.0,0.0,16.0,2.1
2019,1,1,23,45,0.0,0.0,0.0,16.0,2.1
2019,1,2,0,0,0.0,0.0,0.0,15.3,2.1
2019,1,2,0,15,0.0,0.0,0.0,15.3,2.1
2019,1,2,0,30,0.0,0.0,0.0,15.3,2.1
2019,1,2,0,45,0.0,0.0,0.0,15.3,2.1
2019,1,2,1,0,0.0,0.0,0.0,13.1,1.9
2019,1,2,1,15,0.0,0.0,0.0,13.1,1.9
2019,1,2,1,30,0.0,0.0,0.0,13.1,1.9
2019,1,2,1,45,0.0,0.0,0.0,13.1,1.9
2019,1,2,2,0,0.0,0.0,0.0,11.8,0.2
2019,1,2,2,15,0.0,0.0,0.0,11.8,0.2
2019,1,2,2,30,0.0,0.0,0.0,11.8,0.2
2019,1,2,2,45,0.0,0.0,0.0,11.8,0.2
2019,1,2,3,0,0.0,0.0,0.0,12.1,2.1
2019,1,2,3,15,0.0,0.0,0.0,12.1,2.1
2019,1,2,3,30,0.0,0.0,0.0,12.1,2.1
2019,1,2,3,45,0.0,0.0,0.0,12.1,2.1
2019,1,2,4,0,0.0,0.0,0.0,11.2,2.1
2019,1,2,4,15,0.0,0.0,0.0,11.2,2.1
2019,1,2,4,30,0.0,0.0,0.0,11.2,2.1
2019,1,2,4,45,0.0,0.0,0.0,11.2,2.1
2019,1,2,5,0,0.0,0.0,0.0,11.6,2.2
2019,1,2,5,15,0.0,0.0,0.0,11.6,2.2
2019,1,2,5,30,0.0,0.0,0.0,11.6,2.2
2019,1,2,5,45,0.0,0.0,0.0,11.6,2.2
2019,1,2,6,0,0.0,0.0,0.0,11.0,3.2
2019,1,2,6,15,0.0,0.0,0.0,11.0,3.2
2019,1,2,6,30,0.0,0.0,0.0,11.0,3.2
2019,1,2,6,45,0.0,0.0,0.0,11.0,3.2
2019,1,2,7,0,625.0,-65.87760622282694,23.0,14.9,3.5
2019,1,2,7,15,625.0,-34.800143424890294,23.0,14.9,3.5
2019,1,2,7,30,625.0,-4.054827209274009,23.0,14.9,3.5
2019,1,2,7,45,625.0,26.226686259879898,23.0,14.9,3.5
2019,1,2,8,0,920.0,85.45047798648724,37.0,19.3,2.5
2019,1,2,8,15,920.0,128.09054826704568,37.0,19.3,2.5
2019,1,2,8,30,920.0,169.4873016890545,37.0,19.3,2.5
2019,1,2,8,45,920.0,209.46347099901527,37.0,19.3,2.5
2019,1,2,9,0,1065.0,284.0793302058315,40.0,22.7,2.0
2019,1,2,9,15,1065.0,326.48052827530535,40.0,22.7,2.0
2019,1,2,9,30,1065.0,366.6672394795542,40.0,22.7,2.0
2019,1,2,9,45,1065.0,404.46737815162567,40.0,22.7,2.0
2019,1,2,10,0,1134.0,464.61637069109065,39.0,26.3,1.3
2019,1,2,10,15,1134.0,499.2777019120616,39.0,26.3,1.3
2019,1,2,10,30,1134.0,530.9163261024883,39.0,26.3,1.3
2019,1,2,10,45,1134.0,559.396761816337,39.0,26.3,1.3
2019,1,2,11,0,1162.0,598.0685835901884,39.0,27.9,0.0
2019,1,2,11,15,1162.0,620.4193892765799,39.0,27.9,0.0
2019,1,2,11,30,1162.0,639.2027720551006,39.0,27.9,0.0
2019,1,2,11,45,1162.0,654.3382985970163,39.0,27.9,0.0
2019,1,2,12,0,1159.0,664.1430121328881,39.0,29.0,0.2
2019,1,2,12,15,1159.0,671.7845069369471,39.0,29.0,0.2
2019,1,2,12,30,1159.0,675.6414078608143,39.0,29.0,0.2
2019,1,2,12,45,1159.0,675.6971990626116,39.0,29.0,0.2
2019,1,2,13,0,1123.0,653.29136631325,40.0,30.0,1.3
2019,1,2,13,15,1123.0,645.9944175256635,40.0,30.0,1.3
2019,1,2,13,30,1123.0,635.0609823002314,40.0,30.0,1.3
2019,1,2,13,45,1123.0,620.5378792851207,40.0,30.0,1.3
2019,1,2,14,0,1042.0,560.9160865359098,39.0,29.9,0.2
2019,1,2,14,15,1042.0,540.9661355419053,39.0,29.9,0.2
2019,1,2,14,30,1042.0,517.9002865590678,39.0,29.9,0.2
2019,1,2,14,45,1042.0,491.8173110938759,39.0,29.9,0.2
2019,1,2,15,0,872.0,389.6821508577706,35.0,28.9,1.5
2019,1,2,15,15,872.0,363.09559641315076,35.0,28.9,1.5
2019,1,2,15,30,872.0,334.2953506636067,35.0,28.9,1.5
2019,1,2,15,45,872.0,303.4047406829324,35.0,28.9,1.5
2019,1,2,16,0,681.0,193.96062673455302,10.0,27.3,1.5
2019,1,2,16,15,681.0,166.88766024701704,10.0,27.3,1.5
2019,1,2,16,30,681.0,138.5112838943251,10.0,27.3,1.5
2019,1,2,16,45,681.0,108.95300967643999,10.0,27.3,1.5
2019,1,2,17,0,0.0,0.0,0.0,25.2,1.3
2019,1,2,17,15,0.0,0.0,0.0,25.2,1.3
2019,1,2,17,30,0.0,0.0,0.0,25.2,1.3
2019,1,2,17,45,0.0,0.0,0.0,25.2,1.3
2019,1,2,18,0,0.0,0.0,0.0,22.1,0.2
2019,1,2,18,15,0.0,0.0,0.0,22.1,0.2
2019,1,2,18,30,0.0,0.0,0.0,22.1,0.2
2019,1,2,18,45,0.0,0.0,0.0,22.1,0.2
2019,1,2,19,0,0.0,0.0,0.0,20.8,2.1
2019,1,2,19,15,0.0,0.0,0.0,20.8,2.1
2019,1,2,19,30,0.0,0.0,0.0,20.8,2.1
2019,1,2,19,45,0.0,0.0,0.0,20.8,2.1
2019,1,2,20,0,0.0,0.0,0.0,18.8,1.9
2019,1,2,20,15,0.0,0.0,0.0,18.8,1.9
2019,1,2,20,30,0.0,0.0,0.0,18.8,1.9
2019,1,2,20,45,0.0,0.0,0.0,18.8,1.9
2019,1,2,21,0,0.0,0.0,0.0,17.7,0.0
2019,1,2,21,15,0.0,0.0,0.0,17.7,0.0
2019,1,2,21,30,0.0,0.0,0.0,17.7,0.0
2019,1,2,21,45,0.0,0.0,0.0,17.7,0.0
2019,1,2,22,0,0.0,0.0,0.0,16.4,0.0
2019,1,2,22,15,0.0,0.0,0.0,16.4,0.0
2019,1,2,22,30,0.0,0.0,0.0,16.4,0.0
2019,1,2,22,45,0.0,0.0,0.0,16.4,0.0
2019,1,2,23,0,0.0,0.0,0.0,14.5,0.4
2019,1,2,23,15,0.0,0.0,0.0,14.5,0.4
2019,1,2,23,30,0.0,0.0,0.0,14.5,0.4
2019,1,2,23,45,0.0,0.0,0.0,14.5,0.4
2019,1,3,0,0,0.0,0.0,0.0,14.9,3.0
2019,1,3,0,15,0.0,0.0,0.0,14.9,3.0
2019,1,3,0,30,0.0,0.0,0.0,14.9,3.0
2019,1,3,0,45,0.0,0.0,0.0,14.9,3.0
2019,1,3,1,0,0.0,0.0,0.0,13.8,2.7
2019,1,3,1,15,0.0,0.0,0.0,13.8,2.7
2019,1,3,1,30,0.0,0.0,0.0,13.8,2.7
2019,1,3,1,45,0.0,0.0,0.0,13.8,2.7
2019,1,3,2,0,0.0,0.0,0.0,13.0,3.1
2019,1,3,2,15,0.0,0.0,0.0,13.0,3.1
2019,1,3,2,30,0.0,0.0,0.0,13.0,3.1
2019,1,3,2,45,0.0,0.0,0.0,13.0,3.1
2019,1,3,3,0,0.0,0.0,0.0,10.7,2.9
2019,1,3,3,15,0.0,0.0,0.0,10.7,2.9
2019,1,3,3,30,0.0,0.0,0.0,10.7,2.9
2019,1,3,3,45,0.0,0.0,0.0,10.7,2.9
2019,1,3,4,0,0.0,0.0,0.0,11.6,1.3
2019,1,3,4,15,0.0,0.0,0.0,11.6,1.3
2019,1,3,4,30,0.0,0.0,0.0,11.6,1.3
2019,1,3,4,45,0.0,0.0,0.0,11.6,1.3
2019,1,3,5,0,0.0,0.0,0.0,10.9,0.4
2019,1,3,5,15,0.0,0.0,0.0,10.9,0.4
2019,1,3,5,30,0.0,0.0,0.0,10.9,0.4
2019,1,3,5,45,0.0,0.0,0.0,10.9,0.4
2019,1,3,6,0,0.0,0.0,0.0,12.9,3.5
2019,1,3,6,15,0.0,0.0,0.0,12.9,3.5
2019,1,3,6,30,0.0,0.0,0.0,12.9,3.5
2019,1,3,6,45,0.0,0.0,0.0,12.9,3.5
2019,1,3,7,0,567.0,-55.20457511820365,25.0,14.2,2.3
2019,1,3,7,15,567.0,-26.994535692977728,25.0,14.2,2.3
2019,1,3,7,30,567.0,0.914003309155941,25.0,14.2,2.3
2019,1,3,7,45,567.0,28.401533239593277,25.0,14.2,2.3
2019,1,3,8,0,889.0,87.58634853026777,40.0,17.2,0.0
2019,1,3,8,15,889.0,128.8138429691523,40.0,17.2,0.0
2019,1,3,8,30,889.0,168.83920902188825,40.0,17.2,0.0
2019,1,3,8,45,889.0,207.49105192623205,40.0,17.2,0.0
2019,1,3,9,0,966.0,277.3254526051662,55.0,21.0,0.0
2019,1,3,9,15,966.0,315.80772797329547,55.0,21.0,0.0
2019,1,3,9,30,966.0,352.28019000532373,55.0,21.0,0.0
2019,1,3,9,45,966.0,386.58665801947564,55.0,21.0,0.0
2019,1,3,10,0,1112.0,461.53127517144253,43.0,24.2,0.0
2019,1,3,10,15,1112.0,495.54013463186055,43.0,24.2,0.0
2019,1,3,10,30,1112.0,526.5831870972602,43.0,24.2,0.0
2019,1,3,10,45,1112.0,554.5275014511682,43.0,24.2,0.0
2019,1,3,11,0,933.0,537.9320476506477,88.0,26.4,0.0
2019,1,3,11,15,933.0,555.8886346869217,88.0,26.4,0.0
2019,1,3,11,30,933.0,570.9791621797863,88.0,26.4,0.0
2019,1,3,11,45,933.0,583.1390101737773,88.0,26.4,0.0
2019,1,3,12,0,1215.0,685.7460574754114,29.0,29.0,0.2
2019,1,3,12,15,1215.0,693.7614770425477,29.0,29.0,0.2
2019,1,3,12,30,1215.0,697.8071094647867,29.0,29.0,0.2
2019,1,3,12,45,1215.0,697.8656307229993,29.0,29.0,0.2
2019,1,3,13,0,1153.0,666.005859361202,35.0,29.3,1.6
2019,1,3,13,15,1153.0,658.5095768462966,35.0,29.3,1.6
2019,1,3,13,30,1153.0,647.27746850977,35.0,29.3,1.6
2019,1,3,13,45,1153.0,632.3576319639044,35.0,29.3,1.6
2019,1,3,14,0,609.0,414.7222023848642,109.0,28.8,2.6
2019,1,3,14,15,609.0,403.055543413041,109.0,28.8,2.6
2019,1,3,14,30,609.0,389.56671860042843,109.0,28.8,2.6
2019,1,3,14,45,609.0,374.3134891657157,109.0,28.8,2.6
2019,1,3,15,0,492.0,272.6464639003251,72.0,28.0,2.4
2019,1,3,15,15,492.0,257.6369795765382,72.0,28.0,2.4
2019,1,3,15,30,492.0,241.37775207869052,72.0,28.0,2.4
2019,1,3,15,45,492.0,223.93840591508976,72.0,28.0,2.4
2019,1,3,16,0,381.0,122.29871718600529,19.0,26.5,1.1
2019,1,3,16,15,381.0,107.14326824489042,19.0,26.5,1.1
2019,1,3,16,30,381.0,91.25817035046231,19.0,26.5,1.1
2019,1,3,16,45,381.0,74.71144593062934,19.0,26.5,1.1
2019,1,3,17,0,0.0,0.0,0.0,24.6,0.2
2019,1,3,17,15,0.0,0.0,0.0,24.6,0.2
2019,1,3,17,30,0.0,0.0,0.0,24.6,0.2
2019,1,3,17,45,0.0,0.0,0.0,24.6,0.2
2019,1,3,18,0,0.0,0.0,0.0,21.4,1.5
2019,1,3,18,15,0.0,0.0,0.0,21.4,1.5
2019,1,3,18,30,0.0,0.0,0.0,21.4,1.5
2019,1,3,18,45,0.0,0.0,0.0,21.4,1.5
2019,1,3,19,0,0.0,0.0,0.0,19.1,1.3
2019,1,3,19,15,0.0,0.0,0.0,19.1,1.3
2019,1,3,19,30,0.0,0.0,0.0,19.1,1.3
2019,1,3,19,45,0.0,0.0,0.0,19.1,1.3
2019,1,3,20,0,0.0,0.0,0.0,17.2,0.2
2019,1,3,20,15,0.0,0.0,0.0,17.2,0.2
2019,1,3,20,30,0.0,0.0,0.0,17.2,0.2
2019,1,3,20,45,0.0,0.0,0.0,17.2,0.2
2019,1,3,21,0,0.0,0.0,0.0,16.9,1.6
2019,1,3,21,15,0.0,0.0,0.0,16.9,1.6
2019,1,3,21,30,0.0,0.0,0.0,16.9,1.6
2019,1,3,21,45,0.0,0.0,0.0,16.9,1.6
2019,1,3,22,0,0.0,0.0,0.0,15.0,2.3
2019,1,3,22,15,0.0,0.0,0.0,15.0,2.3
2019,1,3,22,30,0.0,0.0,0.0,15.0,2.3
2019,1,3,22,45,0.0,0.0,0.0,15.0,2.3
2019,1,3,23,0,0.0,0.0,0.0,14.9,0.2
2019,1,3,23,15,0.0,0.0,0.0,14.9,0.2
2019,1,3,23,30,0.0,0.0,0.0,14.9,0.2
2019,1,3,23,45,0.0,0.0,0.0,14.9,0.2
2019,1,4,0,0,0.0,0.0,0.0,13.8,1.6
2019,1,4,0,15,0.0,0.0,0.0,13.8,1.6
2019,1,4,0,30,0.0,0.0,0.0,13.8,1.6
2019,1,4,0,45,0.0,0.0,0.0,13.8,1.6
2019,1,4,1,0,0.0,0.0,0.0,13.3,2.1
2019,1,4,1,15,0.0,0.0,0.0,13.3,2.1
2019,1,4,1,30,0.0,0.0,0.0,13.3,2.1
2019,1,4,1,45,0.0,0.0,0.0,13.3,2.1
2019,1,4,2,0,0.0,0.0,0.0,13.2,2.2
2019,1,4,2,15,0.0,0.0,0.0,13.2,2.2
2019,1,4,2,30,0.0,0.0,0.0,13.2,2.2
2019,1,4,2,45,0.0,0.0,0.0,13.2,2.2
2019,1,4,3,0,0.0,0.0,0.0,12.9,2.6
2019,1,4,3,15,0.0,0.0,0.0,12.9,2.6
2019,1,4,3,30,0.0,0.0,0.0,12.9,2.6
2019,1,4,3,45,0.0,0.0,0.0,12.9,2.6
2019,1,4,4,0,0.0,0.0,0.0,13.2,2.7
2019,1,4,4,15,0.0,0.0,0.0,13.2,2.7
2019,1,4,4,30,0.0,0.0,0.0,13.2,2.7
2019,1,4,4,45,0.0,0.0,0.0,13.2,2.7
2019,1,4,5,0,0.0,0.0,0.0,12.2,3.0
2019,1,4,5,15,0.0,0.0,0.0,12.2,3.0
2019,1,4,5,30,0.0,0.0,0.0,12.2,3.0
2019,1,4,5,45,0.0,0.0,0.0,12.2,3.0
2019,1,4,6,0,0.0,0.0,0.0,12.5,2.6
2019,1,4,6,15,0.0,0.0,0.0,12.5,2.6
2019,1,4,6,30,0.0,0.0,0.0,12.5,2.6
2019,1,4,6,45,0.0,0.0,0.0,12.5,2.6
2019,1,4,7,0,596.0,-59.821343058184794,24.0,14.8,2.5
2019,1,4,7,15,596.0,-30.14962245064865,24.0,14.8,2.5
2019,1,4,7,30,596.0,-0.7950242753855825,24.0,14.8,2.5
2019,1,4,7,45,596.0,28.116750571618034,24.0,14.8,2.5
2019,1,4,8,0,886.0,89.25711598090625,41.0,18.5,1.6
2019,1,4,8,15,886.0,130.37159009876,41.0,18.5,1.6
2019,1,4,8,30,886.0,170.28723132387267,41.0,18.5,1.6
2019,1,4,8,45,886.0,208.8331147525574,41.0,18.5,1.6
2019,1,4,9,0,1029.0,282.9059393263386,45.0,24.5,2.2
2019,1,4,9,15,1029.0,323.92397215335836,45.0,24.5,2.2
2019,1,4,9,30,1029.0,362.7997566697531,45.0,24.5,2.2
2019,1,4,9,45,1029.0,399.3668207979052,45.0,24.5,2.2
2019,1,4,10,0,1099.0,460.89501268427426,46.0,29.0,3.3
2019,1,4,10,15,1099.0,494.5276411422888,46.0,29.0,3.3
2019,1,4,10,30,1099.0,525.2272725423536,46.0,29.0,3.3
2019,1,4,10,45,1099.0,552.8624463497201,46.0,29.0,3.3
2019,1,4,11,0,1127.0,590.8515079344596,46.0,29.5,4.9
2019,1,4,11,15,1127.0,612.5556140556322,46.0,29.5,4.9
2019,1,4,11,30,1127.0,630.7955172993817,46.0,29.5,4.9
2019,1,4,11,45,1127.0,645.4931115997776,46.0,29.5,4.9
2019,1,4,12,0,1124.0,654.960121199831,46.0,30.7,3.5
2019,1,4,12,15,1124.0,662.3799200324885,46.0,30.7,3.5
2019,1,4,12,30,1124.0,666.1249240803071,46.0,30.7,3.5
2019,1,4,12,45,1124.0,666.1790966610105,46.0,30.7,3.5
2019,1,4,13,0,1089.0,643.3438275048296,46.0,31.2,3.0
2019,1,4,13,15,1089.0,636.2591456092177,46.0,31.2,3.0
2019,1,4,13,30,1089.0,625.6437619943242,46.0,31.2,3.0
2019,1,4,13,45,1089.0,611.5431333624917,46.0,31.2,3.0
2019,1,4,14,0,1010.0,553.2624583819949,45.0,31.4,2.1
2019,1,4,14,15,1010.0,533.9015191719335,45.0,31.4,2.1
2019,1,4,14,30,1010.0,511.5166772182176,45.0,31.4,2.1
2019,1,4,14,45,1010.0,486.20378785067646,45.0,31.4,2.1
2019,1,4,15,0,845.0,384.58930872455005,39.0,29.6,2.1
2019,1,4,15,15,845.0,358.7944463685584,39.0,29.6,2.1
2019,1,4,15,30,845.0,330.85181181334787,39.0,29.6,2.1
2019,1,4,15,45,845.0,300.88105970991523,39.0,29.6,2.1
2019,1,4,16,0,634.0,185.5759475174617,13.0,27.3,2.1
2019,1,4,16,15,634.0,160.34062119931681,13.0,27.3,2.1
2019,1,4,16,30,634.0,133.89035697295867,13.0,27.3,2.1
2019,1,4,16,45,634.0,106.33841893052258,13.0,27.3,2.1
2019,1,4,17,0,0.0,0.0,0.0,25.4,2.2
2019,1,4,17,15,0.0,0.0,0.0,25.4,2.2
2019,1,4,17,30,0.0,0.0,0.0,25.4,2.2
2019,1,4,17,45,0.0,0.0,0.0,25.4,2.2
2019,1,4,18,0,0.0,0.0,0.0,23.5,3.0
2019,1,4,18,15,0.0,0.0,0.0,23.5,3.0
2019,1,4,18,30,0.0,0.0,0.0,23.5,3.0
2019,1,4,18,45,0.0,0.0,0.0,23.5,3.0
2019,1,4,19,0,0.0,0.0,0.0,20.5,2.3
2019,1,4,19,15,0.0,0.0,0.0,20.5,2.3
2019,1,4,19,30,0.0,0.0,0.0,20.5,2.3
2019,1,4,19,45,0.0,0.0,0.0,20.5,2.3
2019,1,4,20,0,0.0,0.0,0.0,19.8,3.4
2019,1,4,20,15,0.0,0.0,0.0,19.8,3.4
2019,1,4,20,30,0.0,0.0,0.0,19.8,3.4
2019,1,4,20,45,0.0,0.0,0.0,19.8,3.4
2019,1,4,21,0,0.0,0.0,0.0,18.2,1.7
2019,1,4,21,15,0.0,0.0,0.0,18.2,1.7
2019,1,4,21,30,0.0,0.0,0.0,18.2,1.7
2019,1,4,21,45,0.0,0.0,0.0,18.2,1.7
2019,1,4,22,0,0.0,0.0,0.0,17.7,3.1
2019,1,4,22,15,0.0,0.0,0.0,17.7,3.1
2019,1,4,22,30,0.0,0.0,0.0,17.7,3.1
2019,1,4,22,45,0.0,0.0,0.0,17.7,3.1
2019,1,4,23,0,0.0,0.0,0.0,16.6,2.9
2019,1,4,23,15,0.0,0.0,0.0,16.6,2.9
2019,1,4,23,30,0.0,0.0,0.0,16.6,2.9
2019,1,4,23,45,0.0,0.0,0.0,16.6,2.9
2019,1,5,0,0,0.0,0.0,0.0,15.9,1.5
2019,1,5,0,15,0.0,0.0,0.0,15.9,1.5
2019,1,5,0,30,0.0,0.0,0.0,15.9,1.5
2019,1,5,0,45,0.0,0.0,0.0,15.9,1.5
