Upgrade,Building ID,Status,Details
13,15480,Completed,Completed in 272.16 seconds
13,15550,Completed,Completed in 22.69 seconds
13,15838,Completed,Completed in 303.11 seconds
13,16304,Completed,Completed in 394.08 seconds
13,16979,Completed,Completed in 0.06 seconds
13,18351,Completed,Completed in 0.03 seconds
13,20168,Completed,Completed in 16.65 seconds
13,20452,Completed,Completed in 0.03 seconds
13,20794,Timed Out,Took 900.00 seconds
13,21368,Completed,Completed in 500.21 seconds
13,22056,Completed,Completed in 319.05 seconds
13,22071,Completed,Completed in 322.34 seconds
13,22990,Completed,Completed in 300.75 seconds
13,23165,Completed,Completed in 413.22 seconds
13,23537,Completed,Completed in 0.07 seconds
13,23713,Completed,Completed in 274.57 seconds
13,23715,Completed,Completed in 0.07 seconds
13,23792,Completed,Completed in 0.04 seconds
13,24429,Completed,Completed in 0.03 seconds
13,24778,Completed,Completed in 263.66 seconds
13,24961,Completed,Completed in 321.33 seconds
13,25001,Completed,Completed in 16.79 seconds
13,25382,Completed,Completed in 0.03 seconds
13,25608,Completed,Completed in 0.04 seconds
13,26266,Completed,Completed in 0.03 seconds
13,27366,Completed,Completed in 284.86 seconds
13,27452,Completed,Completed in 318.56 seconds
13,27865,Completed,Completed in 0.04 seconds
13,29824,Completed,Completed in 0.03 seconds
14,1318,Completed,Completed in 24.93 seconds
14,3058,Completed,Completed in 369.76 seconds
14,3547,Timed Out,Took 900.00 seconds
14,4469,Completed,Completed in 307.90 seconds
14,5189,Completed,Completed in 250.10 seconds
14,5513,Completed,Completed in 268.67 seconds
14,6021,Completed,Completed in 18.42 seconds
14,6318,Completed,Completed in 16.26 seconds
14,6621,Completed,Completed in 230.36 seconds
14,6928,Completed,Completed in 259.29 seconds
14,7052,Timed Out,Took 900.01 seconds
14,7137,Completed,Completed in 31.28 seconds
14,8005,Completed,Completed in 385.28 seconds
14,12591,Completed,Completed in 22.93 seconds
14,12645,Completed,Completed in 27.70 seconds
14,13976,Completed,Completed in 25.39 seconds
14,15003,Completed,Completed in 16.65 seconds
14,15252,Completed,Completed in 348.50 seconds
14,15532,Completed,Completed in 24.25 seconds
14,16531,Completed,Completed in 318.64 seconds
14,16777,Completed,Completed in 358.97 seconds
14,17336,Completed,Completed in 45.52 seconds
14,17402,Completed,Completed in 345.23 seconds
14,17605,Completed,Completed in 22.66 seconds
14,17668,Completed,Completed in 361.50 seconds
14,18079,Completed,Completed in 395.30 seconds
14,18866,Completed,Completed in 407.64 seconds
14,19613,Completed,Completed in 28.09 seconds
14,22455,Timed Out,Took 900.04 seconds
14,22470,Completed,Completed in 330.74 seconds
14,25478,Completed,Completed in 35.53 seconds
14,25479,Completed,Completed in 357.11 seconds
14,25558,Timed Out,Took 900.00 seconds
14,25737,Completed,Completed in 19.48 seconds
14,29268,Completed,Completed in 25.90 seconds
15,64,Completed,Completed in 308.77 seconds
15,80,Completed,Completed in 15.91 seconds
15,95,Completed,Completed in 281.45 seconds
15,177,Completed,Completed in 222.28 seconds
15,306,Completed,Completed in 220.28 seconds
15,440,Completed,Completed in 174.92 seconds
15,476,Completed,Completed in 170.16 seconds
15,507,Completed,Completed in 0.07 seconds
15,537,Completed,Completed in 186.22 seconds
15,638,Timed Out,Took 900.02 seconds
15,641,Completed,Completed in 0.08 seconds
15,731,Completed,Completed in 0.09 seconds
15,887,Completed,Completed in 273.89 seconds
15,1052,Completed,Completed in 278.13 seconds
15,1119,Completed,Completed in 290.62 seconds
15,1168,Completed,Completed in 0.08 seconds
15,1190,Completed,Completed in 290.66 seconds
15,1357,Completed,Completed in 235.37 seconds
15,1411,Completed,Completed in 304.22 seconds
15,1504,Completed,Completed in 295.92 seconds
15,1517,Completed,Completed in 235.28 seconds
15,1624,Completed,Completed in 276.58 seconds
15,1738,Completed,Completed in 273.19 seconds
15,1763,Completed,Completed in 257.08 seconds
15,1793,Completed,Completed in 259.14 seconds
15,1815,Completed,Completed in 245.27 seconds
15,1946,Completed,Completed in 266.77 seconds
15,1979,Completed,Completed in 344.32 seconds
15,2284,Completed,Completed in 0.08 seconds
15,2580,Completed,Completed in 299.38 seconds
15,2670,Completed,Completed in 280.46 seconds
15,2798,Completed,Completed in 280.72 seconds
15,2826,Completed,Completed in 0.06 seconds
15,2904,Completed,Completed in 221.87 seconds
15,2933,Completed,Completed in 165.26 seconds
15,3024,Completed,Completed in 355.38 seconds
15,3097,Completed,Completed in 383.51 seconds
15,3208,Completed,Completed in 265.86 seconds
15,3382,Completed,Completed in 445.71 seconds
15,3384,Timed Out,Took 900.00 seconds
15,3727,Completed,Completed in 359.09 seconds
15,3769,Completed,Completed in 0.08 seconds
15,3830,Completed,Completed in 311.50 seconds
15,3997,Completed,Completed in 404.60 seconds
15,4000,Completed,Completed in 24.07 seconds
15,4166,Completed,Completed in 235.29 seconds
15,4262,Completed,Completed in 191.69 seconds
15,4287,Completed,Completed in 392.18 seconds
15,4374,Completed,Completed in 726.82 seconds
15,4406,Completed,Completed in 824.67 seconds
15,4450,Completed,Completed in 563.88 seconds
15,4578,Completed,Completed in 745.99 seconds
15,4660,Completed,Completed in 594.19 seconds
15,4780,Completed,Completed in 594.30 seconds
15,4944,Completed,Completed in 639.51 seconds
15,4964,Completed,Completed in 694.41 seconds
15,5080,Completed,Completed in 571.70 seconds
15,5246,Completed,Completed in 602.61 seconds
15,5361,Completed,Completed in 444.20 seconds
15,5443,Completed,Completed in 173.13 seconds
15,5466,Completed,Completed in 297.83 seconds
15,5471,Completed,Completed in 525.76 seconds
15,5505,Completed,Completed in 483.42 seconds
15,5518,Completed,Completed in 686.12 seconds
15,5596,Timed Out,Took 900.00 seconds
15,5743,Completed,Completed in 612.49 seconds
15,5769,Completed,Completed in 571.31 seconds
15,5882,Completed,Completed in 567.09 seconds
15,5984,Timed Out,Took 900.06 seconds
15,6115,Completed,Completed in 671.60 seconds
15,6147,Completed,Completed in 0.27 seconds
15,6169,Completed,Completed in 556.61 seconds
15,6299,Completed,Completed in 596.80 seconds
15,6324,Completed,Completed in 271.15 seconds
15,6501,Completed,Completed in 490.93 seconds
15,6632,Completed,Completed in 538.49 seconds
15,6664,Completed,Completed in 645.88 seconds
15,6702,Completed,Completed in 612.60 seconds
15,6830,Completed,Completed in 594.91 seconds
15,6953,Completed,Completed in 496.49 seconds
15,6966,Completed,Completed in 551.01 seconds
15,6972,Completed,Completed in 554.12 seconds
15,7114,Completed,Completed in 742.40 seconds
15,7361,Completed,Completed in 581.58 seconds
15,7604,Completed,Completed in 686.70 seconds
15,7821,Completed,Completed in 819.58 seconds
15,8043,Completed,Completed in 226.68 seconds
15,8056,Completed,Completed in 287.09 seconds
15,8216,Completed,Completed in 516.59 seconds
15,8243,Completed,Completed in 560.71 seconds
15,8265,Completed,Completed in 471.78 seconds
15,8298,Completed,Completed in 559.08 seconds
15,8307,Completed,Completed in 489.40 seconds
15,8749,Completed,Completed in 499.22 seconds
15,8784,Completed,Completed in 513.30 seconds
15,8788,Completed,Completed in 0.22 seconds
15,8894,Completed,Completed in 645.08 seconds
15,9144,Completed,Completed in 530.69 seconds
15,9165,Completed,Completed in 593.08 seconds
15,9477,Completed,Completed in 525.49 seconds
15,9628,Completed,Completed in 600.11 seconds
15,9637,Completed,Completed in 588.71 seconds
15,9718,Timed Out,Took 900.03 seconds
15,9722,Completed,Completed in 537.12 seconds
15,9758,Completed,Completed in 663.69 seconds
15,9801,Completed,Completed in 728.07 seconds
15,9895,Timed Out,Took 900.00 seconds
15,9934,Completed,Completed in 528.09 seconds
15,9949,Completed,Completed in 682.79 seconds
15,10007,Completed,Completed in 525.70 seconds
15,10135,Completed,Completed in 0.20 seconds
15,10195,Completed,Completed in 619.97 seconds
15,10240,Completed,Completed in 617.42 seconds
15,10243,Completed,Completed in 488.21 seconds
15,10331,Completed,Completed in 0.04 seconds
15,10364,Completed,Completed in 261.98 seconds
15,10376,Completed,Completed in 269.36 seconds
15,10404,Completed,Completed in 248.48 seconds
15,10492,Timed Out,Took 900.00 seconds
15,10577,Completed,Completed in 0.09 seconds
15,10771,Completed,Completed in 0.06 seconds
15,10815,Completed,Completed in 165.10 seconds
15,11009,Completed,Completed in 242.80 seconds
15,11066,Completed,Completed in 154.44 seconds
15,11167,Completed,Completed in 239.43 seconds
15,11351,Completed,Completed in 201.99 seconds
15,11465,Completed,Completed in 193.09 seconds
15,11483,Completed,Completed in 162.62 seconds
15,11488,Completed,Completed in 211.38 seconds
15,11499,Completed,Completed in 192.39 seconds
15,11568,Completed,Completed in 181.42 seconds
15,11683,Timed Out,Took 900.01 seconds
15,11689,Completed,Completed in 196.65 seconds
15,11736,Completed,Completed in 170.23 seconds
15,11752,Completed,Completed in 178.80 seconds
15,11815,Completed,Completed in 248.85 seconds
15,12150,Completed,Completed in 0.06 seconds
15,12366,Completed,Completed in 228.84 seconds
15,12383,Completed,Completed in 195.50 seconds
15,12514,Completed,Completed in 203.95 seconds
15,12695,Completed,Completed in 238.18 seconds
15,12698,Completed,Completed in 173.37 seconds
15,12735,Completed,Completed in 175.09 seconds
15,12913,Completed,Completed in 230.86 seconds
15,13041,Completed,Completed in 235.15 seconds
15,13084,Completed,Completed in 0.06 seconds
15,13208,Completed,Completed in 0.06 seconds
15,13218,Completed,Completed in 185.74 seconds
15,13294,Completed,Completed in 0.05 seconds
15,13300,Completed,Completed in 226.33 seconds
15,13398,Completed,Completed in 12.87 seconds
15,13406,Completed,Completed in 210.76 seconds
15,13754,Completed,Completed in 180.11 seconds
15,13783,Timed Out,Took 900.00 seconds
15,13900,Completed,Completed in 183.71 seconds
15,13916,Completed,Completed in 216.77 seconds
15,14048,Completed,Completed in 14.78 seconds
15,14069,Completed,Completed in 208.50 seconds
15,14114,Completed,Completed in 199.62 seconds
15,14150,Completed,Completed in 253.92 seconds
15,14162,Completed,Completed in 0.06 seconds
15,14277,Completed,Completed in 176.75 seconds
15,14293,Completed,Completed in 0.05 seconds
15,14355,Completed,Completed in 162.30 seconds
15,14401,Completed,Completed in 159.62 seconds
15,14416,Completed,Completed in 234.71 seconds
15,14515,Completed,Completed in 242.98 seconds
15,14616,Completed,Completed in 251.90 seconds
15,14628,Completed,Completed in 234.66 seconds
15,14753,Completed,Completed in 327.47 seconds
15,14836,Completed,Completed in 375.52 seconds
15,14932,Completed,Completed in 239.30 seconds
15,14980,Timed Out,Took 900.00 seconds
15,15065,Completed,Completed in 272.89 seconds
15,15426,Completed,Completed in 29.81 seconds
15,15443,Completed,Completed in 269.83 seconds
15,15511,Completed,Completed in 0.09 seconds
15,15534,Completed,Completed in 391.28 seconds
15,15557,Completed,Completed in 261.86 seconds
15,15664,Completed,Completed in 254.41 seconds
15,15919,Completed,Completed in 318.78 seconds
15,15943,Completed,Completed in 269.97 seconds
15,16038,Timed Out,Took 900.00 seconds
15,16321,Completed,Completed in 303.43 seconds
15,16392,Completed,Completed in 320.86 seconds
15,16400,Completed,Completed in 220.29 seconds
15,16773,Completed,Completed in 310.52 seconds
15,16792,Completed,Completed in 255.26 seconds
15,16808,Completed,Completed in 295.33 seconds
15,16849,Completed,Completed in 150.72 seconds
15,17138,Completed,Completed in 215.64 seconds
15,17237,Completed,Completed in 216.99 seconds
15,17527,Completed,Completed in 213.90 seconds
15,17555,Completed,Completed in 185.50 seconds
15,17579,Completed,Completed in 217.83 seconds
15,17671,Completed,Completed in 181.11 seconds
15,17686,Completed,Completed in 160.60 seconds
15,17727,Completed,Completed in 175.49 seconds
15,17739,Completed,Completed in 155.73 seconds
15,17909,Completed,Completed in 161.62 seconds
15,17954,Completed,Completed in 178.94 seconds
15,18140,Completed,Completed in 247.49 seconds
15,18404,Completed,Completed in 262.35 seconds
15,18467,Completed,Completed in 0.11 seconds
15,18539,Completed,Completed in 257.08 seconds
15,18704,Completed,Completed in 275.98 seconds
15,18705,Completed,Completed in 17.05 seconds
15,18826,Completed,Completed in 0.08 seconds
15,18856,Completed,Completed in 250.80 seconds
15,18968,Completed,Completed in 0.05 seconds
15,19376,Completed,Completed in 271.20 seconds
15,19443,Completed,Completed in 16.04 seconds
15,19747,Completed,Completed in 299.42 seconds
15,19852,Completed,Completed in 0.04 seconds
15,19907,Completed,Completed in 293.67 seconds
15,19917,Completed,Completed in 284.77 seconds
15,19966,Completed,Completed in 275.67 seconds
15,20180,Completed,Completed in 244.35 seconds
15,20317,Completed,Completed in 0.08 seconds
15,20490,Completed,Completed in 327.38 seconds
15,20599,Completed,Completed in 342.81 seconds
15,20699,Completed,Completed in 22.88 seconds
15,20722,Completed,Completed in 0.07 seconds
15,21024,Completed,Completed in 355.34 seconds
15,21032,Completed,Completed in 267.18 seconds
15,21060,Completed,Completed in 306.74 seconds
15,21150,Completed,Completed in 218.58 seconds
15,21171,Completed,Completed in 244.76 seconds
15,21200,Completed,Completed in 17.18 seconds
15,21557,Completed,Completed in 0.06 seconds
15,21575,Completed,Completed in 296.68 seconds
15,21679,Completed,Completed in 0.06 seconds
15,21692,Completed,Completed in 256.87 seconds
15,21715,Completed,Completed in 281.36 seconds
15,21752,Completed,Completed in 281.92 seconds
15,21753,Completed,Completed in 27.48 seconds
15,21818,Completed,Completed in 299.55 seconds
15,21937,Completed,Completed in 292.20 seconds
15,22442,Completed,Completed in 370.30 seconds
15,22619,Completed,Completed in 280.30 seconds
15,22622,Completed,Completed in 13.58 seconds
15,22700,Completed,Completed in 188.83 seconds
15,22703,Completed,Completed in 157.39 seconds
15,22892,Completed,Completed in 212.02 seconds
15,22917,Completed,Completed in 228.43 seconds
15,23033,Completed,Completed in 146.92 seconds
15,23060,Completed,Completed in 12.91 seconds
15,23071,Completed,Completed in 151.48 seconds
15,23240,Timed Out,Took 900.04 seconds
15,23441,Completed,Completed in 240.56 seconds
15,23785,Completed,Completed in 0.06 seconds
15,23813,Completed,Completed in 274.36 seconds
15,24168,Completed,Completed in 345.93 seconds
15,24212,Completed,Completed in 272.90 seconds
