,vehicle_id,day_id,day_of_week,plug_id,plug_type,destination_type,destination_id,destination_category,destination_description,avg_power_kw,tou_participation,res_access,cbsa_code,cbsa_name,Capacity (kWh),County Type,start_time,duration,charge_time,total_charge,start_soc
89802,MY2030_BEV_SUV,305142432,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1185,765,765,16.065,86.33928571
89803,MY2030_BEV_SUV,301939034,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1095,765,765,16.065,86.33928571
89806,MY2030_BEV_SUV,302023173,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1178,719,719,15.099,87.16071429
89812,MY2030_BEV_SUV,301874711,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,720,1470,1470,30.87,73.75
89815,MY2030_BEV_SUV,402155672,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1080,1485,1485,31.185,73.48214286
103189,MY2030_BEV_SUV,403444411,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,95,1395,1395,29.295,75.08928571
103199,MY2030_BEV_SUV,305525031,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1153,847,847,17.787,84.875
103204,MY2030_BEV_SUV,302109811,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1095,840,840,17.64,85
103208,MY2030_BEV_SUV,401275751,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,760,1250,1250,26.25,77.67857143
103211,MY2030_BEV_SUV,404395612,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1245,675,675,14.175,87.94642857
103221,MY2030_BEV_SUV,405813381,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1080,1455,1455,30.555,74.01785714
103235,MY2030_BEV_SUV,304038061,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1100,835,835,17.535,85.08928571
103237,MY2030_BEV_SUV,404294421,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1235,795,795,16.695,85.80357143
103247,MY2030_BEV_SUV,301855782,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,855,255,255,5.355,95.44642857
103248,MY2030_BEV_SUV,302855882,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1150,1370,1370,28.77,75.53571429
103249,MY2030_BEV_SUV,304646792,6,level_1,level_1,home,1,home,WORK_FROM_HOME,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,650,160,160,3.36,97.14285714
103261,MY2030_BEV_SUV,406629522,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1135,1255,1255,26.355,77.58928571
103268,MY2030_BEV_SUV,301730061,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1025,1090,1090,22.89,80.53571429
103273,MY2030_BEV_SUV,300277121,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,890,910,910,19.11,83.75
103276,MY2030_BEV_SUV,402685322,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1085,950,950,19.95,83.03571429
103289,MY2030_BEV_SUV,404480602,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1170,810,810,17.01,85.53571429
103290,MY2030_BEV_SUV,405137921,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",117.6,Central,1190,629,629,13.209,88.76785714
328597,MY2030_BEV_SUV,303977082,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,871,269,269,5.649,95.19642857
328600,MY2030_BEV_SUV,400807832,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,791,149,149,3.129,97.33928571
328613,MY2030_BEV_SUV,402804442,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1080,1485,1485,31.185,73.48214286
328757,MY2030_BEV_SUV,401127321,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1039,1039,1039,21.819,81.44642857
328776,MY2030_BEV_SUV,303967841,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,975,895,895,18.795,84.01785714
328781,MY2030_BEV_SUV,304802491,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,735,125,125,2.625,97.76785714
328786,MY2030_BEV_SUV,403875872,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,522,1382,1382,29.022,75.32142857
328852,MY2030_BEV_SUV,302181642,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1000,1310,1310,27.51,76.60714286
328861,MY2030_BEV_SUV,300095003,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1300,1250,1250,26.25,77.67857143
328866,MY2030_BEV_SUV,300883481,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1020,1170,1170,24.57,79.10714286
328922,MY2030_BEV_SUV,301599321,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1030,1265,1265,26.565,77.41071429
328937,MY2030_BEV_SUV,401625752,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,564,1391,1391,29.211,75.16071429
328959,MY2030_BEV_SUV,401625751,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1090,855,855,17.955,84.73214286
328960,MY2030_BEV_SUV,406742742,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1001,829,829,17.409,85.19642857
329013,MY2030_BEV_SUV,402531831,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,991,1289,1289,27.069,76.98214286
329053,MY2030_BEV_SUV,300665761,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,805,125,125,2.625,97.76785714
329121,MY2030_BEV_SUV,406545661,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,960,1290,1290,27.09,76.96428571
329139,MY2030_BEV_SUV,407681181,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1005,990,990,20.79,82.32142857
329156,MY2030_BEV_SUV,406865332,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1020,1480,1480,31.08,73.57142857
329157,MY2030_BEV_SUV,301962242,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,600,1485,1485,31.185,73.48214286
329188,MY2030_BEV_SUV,405159012,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,915,925,925,19.425,83.48214286
329206,MY2030_BEV_SUV,303621361,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,770,70,70,1.47,98.75
329207,MY2030_BEV_SUV,303621361,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,860,1180,1180,24.78,78.92857143
329213,MY2030_BEV_SUV,404945795,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,660,1484,1484,31.164,73.5
329216,MY2030_BEV_SUV,405189982,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1175,730,730,15.33,86.96428571
329245,MY2030_BEV_SUV,404117532,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,994,1166,1166,24.486,79.17857143
329246,MY2030_BEV_SUV,407431942,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1075,1281,1281,26.901,77.125
329248,MY2030_BEV_SUV,405289834,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1249,661,661,13.881,88.19642857
329263,MY2030_BEV_SUV,406278261,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1070,835,835,17.535,85.08928571
329277,MY2030_BEV_SUV,305091093,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,568,197,197,4.137,96.48214286
329280,MY2030_BEV_SUV,302921321,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,660,185,185,3.885,96.69642857
329284,MY2030_BEV_SUV,301257911,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,776,1044,1044,21.924,81.35714286
329297,MY2030_BEV_SUV,300347032,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1051,900,900,18.9,83.92857143
329310,MY2030_BEV_SUV,303680291,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,734,191,191,4.011,96.58928571
329321,MY2030_BEV_SUV,305252421,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,560,438,438,9.198,92.17857143
329322,MY2030_BEV_SUV,404800381,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,940,890,890,18.69,84.10714286
329333,MY2030_BEV_SUV,405904561,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1240,1010,1010,21.21,81.96428571
329352,MY2030_BEV_SUV,403268433,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,745,185,185,3.885,96.69642857
329356,MY2030_BEV_SUV,402154751,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,940,1280,1280,26.88,77.14285714
329358,MY2030_BEV_SUV,403136531,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,935,950,950,19.95,83.03571429
329361,MY2030_BEV_SUV,405324442,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,909,1386,1386,29.106,75.25
329362,MY2030_BEV_SUV,303375361,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1030,820,820,17.22,85.35714286
329363,MY2030_BEV_SUV,406302522,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,900,1445,1445,30.345,74.19642857
329368,MY2030_BEV_SUV,403246155,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1010,1270,1270,26.67,77.32142857
329371,MY2030_BEV_SUV,400442722,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1100,1056,1056,22.176,81.14285714
329372,MY2030_BEV_SUV,303570471,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,935,965,965,20.265,82.76785714
329387,MY2030_BEV_SUV,405374924,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,875,100,100,2.1,98.21428571
329390,MY2030_BEV_SUV,401353371,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1200,765,765,16.065,86.33928571
329393,MY2030_BEV_SUV,405938442,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,827,225,225,4.725,95.98214286
329406,MY2030_BEV_SUV,406812442,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1005,785,785,16.485,85.98214286
329437,MY2030_BEV_SUV,402639971,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1263,827,827,17.367,85.23214286
329442,MY2030_BEV_SUV,304371223,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,920,1073,1073,22.533,80.83928571
329459,MY2030_BEV_SUV,302211081,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,810,1200,1200,25.2,78.57142857
329475,MY2030_BEV_SUV,406315562,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1040,745,745,15.645,86.69642857
329489,MY2030_BEV_SUV,402273302,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1005,855,855,17.955,84.73214286
329497,MY2030_BEV_SUV,300183242,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1155,705,705,14.805,87.41071429
329499,MY2030_BEV_SUV,303750821,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1030,820,820,17.22,85.35714286
329500,MY2030_BEV_SUV,300381211,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1035,135,135,2.835,97.58928571
329511,MY2030_BEV_SUV,407529441,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,735,1365,1365,28.665,75.625
329513,MY2030_BEV_SUV,407474271,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,865,1355,1355,28.455,75.80357143
329515,MY2030_BEV_SUV,305192781,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,901,1304,1304,27.384,76.71428571
329516,MY2030_BEV_SUV,402279242,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1273,1342,1342,28.182,76.03571429
329519,MY2030_BEV_SUV,301136971,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1155,1305,1305,27.405,76.69642857
329523,MY2030_BEV_SUV,301686411,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1220,1210,1210,25.41,78.39285714
329524,MY2030_BEV_SUV,302497741,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1105,1205,1205,25.305,78.48214286
329525,MY2030_BEV_SUV,304005291,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,727,1198,1198,25.158,78.60714286
329526,MY2030_BEV_SUV,301340011,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,855,1170,1170,24.57,79.10714286
329533,MY2030_BEV_SUV,300381212,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,910,940,940,19.74,83.21428571
329541,MY2030_BEV_SUV,405686291,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,745,575,575,12.075,89.73214286
329542,MY2030_BEV_SUV,406929722,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1005,815,815,17.115,85.44642857
329543,MY2030_BEV_SUV,404909212,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,135,790,790,16.59,85.89285714
329545,MY2030_BEV_SUV,402412731,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1051,709,709,14.889,87.33928571
329552,MY2030_BEV_SUV,303387212,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1230,800,800,16.8,85.71428571
329562,MY2030_BEV_SUV,301530301,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1158,1002,1002,21.042,82.10714286
329574,MY2030_BEV_SUV,403559291,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1014,871,871,18.291,84.44642857
329575,MY2030_BEV_SUV,403559292,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1043,902,902,18.942,83.89285714
329576,MY2030_BEV_SUV,404842081,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,530,130,130,2.73,97.67857143
329584,MY2030_BEV_SUV,303020191,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1013,877,877,18.417,84.33928571
329593,MY2030_BEV_SUV,407803222,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,805,1395,1395,29.295,75.08928571
329594,MY2030_BEV_SUV,300899101,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,495,195,195,4.095,96.51785714
329595,MY2030_BEV_SUV,302434031,5,level_1,level_1,home,1,home,WORK_FROM_HOME,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,988,1172,1172,24.612,79.07142857
329596,MY2030_BEV_SUV,303536692,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,949,996,996,20.916,82.21428571
329602,MY2030_BEV_SUV,407882141,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,707,1224,1224,25.704,78.14285714
329614,MY2030_BEV_SUV,301214991,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1230,957,957,20.097,82.91071429
329617,MY2030_BEV_SUV,301831061,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,685,90,90,1.89,98.39285714
329618,MY2030_BEV_SUV,301831061,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,845,1185,1185,24.885,78.83928571
329639,MY2030_BEV_SUV,305557531,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,866,1251,1251,26.271,77.66071429
329640,MY2030_BEV_SUV,400012241,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,742,426,426,8.946,92.39285714
329645,MY2030_BEV_SUV,402321142,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1080,870,870,18.27,84.46428571
329647,MY2030_BEV_SUV,403695122,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,680,250,250,5.25,95.53571429
329670,MY2030_BEV_SUV,301037901,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1178,652,652,13.692,88.35714286
329672,MY2030_BEV_SUV,402269133,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,489,400,400,8.4,92.85714286
329673,MY2030_BEV_SUV,405719141,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,900,1476,1476,30.996,73.64285714
329678,MY2030_BEV_SUV,301380801,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1200,735,735,15.435,86.875
329680,MY2030_BEV_SUV,303076411,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,17020,"Chico, CA Metropolitan Statistical Area",117.6,Central,1415,430,430,9.03,92.32142857
