,vehicle_id,day_id,day_of_week,plug_id,plug_type,destination_type,destination_id,destination_category,destination_description,avg_power_kw,tou_participation,res_access,cbsa_code,cbsa_name,Capacity (kWh),County Type,start_time,duration,charge_time,total_charge,start_soc
272503,MY2030_PHEV_SUV,303697581,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1020,30,30,3.6,75.67567568
272504,MY2030_PHEV_SUV,303697581,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1323,1077,131,15.72,0
272506,MY2030_PHEV_SUV,304155201,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,985,65,65,7.8,47.2972973
272507,MY2030_PHEV_SUV,304155201,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1180,1000,118,14.16,4.324324324
272508,MY2030_PHEV_SUV,304298621,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,875,200,64,7.68,48.10810811
272510,MY2030_PHEV_SUV,304316702,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1010,805,123,14.76,0.27027027
272511,MY2030_PHEV_SUV,304385771,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1182,915,53,6.36,57.02702703
272512,MY2030_PHEV_SUV,304534161,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,372,118,73,8.76,40.81081081
272514,MY2030_PHEV_SUV,304534161,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1198,27,27,3.24,78.10810811
272515,MY2030_PHEV_SUV,304534161,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1259,513,115,13.8,6.756756757
272516,MY2030_PHEV_SUV,304618882,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,645,101,31,3.72,74.86486486
272517,MY2030_PHEV_SUV,304618882,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,850,1174,27,3.24,78.10810811
272520,MY2030_PHEV_SUV,304866013,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1290,1040,95,11.4,22.97297297
272521,MY2030_PHEV_SUV,304866014,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,910,240,57,6.84,53.78378378
272523,MY2030_PHEV_SUV,400203602,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,635,325,58,6.96,52.97297297
272524,MY2030_PHEV_SUV,400203602,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1050,960,29,3.48,76.48648649
272525,MY2030_PHEV_SUV,401673531,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,650,420,117,14.04,5.135135135
272528,MY2030_PHEV_SUV,402793202,4,home_level_2,level_2,home,1,home,WORK_FROM_HOME,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,545,85,27,3.24,78.10810811
272529,MY2030_PHEV_SUV,402793202,4,home_level_2,level_2,home,1,home,WORK_FROM_HOME,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,700,80,76,9.12,38.37837838
272530,MY2030_PHEV_SUV,402793202,4,home_level_2,level_2,home,1,home,WORK_FROM_HOME,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,840,45,45,5.4,63.51351351
272531,MY2030_PHEV_SUV,402793202,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,945,996,39,4.68,68.37837838
272533,MY2030_PHEV_SUV,402863632,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1165,1220,131,15.72,0
272534,MY2030_PHEV_SUV,403768951,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,555,385,51,6.12,58.64864865
272535,MY2030_PHEV_SUV,403768951,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,980,955,41,4.92,66.75675676
272536,MY2030_PHEV_SUV,404352221,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1040,880,85,10.2,31.08108108
272538,MY2030_PHEV_SUV,406258035,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,535,275,131,15.72,0
272539,MY2030_PHEV_SUV,406258035,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,900,930,43,5.16,65.13513514
272544,MY2030_PHEV_SUV,301475332,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,694,97,97,11.64,21.35135135
272545,MY2030_PHEV_SUV,301475332,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,885,40,29,3.48,76.48648649
272546,MY2030_PHEV_SUV,301475332,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1099,806,33,3.96,73.24324324
272547,MY2030_PHEV_SUV,301641461,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,902,1358,55,6.6,55.40540541
272548,MY2030_PHEV_SUV,303581521,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1241,829,86,10.32,30.27027027
272551,MY2030_PHEV_SUV,303992021,3,home_level_2,level_2,home,1,home,WORK_FROM_HOME,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,780,330,67,8.04,45.67567568
272552,MY2030_PHEV_SUV,303992021,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1220,700,48,5.76,61.08108108
272553,MY2030_PHEV_SUV,304840722,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,785,1332,59,7.08,52.16216216
272555,MY2030_PHEV_SUV,400514191,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,940,850,83,9.96,32.7027027
272557,MY2030_PHEV_SUV,404777651,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,750,255,31,3.72,74.86486486
272558,MY2030_PHEV_SUV,404777651,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1125,700,55,6.6,55.40540541
272560,MY2030_PHEV_SUV,407005761,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1258,682,36,4.32,70.81081081
272564,MY2030_PHEV_SUV,301424341,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,840,1130,51,6.12,58.64864865
272565,MY2030_PHEV_SUV,302500652,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,992,1378,57,6.84,53.78378378
272568,MY2030_PHEV_SUV,403124712,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1006,159,85,10.2,31.08108108
272569,MY2030_PHEV_SUV,404024451,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,527,28,28,3.36,77.2972973
272571,MY2030_PHEV_SUV,404024451,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1220,670,86,10.32,30.27027027
272573,MY2030_PHEV_SUV,404831981,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,851,1159,105,12.6,14.86486486
272574,MY2030_PHEV_SUV,406667211,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1055,863,129,15.48,0
272576,MY2030_PHEV_SUV,300380941,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1050,35,35,4.2,71.62162162
272577,MY2030_PHEV_SUV,300380941,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1150,630,109,13.08,11.62162162
272581,MY2030_PHEV_SUV,300823042,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1050,930,131,15.72,0
272584,MY2030_PHEV_SUV,300910021,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1035,705,91,10.92,26.21621622
272586,MY2030_PHEV_SUV,301031451,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,915,825,131,15.72,0
272589,MY2030_PHEV_SUV,301394581,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1265,825,131,15.72,0
272591,MY2030_PHEV_SUV,301591682,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1050,1170,131,15.72,0
272592,MY2030_PHEV_SUV,301619943,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,955,335,105,12.6,14.86486486
272593,MY2030_PHEV_SUV,301619943,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1320,570,40,4.8,67.56756757
272594,MY2030_PHEV_SUV,301635334,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1037,241,81,9.72,34.32432432
272595,MY2030_PHEV_SUV,301635334,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,18,657,49,5.88,60.27027027
272597,MY2030_PHEV_SUV,301658213,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,815,1195,75,9,39.18918919
272603,MY2030_PHEV_SUV,302524992,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1020,850,131,15.72,0
272606,MY2030_PHEV_SUV,302820741,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,997,117,80,9.6,35.13513514
272607,MY2030_PHEV_SUV,303024152,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1096,829,40,4.8,67.56756757
272611,MY2030_PHEV_SUV,303218972,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1035,810,131,15.72,0
272616,MY2030_PHEV_SUV,303292921,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1010,855,75,9,39.18918919
272618,MY2030_PHEV_SUV,303395311,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,660,195,131,15.72,0
272619,MY2030_PHEV_SUV,303395311,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1050,795,45,5.4,63.51351351
272620,MY2030_PHEV_SUV,303992022,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,865,1055,131,15.72,0
272623,MY2030_PHEV_SUV,304312212,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,680,83,44,5.28,64.32432432
272624,MY2030_PHEV_SUV,304312212,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,880,1175,118,14.16,4.324324324
272626,MY2030_PHEV_SUV,304385774,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1046,904,92,11.04,25.40540541
272629,MY2030_PHEV_SUV,305059101,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1059,936,131,15.72,0
272631,MY2030_PHEV_SUV,305305081,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,890,40,40,4.8,67.56756757
272632,MY2030_PHEV_SUV,305305081,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,975,975,105,12.6,14.86486486
272636,MY2030_PHEV_SUV,400460751,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,942,988,131,15.72,0
272638,MY2030_PHEV_SUV,400469871,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1211,762,30,3.6,75.67567568
272640,MY2030_PHEV_SUV,401144491,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1110,810,44,5.28,64.32432432
272645,MY2030_PHEV_SUV,401312431,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1240,560,131,15.72,0
272647,MY2030_PHEV_SUV,401682033,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1115,865,93,11.16,24.59459459
272652,MY2030_PHEV_SUV,402708811,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,765,1260,38,4.56,69.18918919
272654,MY2030_PHEV_SUV,402714951,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,735,1050,131,15.72,0
272657,MY2030_PHEV_SUV,403076222,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,960,870,98,11.76,20.54054054
272658,MY2030_PHEV_SUV,403295742,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,930,1350,51,6.12,58.64864865
272660,MY2030_PHEV_SUV,404183851,3,home_level_2,level_2,home,1,home,WORK_FROM_HOME,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,775,1295,117,14.04,5.135135135
272661,MY2030_PHEV_SUV,404352222,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,765,1275,96,11.52,22.16216216
272662,MY2030_PHEV_SUV,404675401,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,680,55,30,3.6,75.67567568
272663,MY2030_PHEV_SUV,404675401,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,870,1170,47,5.64,61.89189189
272666,MY2030_PHEV_SUV,405139691,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,695,1290,66,7.92,46.48648649
272668,MY2030_PHEV_SUV,405580991,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1140,1020,131,15.72,0
272673,MY2030_PHEV_SUV,406870272,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1125,705,106,12.72,14.05405405
272674,MY2030_PHEV_SUV,406934082,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,750,195,71,8.52,42.43243243
272675,MY2030_PHEV_SUV,406934082,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1150,920,29,3.48,76.48648649
272678,MY2030_PHEV_SUV,407127002,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1059,816,131,15.72,0
272680,MY2030_PHEV_SUV,407330181,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,600,135,131,15.72,0
272683,MY2030_PHEV_SUV,407330181,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,925,70,70,8.4,43.24324324
272685,MY2030_PHEV_SUV,407330181,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1245,645,131,15.72,0
272686,MY2030_PHEV_SUV,407370661,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,930,960,49,5.88,60.27027027
272691,MY2030_PHEV_SUV,301014501,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,970,1205,110,13.2,10.81081081
272693,MY2030_PHEV_SUV,303206401,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,937,273,58,6.96,52.97297297
272695,MY2030_PHEV_SUV,303206401,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1395,408,131,15.72,0
272699,MY2030_PHEV_SUV,400680651,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1033,52,52,6.24,57.83783784
272700,MY2030_PHEV_SUV,400771571,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,824,206,108,12.96,12.43243243
272701,MY2030_PHEV_SUV,400771571,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1161,887,51,6.12,58.64864865
272705,MY2030_PHEV_SUV,406349931,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1172,763,88,10.56,28.64864865
272710,MY2030_PHEV_SUV,302010681,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,887,157,31,3.72,74.86486486
272711,MY2030_PHEV_SUV,302010681,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1149,1058,29,3.48,76.48648649
272712,MY2030_PHEV_SUV,302500651,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1077,828,74,8.88,40
272714,MY2030_PHEV_SUV,303209091,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,887,46,46,5.52,62.7027027
