,vehicle_id,day_id,day_of_week,plug_id,plug_type,destination_type,destination_id,destination_category,destination_description,avg_power_kw,tou_participation,res_access,cbsa_code,cbsa_name,Capacity (kWh),County Type,start_time,duration,charge_time,total_charge,start_soc
277482,MY2030_PHEV_SUV,300421321,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,680,175,154,3.234,78.14864865
277500,MY2030_PHEV_SUV,302104221,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1000,1115,192,4.032,72.75675676
277501,MY2030_PHEV_SUV,302122391,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1042,848,182,3.822,74.17567568
277508,MY2030_PHEV_SUV,302445171,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,660,1455,165,3.465,76.58783784
277553,MY2030_PHEV_SUV,304832861,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,930,1005,157,3.297,77.72297297
277554,MY2030_PHEV_SUV,304869082,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,965,85,76,1.596,89.21621622
277563,MY2030_PHEV_SUV,400440591,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1028,1312,166,3.486,76.44594595
277593,MY2030_PHEV_SUV,402926745,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1080,1475,82,1.722,88.36486486
277594,MY2030_PHEV_SUV,403104691,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,720,1350,146,3.066,79.28378378
277606,MY2030_PHEV_SUV,404180562,6,level_1,level_1,home,1,home,WORK_FROM_HOME,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,975,1125,101,2.121,85.66891892
277624,MY2030_PHEV_SUV,405872831,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1055,1285,76,1.596,89.21621622
277717,MY2030_PHEV_SUV,406227101,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1045,1375,174,3.654,75.31081081
277722,MY2030_PHEV_SUV,301182791,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1060,1160,134,2.814,80.98648649
277730,MY2030_PHEV_SUV,302118763,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,735,445,202,4.242,71.33783784
277738,MY2030_PHEV_SUV,302537421,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,680,280,143,3.003,79.70945946
277744,MY2030_PHEV_SUV,303243441,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,885,1275,115,2.415,83.68243243
277748,MY2030_PHEV_SUV,303861681,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,735,75,75,1.575,89.35810811
277790,MY2030_PHEV_SUV,402548622,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,930,1005,88,1.848,87.51351351
277791,MY2030_PHEV_SUV,402675992,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1040,910,175,3.675,75.16891892
277792,MY2030_PHEV_SUV,402773101,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,790,1370,112,2.352,84.10810811
277800,MY2030_PHEV_SUV,404991762,6,level_1,level_1,home,1,home,WORK_FROM_HOME,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,734,1416,83,1.743,88.22297297
277884,MY2030_PHEV_SUV,301268101,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1235,1370,122,2.562,82.68918919
277886,MY2030_PHEV_SUV,301377711,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,660,1443,80,1.68,88.64864865
277905,MY2030_PHEV_SUV,303304531,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,770,190,190,3.99,73.04054054
277906,MY2030_PHEV_SUV,303304531,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1035,960,79,1.659,88.79054054
277911,MY2030_PHEV_SUV,304364712,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1080,825,146,3.066,79.28378378
277912,MY2030_PHEV_SUV,304396792,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,615,1365,81,1.701,88.50675676
277914,MY2030_PHEV_SUV,304871531,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,885,1365,141,2.961,79.99324324
277951,MY2030_PHEV_SUV,301248432,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1085,1365,161,3.381,77.15540541
277954,MY2030_PHEV_SUV,404723071,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,663,1347,139,2.919,80.27702703
277968,MY2030_PHEV_SUV,300517851,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1060,905,198,4.158,71.90540541
277969,MY2030_PHEV_SUV,301220921,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1020,1195,148,3.108,79
277996,MY2030_PHEV_SUV,407172042,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,775,1355,132,2.772,81.27027027
278002,MY2030_PHEV_SUV,305020012,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,560,190,94,1.974,86.66216216
278003,MY2030_PHEV_SUV,305020012,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,795,1085,94,1.974,86.66216216
278017,MY2030_PHEV_SUV,301830271,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,640,1210,85,1.785,87.93918919
278037,MY2030_PHEV_SUV,300858481,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,780,1445,99,2.079,85.9527027
278044,MY2030_PHEV_SUV,401648381,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,907,1398,78,1.638,88.93243243
278049,MY2030_PHEV_SUV,300206202,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,990,1380,144,3.024,79.56756757
278057,MY2030_PHEV_SUV,301245771,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1325,995,119,2.499,83.11486486
278064,MY2030_PHEV_SUV,303052341,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,752,1356,78,1.638,88.93243243
278066,MY2030_PHEV_SUV,303119001,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1065,1035,134,2.814,80.98648649
278067,MY2030_PHEV_SUV,303324881,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,875,1275,202,4.242,71.33783784
278068,MY2030_PHEV_SUV,303492462,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,600,1460,103,2.163,85.38513514
278071,MY2030_PHEV_SUV,401127012,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,900,1440,193,4.053,72.61486486
278076,MY2030_PHEV_SUV,402330391,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1000,1390,107,2.247,84.81756757
278105,MY2030_PHEV_SUV,403249911,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,640,1265,117,2.457,83.39864865
278115,MY2030_PHEV_SUV,305270581,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1294,1376,124,2.604,82.40540541
278125,MY2030_PHEV_SUV,300969832,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1002,840,160,3.36,77.2972973
278174,MY2030_PHEV_SUV,401159302,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,885,1365,99,2.079,85.9527027
278181,MY2030_PHEV_SUV,404250671,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,890,1105,187,3.927,73.46621622
278187,MY2030_PHEV_SUV,407768493,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1215,1360,127,2.667,81.97972973
278194,MY2030_PHEV_SUV,301273061,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,690,1315,112,2.352,84.10810811
278207,MY2030_PHEV_SUV,405855163,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,980,1360,114,2.394,83.82432432
278216,MY2030_PHEV_SUV,301035512,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1070,1062,98,2.058,86.09459459
278219,MY2030_PHEV_SUV,302482213,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,90,870,135,2.835,80.84459459
278223,MY2030_PHEV_SUV,300290101,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1170,1350,123,2.583,82.5472973
278226,MY2030_PHEV_SUV,300879471,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1050,60,60,1.26,91.48648649
278227,MY2030_PHEV_SUV,300879471,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1385,1015,83,1.743,88.22297297
278233,MY2030_PHEV_SUV,301867792,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,620,1360,82,1.722,88.36486486
278239,MY2030_PHEV_SUV,400556101,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,760,1190,193,4.053,72.61486486
278260,MY2030_PHEV_SUV,404695171,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1217,1358,180,3.78,74.45945946
278267,MY2030_PHEV_SUV,305198451,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1191,687,84,1.764,88.08108108
278275,MY2030_PHEV_SUV,305448102,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,900,1335,133,2.793,81.12837838
278300,MY2030_PHEV_SUV,406164831,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1155,1335,181,3.801,74.31756757
278303,MY2030_PHEV_SUV,300264652,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1240,605,139,2.919,80.27702703
278308,MY2030_PHEV_SUV,407158621,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1190,1330,139,2.919,80.27702703
278326,MY2030_PHEV_SUV,301519432,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,680,1310,192,4.032,72.75675676
278333,MY2030_PHEV_SUV,303137251,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,938,1282,153,3.213,78.29054054
278337,MY2030_PHEV_SUV,304808563,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,815,1300,193,4.053,72.61486486
278338,MY2030_PHEV_SUV,301769834,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,820,1315,95,1.995,86.52027027
278351,MY2030_PHEV_SUV,407172041,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,710,235,139,2.919,80.27702703
278376,MY2030_PHEV_SUV,400780132,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,740,1255,130,2.73,81.55405405
278377,MY2030_PHEV_SUV,300074522,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1168,727,184,3.864,73.89189189
278382,MY2030_PHEV_SUV,301100452,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,950,894,186,3.906,73.60810811
278397,MY2030_PHEV_SUV,305556481,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1330,1205,111,2.331,84.25
278401,MY2030_PHEV_SUV,301303582,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,908,1192,110,2.31,84.39189189
278403,MY2030_PHEV_SUV,301245773,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,760,1180,80,1.68,88.64864865
278407,MY2030_PHEV_SUV,304168062,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1300,1175,146,3.066,79.28378378
278424,MY2030_PHEV_SUV,305073301,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,910,1070,185,3.885,73.75
278431,MY2030_PHEV_SUV,304974552,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,640,1050,186,3.906,73.60810811
278433,MY2030_PHEV_SUV,301499262,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,912,1053,129,2.709,81.69594595
278441,MY2030_PHEV_SUV,301113091,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1035,1010,108,2.268,84.67567568
278448,MY2030_PHEV_SUV,305452343,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,910,980,130,2.73,81.55405405
278455,MY2030_PHEV_SUV,302945132,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,970,935,79,1.659,88.79054054
278462,MY2030_PHEV_SUV,400388752,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1006,934,131,2.751,81.41216216
278477,MY2030_PHEV_SUV,301220922,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1005,900,171,3.591,75.73648649
278478,MY2030_PHEV_SUV,301246502,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1010,895,192,4.032,72.75675676
278501,MY2030_PHEV_SUV,305020011,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1110,900,84,1.764,88.08108108
278503,MY2030_PHEV_SUV,405809922,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1000,875,203,4.263,71.19594595
278511,MY2030_PHEV_SUV,302219602,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,995,895,158,3.318,77.58108108
278520,MY2030_PHEV_SUV,405200291,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1140,870,77,1.617,89.07432432
278525,MY2030_PHEV_SUV,406310721,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,847,893,132,2.772,81.27027027
278539,MY2030_PHEV_SUV,304974553,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1299,881,189,3.969,73.18243243
278551,MY2030_PHEV_SUV,300351761,4,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1095,855,152,3.192,78.43243243
278586,MY2030_PHEV_SUV,402944541,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1205,805,162,3.402,77.01351351
278606,MY2030_PHEV_SUV,406653052,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,975,795,133,2.793,81.12837838
278625,MY2030_PHEV_SUV,304159732,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1028,742,141,2.961,79.99324324
278631,MY2030_PHEV_SUV,302508854,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,960,1440,120,2.52,82.97297297
278645,MY2030_PHEV_SUV,302848702,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1080,1475,80,1.68,88.64864865
278648,MY2030_PHEV_SUV,407590031,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1140,1480,158,3.318,77.58108108
278650,MY2030_PHEV_SUV,303109482,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,960,1490,124,2.604,82.40540541
278652,MY2030_PHEV_SUV,407160643,6,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,480,1490,83,1.743,88.22297297
278653,MY2030_PHEV_SUV,403209501,5,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1080,1494,123,2.583,82.5472973
278668,MY2030_PHEV_SUV,300600592,3,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,905,970,141,2.961,79.99324324
278744,MY2030_PHEV_SUV,401552352,2,level_1,level_1,home,1,home,REGULAR_HOME_ACTIVITIES,1.26,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,885,1325,146,3.066,79.28378378
