lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.748,0.658,0.658,0,0,0.957,0.133,0.583,0.529,0.0176,0.0857
0.844,0.639,0.639,0,0,0,0.317,0.559,0,0,0.257
0.577,0.547,0.547,0,0,0,0,0.497,0,0,0.0428
0.115,0.463,0.463,0,0,0,0,0.459,0,0,0.0428
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0.237
0.109,0.399,0.399,0,0,0,0,0.482,0,0,0.224
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0.0782
0.171,0.521,0.521,0.25,0,0,0,0.518,0,0,0
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.257
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.3
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0.0428
0.0491,0.277,0.277,0,0,0,0,0.465,0,0,0.0428
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0.0857
0.0491,0.311,0.311,0,0,0,0,0.465,0,0,0
0.0491,0.344,0.344,0.217,0.167,0,0,0.465,0.321,0,0
0.159,0.355,0.355,0.0333,0.817,0,0,0.538,0.597,0,0
0.164,0.433,0.433,0,0,0,0,0.548,0,0,0
0.314,0.588,0.588,0.25,0,0,0,0.67,0,0,0
0.566,0.699,0.699,0,0,0,0,0.788,0,0,0.0857
0.742,0.743,0.743,0,0,0,0,0.743,0,0,0.436
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0
0.874,0.765,0.765,0,0,0,0,0.669,0,0,0.128
0.383,0.654,0.654,0,0,0,0,0.551,0,0,0
0.115,0.555,0.555,0,0,0,0,0.489,0,0,0.128
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0502,0.366,0.366,0,0,0,0,0.469,0,0,0
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0
0.234,0.477,0.477,0,0,0,0,0.522,0,0,0.225
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.313
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.132
0.173,0.255,0.255,0,0,0.894,0.183,0.523,0,0.467,0.128
0.169,0.266,0.266,0,0,0,1,0.523,0,0.526,0.0857
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.171
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.214
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0.257
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0
0.269,0.355,0.355,0,0,0,0,0.611,0,0,0
0.394,0.433,0.433,0.217,0,0,0,0.713,0,0,0.0428
0.447,0.588,0.588,0.0333,0.733,0,0,0.773,0.663,0,0.214
0.566,0.699,0.699,0,0,0,0,0.788,0.142,0,0.406
0.742,0.743,0.743,0,0,0,0,0.743,0,0,0.355
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.171
0.874,0.765,0.765,0,0,0,0,0.669,0,0,0.257
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0.0428
0.115,0.555,0.555,0,0,0,0,0.489,0,0,0
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0.224
0.414,0.521,0.521,0,0,0,0,0.624,0,0,0.166
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.0428
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.171
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.0428
0.159,0.355,0.355,0.217,0,0,0,0.538,0,0,0.128
0.164,0.433,0.433,0.283,0,0,0,0.548,0,0,0.0428
0.314,0.588,0.588,0,0,0,0,0.67,0,0,0.0428
0.394,0.699,0.699,0,0,0,0,0.68,0,0,0.214
0.511,0.743,0.743,0,0,0,0,0.65,0,0,0.246
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.235
0.599,0.765,0.765,0,0,0,0,0.601,0,0,0.171
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0
0.115,0.555,0.555,0,0,0,0,0.489,0,0,0
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0.171
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0428
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0502,0.366,0.366,0,0,0,0,0.469,0,0,0.336
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.248
0.299,0.377,0.377,0,0,0,0,0.581,0,0,0.21
0.297,0.255,0.255,0,0,0,0,0.581,0,0,0.1
0.288,0.266,0.266,0,0,0,0,0.581,0,0,0.0591
0.163,0.277,0.277,0.467,0,0,0,0.528,0,0,0.128
0.159,0.266,0.266,0.0333,0,0,0,0.533,0,0,0.214
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0.0857
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.0428
0.269,0.355,0.355,0,0,0,0,0.611,0,0,0.0857
0.279,0.433,0.433,0.25,0,0,0,0.631,0,0,0.257
0.447,0.588,0.588,0,0,0,0,0.773,0,0,0.0428
0.566,0.699,0.699,0,0.167,0,0,0.788,0.346,0,0.0857
0.742,0.743,0.743,0,0.567,0,0,0.743,0.518,0,0.171
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.25
0.874,0.765,0.765,0,0,0,0,0.669,0,0,0.214
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0.0582
0.414,0.521,0.521,0,0,0,0,0.624,0,0,1
0.299,0.377,0.377,0,0,0,0,0.581,0,0,0.139
0.297,0.255,0.255,0,0,0,0,0.581,0,0,0.231
0.288,0.266,0.266,0,0,0,0,0.581,0,0,0.369
0.277,0.277,0.277,0,0,0,0,0.591,0,0,0.476
0.269,0.266,0.266,0,0,0,0,0.601,0,0,0.487
0.266,0.311,0.311,0,0,0,0,0.601,0,0,0.0428
0.266,0.344,0.344,0,0,0,0,0.591,0,0,0.257
0.0491,0.355,0.355,0,0,0,0,0.465,0,0,0.0857
0.164,0.433,0.433,0,0,0,0,0.548,0,0,0.214
0.314,0.588,0.588,0.217,0,0,0,0.67,0,0,0.214
0.394,0.699,0.699,0.0333,0,0,0,0.68,0,0,0
0.511,0.743,0.743,0,0,0,0,0.65,0,0,0.214
0.603,0.788,0.788,0.217,0,0,0,0.621,0,0,0.0857
0.599,0.765,0.765,1,0,0,0,0.601,0,0,0.219
0.383,0.654,0.654,0.533,0,0,0,0.551,0,0,0.255
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0.471
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0
0.0491,0.521,0.521,0.717,0,0,0,0.465,0,0,0
0.174,0.377,0.377,0.0333,0,0,0,0.523,0,0,0
0.173,0.255,0.255,0,0.417,0,0,0.523,0.55,0,0.214
0.169,0.266,0.266,0,0.567,0,0,0.523,0.391,0,0.164
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.12
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.799
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0.268
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0.184
0.0491,0.433,0.433,0,0,0,0,0.465,0,0,0.171
0.0491,0.588,0.588,0,0,0,0,0.465,0,0,0.171
0.222,0.699,0.699,0,0,0,0,0.573,0,0,0
0.28,0.743,0.743,0.717,0,0,0,0.558,0,0,0
0.603,0.788,0.788,0.283,0,0,0,0.621,0,0,0
0.599,0.765,0.765,0,0,0,0,0.601,0,0,0.214
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0
0.115,0.555,0.555,0,0,0,0,0.489,0,0,0.0428
0.0982,0.444,0.444,0,0,0,0,0.502,0,0,0.0428
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0428
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0.102
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0.0891
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.189
0.0491,0.377,0.377,0,0,0,0,0.465,0,0,0
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.0428
0.169,0.266,0.266,0,0.733,0,0,0.523,0.679,0,0.0857
0.277,0.277,0.277,0,0,0,0,0.591,0.801,0,0.0428
0.269,0.266,0.266,0,0,0.638,0,0.601,0,0.379,0.0428
0.266,0.311,0.311,0,0,0.255,0.683,0.601,0,0.379,0.171
0.266,0.344,0.344,0,0,0,0.0167,0.591,0,0.688,0.128
0.269,0.355,0.355,0.217,0,0,0,0.611,0,0.558,0
0.279,0.433,0.433,1,0,0,0,0.631,0,0,0
0.314,0.588,0.588,0.283,0,0,0,0.67,0,0,0.0857
0.566,0.699,0.699,0,0,0,0,0.788,0,0,0.3
0.742,0.743,0.743,0,0,0,0,0.743,0,0,0.466
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.0465
0.874,0.765,0.765,0,0,0,0,0.669,0,0,0.222
0.55,0.654,0.654,0,0,0,0,0.594,0,0,0.0524
0.181,0.555,0.555,0,0,0,0,0.512,0,0,0.257
0.0736,0.444,0.444,0,0,0,0,0.484,0,0,0.0428
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0.0428
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0.25,0.167,0,0,0.465,0.254,0,0
0.234,0.477,0.477,0.217,0.817,0.596,0.167,0.522,0.314,0.388,0.232
0.414,0.521,0.521,0.0333,0,0,0.783,0.624,0,0.477,0
0.299,0.377,0.377,0.717,0,0,0,0.581,0,0.354,0
0.297,0.255,0.255,0.283,0,0,0,0.581,0,0,0.0857
0.169,0.266,0.266,0.25,0,0,0,0.523,0,0,0.128
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0
0.159,0.266,0.266,0.25,0,0,0,0.533,0,0,0
0.266,0.311,0.311,0.5,0,0,0,0.601,0,0,0.0428
0.266,0.344,0.344,0,0,0,0,0.591,0,0,0.0857
0.269,0.355,0.355,0,0,0.596,0.167,0.611,0,0.228,0.0428
0.279,0.433,0.433,0.217,0,0,0.3,0.631,0,0.401,0.087
0.314,0.588,0.588,0.0333,0,0,0,0.67,0,0,0.188
0.394,0.699,0.699,0,0,0,0,0.68,0,0,0.257
0.742,0.743,0.743,0,0,0,0,0.743,0,0,0.345
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.0857
0.874,0.765,0.765,0,0,0,0,0.669,0,0,0.171
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0.0428
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0.0428
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0428
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0.217,0,0,0,0.465,0,0,0
0.142,0.477,0.477,1,0,0.319,0,0.493,0,0.135,0.32
0.171,0.521,0.521,0.283,0,0.277,0.667,0.518,0,0.672,0.0906
0.424,0.377,0.377,0,0,0,0.283,0.639,0,0,0.205
0.297,0.255,0.255,0,0,0,0,0.581,0,0,0.0503
0.288,0.266,0.266,0,0,0,0,0.581,0,0,0.734
0.277,0.277,0.277,0,0,0,0,0.591,0,0,0.122
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.0857
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.214
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0
0.164,0.433,0.433,0,0,0,0,0.548,0,0,0
0.314,0.588,0.588,0,0,0,0,0.67,0,0,0.171
0.222,0.699,0.699,0,0.667,0,0,0.573,0.464,0,0.171
0.742,0.743,0.743,0,0.317,0,0,0.743,0.778,0,0.514
0.603,0.788,0.788,0,0,0,0,0.621,0.287,0,0.0428
0.324,0.765,0.765,0,0,0,0,0.533,0,0,0.171
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0.0857
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.234,0.477,0.477,0,0,0,0,0.522,0,0,0.771
0.292,0.521,0.521,0,0,0,0,0.571,0,0,0.358
0.299,0.377,0.377,0,0,0,0,0.581,0,0,0.312
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.0428
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0.428
0.0491,0.277,0.277,0,0,0,0,0.465,0,0,0
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0
0.0491,0.311,0.311,0,0,0,0,0.465,0,0,0
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0
0.269,0.355,0.355,0,0,0,0,0.611,0,0,0
0.279,0.433,0.433,0,0,0,0,0.631,0,0,0
0.314,0.588,0.588,0,0,0,0,0.67,0,0,0.282
0.394,0.699,0.699,0,0,0.638,0,0.68,0,0.0205,0.388
0.511,0.743,0.743,0,0,0.255,0.683,0.65,0,0,0.0601
0.879,0.788,0.788,0,0,0,0.267,0.698,0,0,0.313
0.599,0.765,0.765,0,0,0,0,0.601,0,0,0.0857
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0.0428
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0.51
0.234,0.477,0.477,0,0,0,0,0.522,0,0,0.125
0.292,0.521,0.521,0,0,0,0,0.571,0,0,0.19
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.193
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.611
0.169,0.266,0.266,0.217,0,0,0,0.523,0,0,0
0.163,0.277,0.277,0.783,0,0,0,0.528,0,0,0.0918
0.269,0.266,0.266,0,0,0,0,0.601,0,0,0.0857
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0.0428
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.115
0.269,0.355,0.355,0,0,0,0,0.611,0,0,0.438
0.279,0.433,0.433,0,0.417,0,0,0.631,0.477,0,0.111
0.314,0.588,0.588,0,0.317,0,0,0.67,0.643,0,0.315
0.394,0.699,0.699,0,0,0,0,0.68,0.149,0,0.116
0.742,0.743,0.743,0,0.733,0,0,0.743,0.661,0,0.128
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.351
0.0491,0.765,0.765,0,0,0,0,0.465,0,0,0.132
0.0491,0.654,0.654,0,0,0,0,0.465,0,0,0.0428
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0
0.0736,0.444,0.444,0,0,0,0,0.484,0,0,0
0.0573,0.41,0.41,0,0,0,0,0.474,0,0,0
0.0491,0.41,0.41,0.217,0,0,0,0.469,0,0,0
0.0491,0.399,0.399,0.283,0,0,0,0.464,0,0,0.145
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0.257
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0.246
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.324
0.299,0.377,0.377,0,0,0,0,0.581,0,0,0.264
0.297,0.255,0.255,0,0,0,0,0.581,0,0,0.1
0.169,0.266,0.266,0.217,0,0,0,0.523,0,0,0
0.163,0.277,0.277,0.283,0,0,0,0.528,0,0,0.086
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.0857
0.0491,0.311,0.311,0,0,0,0,0.465,0,0,0
0.0491,0.344,0.344,0,0,0,0,0.465,0,0,0.0857
0.159,0.355,0.355,0.25,0,0,0,0.538,0,0,0.385
0.279,0.433,0.433,0,0,0,0,0.631,0,0,0
0.314,0.588,0.588,0,0,0,0,0.67,0,0,0.0857
0.566,0.699,0.699,0,0,0,0,0.788,0,0,0.128
0.742,0.743,0.743,0,0,0,0,0.743,0,0,0.128
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.269
0.324,0.765,0.765,0,0,0,0,0.533,0,0,0.171
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0.257
0.115,0.555,0.555,0,0,0,0,0.489,0,0,0
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0428
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.234
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0
0.0491,0.255,0.255,0.217,0,0,0,0.465,0,0,0
0.169,0.266,0.266,0.0333,0,0,0,0.523,0,0,0.0857
0.277,0.277,0.277,0,0,0,0,0.591,0,0,0
0.269,0.266,0.266,0,0,0,0,0.601,0,0,0
0.266,0.311,0.311,0,0,0,0,0.601,0,0,0
0.266,0.344,0.344,0,0,0,0,0.591,0,0,0.343
0.269,0.355,0.355,0,0,0,0,0.611,0,0,0
0.279,0.433,0.433,0,0,0,0,0.631,0,0,0.0857
0.314,0.588,0.588,0,0,0,0,0.67,0,0,0.0428
0.394,0.699,0.699,0,0,0,0,0.68,0,0,0.257
0.511,0.743,0.743,0,0,0,0,0.65,0,0,0.3
0.879,0.788,0.788,0,0,0.596,0.167,0.698,0,0.404,0.0428
0.874,0.765,0.765,0,0,0,0.533,0.669,0,0.508,0.0962
0.383,0.654,0.654,0,0,0,0,0.551,0,0.725,0.0428
0.181,0.555,0.555,0,0,0,0,0.512,0,0.438,0
0.0982,0.444,0.444,0,0,0,0,0.502,0,0.256,0.1
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0428
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.214
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.128
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.0428
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.0857
0.0491,0.311,0.311,0.75,0,0,0,0.465,0,0,0.0428
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0.0857
0.279,0.433,0.433,0,0,0,0,0.631,0,0,0
0.314,0.588,0.588,0,0,0,0,0.67,0,0,0.306
0.566,0.699,0.699,0,0,0,0,0.788,0,0,0.282
0.511,0.743,0.743,0,0,0,0,0.65,0,0,0.0857
0.603,0.788,0.788,0,0,0,0,0.621,0,0,0.128
0.599,0.765,0.765,0,0,0,0,0.601,0,0,0
0.383,0.654,0.654,0,0,0,0,0.551,0,0,0.128
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0.0857
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0.257
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0502,0.366,0.366,0,0,0,0,0.469,0,0,0.212
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0
0.234,0.477,0.477,0,0,0,0,0.522,0,0,0.136
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.0491,0.377,0.377,0,0,0,0,0.465,0,0,0.0857
0.0491,0.255,0.255,0,0,0,0,0.465,0,0,0.171
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0.177
0.277,0.277,0.277,0,0,0,0,0.591,0,0,0.0882
0.269,0.266,0.266,0,0,0.596,0,0.601,0,0.126,0.102
0.158,0.311,0.311,0,0,0,0.917,0.533,0,0.712,0
0.158,0.344,0.344,0,0,0,0.267,0.528,0,0.671,0
0.159,0.355,0.355,0,0,0,0,0.538,0,0.43,0.0857
0.164,0.433,0.433,0,0,0,0,0.548,0,0.46,0.0428
0.182,0.588,0.588,0,0.733,0,0,0.568,0.792,0.165,0.257
0.566,0.699,0.699,0,0,0,0,0.788,0.536,0,0.171
0.742,0.743,0.743,0,0,0.596,0,0.743,0.127,0.34,0.214
0.879,0.788,0.788,0,0,0,0.233,0.698,0,0.063,0.535
0.324,0.765,0.765,0,0,0,0,0.533,0,0,0.0428
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0428
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0.217,0,0,0,0.465,0,0,0
0.0791,0.399,0.399,0.0333,0,0,0,0.474,0,0,0
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0.104
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0.102
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.509
0.0491,0.255,0.255,0,0,0,0,0.465,0,0,0.257
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0
0.163,0.277,0.277,0,0.917,0,0,0.528,0.681,0,0.171
0.159,0.266,0.266,0,0.0667,0,0,0.533,0,0,0
0.0491,0.311,0.311,0,0,0,0,0.465,0,0,0
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.0428
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0.0857
0.164,0.433,0.433,0,0,0,0,0.548,0,0,0.0428
0.314,0.588,0.588,0.25,0,0,0,0.67,0,0,0.0428
0.566,0.699,0.699,0,0,0,0,0.788,0,0,0.0857
0.742,0.743,0.743,0,0,0,0,0.743,0,0,0.128
0.879,0.788,0.788,0,0,0.298,0.4,0.698,0,0.408,0.476
0.874,0.765,0.765,0,0,0,0.0667,0.669,0,0.821,0
0.216,0.654,0.654,0,0,0,0,0.508,0,0.408,0
0.115,0.555,0.555,0,0,0,0,0.489,0,0,0.301
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0.0503
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0
0.234,0.477,0.477,0.75,0,0,0,0.522,0,0,0.128
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.0428
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.0428
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.0428
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.343
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0
0.0491,0.344,0.344,0,0,0,0,0.465,0,0,0.0857
0.0491,0.355,0.355,0.967,0,0.319,0,0.465,0,0.0849,0.0857
0.279,0.433,0.433,0.0333,0,0.574,0.433,0.631,0,0.13,0.128
0.314,0.588,0.588,0,0,0,0.267,0.67,0,0,0
0.394,0.699,0.699,0,0,0,0,0.68,0,0,0.363
0.742,0.743,0.743,0,0,0,0,0.743,0,0,0.19
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.335
0.599,0.765,0.765,0,0,0,0,0.601,0,0,0.331
0.383,0.654,0.654,0,0,0,0,0.551,0,0,0.128
0.115,0.555,0.555,0,0,0,0,0.489,0,0,0.128
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0857
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.128
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.109,0.399,0.399,0,0,0,0,0.482,0,0,0.15
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.0428
0.173,0.255,0.255,0.217,0,0,0,0.523,0,0,0.0857
0.169,0.266,0.266,1,0,0,0,0.523,0,0,0.171
0.163,0.277,0.277,0.533,0,0,0,0.528,0,0,0
0.159,0.266,0.266,0,0,0.596,0.417,0.533,0,0.578,0
0.158,0.311,0.311,0,0,0,0.283,0.533,0,0.379,0
