occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.171
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.18,0.18,0,0,0,0,0.392,0.574,0.574,0,0,0
0.667,0.188,0.188,0,0,0,0,0.331,0.581,0.581,0,0,0
0.667,0.192,0.192,0,0,0,0,0.28,0.581,0.581,0,0,0.15
0.667,0.187,0.187,0,0,0,0,0.284,0.581,0.581,0,0,0
0.667,0.181,0.181,0,0,0,0,0.289,0.587,0.587,0,0,0
0.667,0.177,0.177,0,0,0,0,0.284,0.593,0.593,0,0,0
0.667,0.176,0.176,0,0,0,0,0.303,0.593,0.593,0,0,0
0.667,0.178,0.178,0,0,0,0,0.317,0.587,0.587,0,0,0.137
0.667,0.189,0.189,0,0,0,0,0.322,0.6,0.6,0,0,0.0343
0.667,0.389,0.389,0.25,0,0,0,0.452,0.759,0.759,0,0,0.137
1,0.729,0.729,0.5,0,0,0,0.746,0.981,0.981,0,0,0.438
0.667,0.624,0.624,0,0,0,0,0.677,0.822,0.822,0,0,0.103
0.667,0.663,0.663,0,0,0,0,0.715,0.784,0.784,0,0,0.274
0.667,0.317,0.317,0,0,0,0,0.505,0.606,0.606,0,0,0.103
1,0.457,0.457,0,0,0,0,0.734,0.721,0.721,0,0,0.347
1,0.4,0.4,0,0,0,0,0.64,0.658,0.658,0,0,0.147
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.111
1,0.31,0.31,0,0,0,0,0.527,0.683,0.683,0,0,0.134
1,0.327,0.327,0,0,0,0,0.405,0.696,0.696,0,0,0.0977
1,0.477,0.477,0.117,0,0,0,0.324,0.811,0.811,0,0,0.104
1,0.464,0.464,0.65,0,0,0,0.338,0.811,0.811,0,0,0
1,0.446,0.446,0,0,0,0,0.352,0.83,0.83,0,0,0.171
1,0.433,0.433,0,0,0,0,0.338,0.849,0.849,0,0,0.0343
0.667,0.302,0.302,0,0,0,0,0.349,0.721,0.721,0,0,0.174
0.667,0.306,0.306,0,0,0,0,0.377,0.709,0.709,0,0,0.194
0.667,0.189,0.189,0,0,0,0,0.322,0.6,0.6,0,0,0.512
0.667,0.219,0.219,0.25,0,0,0,0.355,0.612,0.612,0,0,0.103
0.667,0.503,0.503,0,0,0,0,0.584,0.809,0.809,0,0,0.309
0.667,0.624,0.624,0,0,0,0,0.677,0.822,0.822,0,0,0.0686
0.667,0.663,0.663,0,0,0,0,0.715,0.784,0.784,0,0,0.103
0.667,0.585,0.585,0,0,0,0,0.753,0.746,0.746,0,0,0.0686
0.667,0.457,0.457,0,0,0,0,0.734,0.721,0.721,0,0,0
1,0.4,0.4,0,0,0,0,0.64,0.658,0.658,0,0,0.439
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.206
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.154
1,0.31,0.31,0,0,0,0,0.527,0.683,0.683,0,0,0.0898
0.667,0.327,0.327,0,0,0,0,0.405,0.696,0.696,0,0,0
0.667,0.334,0.334,0,0,0,0,0.302,0.696,0.696,0,0,0
0.667,0.326,0.326,0,0,0,0,0.311,0.696,0.696,0,0,0.0343
0.667,0.314,0.314,0.117,0,0,0,0.321,0.709,0.709,0,0,0.171
0.667,0.305,0.305,0.383,0,0,0,0.311,0.721,0.721,0,0,0.206
0.667,0.302,0.302,0,0,0,0,0.349,0.721,0.721,0,0,0.103
0.667,0.306,0.306,0,0,0,0,0.377,0.709,0.709,0,0,0.0343
0.667,0.189,0.189,0.617,0,0,0,0.322,0.6,0.6,0,0,0
0.667,0.389,0.389,0.15,0,0,0,0.452,0.759,0.759,0,0,0.0686
0.667,0.276,0.276,0,0,0,0,0.421,0.637,0.637,0,0,0.0686
0.667,0.337,0.337,0,0,0,0,0.468,0.644,0.644,0,0,0.137
0.667,0.356,0.356,0,0,0,0,0.486,0.625,0.625,0,0,0.0686
0.667,0.317,0.317,0,0,0,0,0.505,0.606,0.606,0,0,0
0.667,0.253,0.253,0,0,0,0,0.496,0.593,0.593,0,0,0.0343
1,0.224,0.224,0,0,0,0,0.449,0.562,0.562,0,0,0.1
1,0.115,0.115,0,0,0,0,0.407,0.537,0.537,0,0,0.28
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.118
1,0.0508,0.0508,0,0,0,0,0.327,0.511,0.511,0,0,0.208
1,0.0822,0.0822,0,0,0,0,0.341,0.518,0.518,0,0,0.178
1,0.149,0.149,0,0,0,0,0.374,0.543,0.543,0,0,0.241
1,0.31,0.31,0,0,0,0,0.527,0.683,0.683,0,0,0.122
1,0.466,0.466,0,0,0,0,0.479,0.811,0.811,0,0,0.33
1,0.477,0.477,0,0,0,0,0.324,0.811,0.811,0,0,0.477
0.333,0.187,0.187,0,0,0,0,0.284,0.581,0.581,0,0,0.173
0.333,0.181,0.181,0,0,0,0,0.289,0.587,0.587,0,0,0.0945
0.333,0.177,0.177,0,0,0,0,0.284,0.593,0.593,0,0,0.171
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0686
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.128
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.19
0.333,0.337,0.337,0.5,0,0,0,0.468,0.644,0.644,0,0,0
0.667,0.663,0.663,0,0,0,0,0.715,0.784,0.784,0,0,0
0.667,0.585,0.585,0,0,0,0,0.753,0.746,0.746,0,0,0
1,0.253,0.253,0,0,0,0,0.496,0.593,0.593,0,0,0
1,0.224,0.224,0,0,0,0,0.449,0.562,0.562,0,0,0.368
1,0.115,0.115,0,0,0,0,0.407,0.537,0.537,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0505
0.667,0.188,0.188,0,0,0,0,0.331,0.581,0.581,0,0,0
0.333,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.333,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.333,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0686
0.333,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.137
0.333,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.178,0.178,0,0,0,0,0.317,0.587,0.587,0,0,0
0.667,0.189,0.189,0,0,0,0,0.322,0.6,0.6,0,0,0
0.667,0.389,0.389,0,0,0,0,0.452,0.759,0.759,0,0,0.0343
0.333,0.276,0.276,0,0,0,0,0.421,0.637,0.637,0,0,0
0.667,0.624,0.624,0,0,0,0,0.677,0.822,0.822,0,0,0.171
0.667,0.663,0.663,0,0,0,0,0.715,0.784,0.784,0,0,0.0343
0.667,0.317,0.317,0,0,0,0,0.505,0.606,0.606,0,0,0.129
1,0.457,0.457,0,0,0,0,0.734,0.721,0.721,0,0,0.0686
1,0.224,0.224,0,0,0,0,0.449,0.562,0.562,0,0,0.171
1,0.115,0.115,0,0,0,0,0.407,0.537,0.537,0,0,0.137
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.104
1,0.31,0.31,0,0,0,0,0.527,0.683,0.683,0,0,0.174
1,0.327,0.327,0.25,0,0,0,0.405,0.696,0.696,0,0,0.369
1,0.477,0.477,0,0,0,0,0.324,0.811,0.811,0,0,0.0521
0.667,0.326,0.326,0,0,0,0,0.311,0.696,0.696,0,0,0.416
0.667,0.314,0.314,0,0,0,0,0.321,0.709,0.709,0,0,0.105
0.667,0.305,0.305,0,0,0,0,0.311,0.721,0.721,0,0,0.236
1,0.429,0.429,0,0,0,0,0.394,0.849,0.849,0,0,0.309
1,0.435,0.435,0,0,0,0,0.437,0.83,0.83,0,0,0.057
1,0.468,0.468,0,0,0,0,0.451,0.868,0.868,0,0,0.293
0.667,0.389,0.389,0.617,0,0,0,0.452,0.759,0.759,0,0,0.134
1,0.729,0.729,0.15,0,0,0,0.746,0.981,0.981,0,0,0.375
0.667,0.624,0.624,0,0,0,0,0.677,0.822,0.822,0,0,0.0343
0.333,0.356,0.356,0,0,0,0,0.486,0.625,0.625,0,0,0.103
0.333,0.317,0.317,0,0,0,0,0.505,0.606,0.606,0.391,0,0.103
0.333,0.253,0.253,0,0.517,0.35,0,0.496,0.593,0.593,0.332,0.0753,0.152
0.667,0.4,0.4,0,0.8,0.4,0.667,0.64,0.658,0.658,0,0.488,0.165
0.667,0.115,0.115,0,0,0,0.383,0.407,0.537,0.537,0,0.146,0.27
1,0.0737,0.0737,0,0,0,0,0.36,0.53,0.53,0,0,0
1,0.0573,0.0573,0,0,0,0,0.346,0.518,0.518,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.071
1,0.149,0.149,0,0,0,0,0.374,0.543,0.543,0,0,0.0813
1,0.18,0.18,0,0,0,0,0.392,0.574,0.574,0,0,0.251
1,0.188,0.188,0,0,0,0,0.331,0.581,0.581,0,0,0.0678
1,0.192,0.192,0,0,0,0,0.28,0.581,0.581,0,0,0.378
1,0.187,0.187,0,0,0,0,0.284,0.581,0.581,0,0,0.132
1,0.446,0.446,0,0,0,0,0.352,0.83,0.83,0,0,0.32
0.667,0.305,0.305,0,0,0,0,0.311,0.721,0.721,0,0,0.0343
0.667,0.302,0.302,0,0,0,0,0.349,0.721,0.721,0,0,0.206
0.333,0.178,0.178,0,0,0,0,0.317,0.587,0.587,0,0,0
0.667,0.329,0.329,0.117,0,0,0,0.386,0.734,0.734,0,0,0.103
0.667,0.389,0.389,0.5,0,0,0,0.452,0.759,0.759,0,0,0
1,0.729,0.729,1,0,0,0,0.746,0.981,0.981,0,0,0.309
0.667,0.624,0.624,0.417,0,0,0,0.677,0.822,0.822,0,0,0
0.667,0.663,0.663,0,0,0,0,0.715,0.784,0.784,0,0,0.137
0.667,0.585,0.585,0.5,0,0,0,0.753,0.746,0.746,0,0,0.171
0.667,0.457,0.457,0,0,0,0,0.734,0.721,0.721,0,0,0.0686
1,0.224,0.224,0,0,0,0,0.449,0.562,0.562,0,0,0.0343
1,0.115,0.115,0,0,0,0,0.407,0.537,0.537,0,0,0.0343
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0508,0.0508,0,0,0,0,0.327,0.511,0.511,0,0,0
0.667,0.0822,0.0822,0,0,0,0,0.341,0.518,0.518,0,0,0
0.667,0.149,0.149,0,0,0.75,0.167,0.374,0.543,0.543,0,0.37,0
0.667,0.18,0.18,0,0,0,1,0.392,0.574,0.574,0,0.745,0
0.667,0.188,0.188,0,0,0,1,0.331,0.581,0.581,0,0.547,0
0.667,0.192,0.192,0,0,0,0.467,0.28,0.581,0.581,0,0.452,0.0343
0.667,0.187,0.187,0,0,0,0,0.284,0.581,0.581,0,0.155,0.103
0.667,0.181,0.181,0,0,0.75,0.167,0.289,0.587,0.587,0,0.562,0.377
0.667,0.177,0.177,0,0,0,0.883,0.284,0.593,0.593,0,0.0839,0.0686
0.667,0.302,0.302,0,0,0,0,0.349,0.721,0.721,0,0,0.137
0.667,0.306,0.306,0,0,0,0,0.377,0.709,0.709,0,0,0.171
0.667,0.329,0.329,0,0,0,0,0.386,0.734,0.734,0,0,0
0.667,0.389,0.389,0.25,0,0,0,0.452,0.759,0.759,0,0,0.0343
0.667,0.503,0.503,0,0,0,0,0.584,0.809,0.809,0,0,0.0686
0.667,0.624,0.624,0.767,0,0,0,0.677,0.822,0.822,0,0,0.0686
0.667,0.663,0.663,0,0,0,0,0.715,0.784,0.784,0.365,0,0
0.667,0.585,0.585,0,0.517,0,0,0.753,0.746,0.746,0.291,0,0.137
0.667,0.457,0.457,0,0.8,0,0,0.734,0.721,0.721,0,0,0.102
0.667,0.4,0.4,0,0,0,0,0.64,0.658,0.658,0,0,0.123
1,0.247,0.247,0,0,0,0,0.704,0.679,0.679,0,0,0.322
1,0.0737,0.0737,0,0,0,0,0.36,0.53,0.53,0,0,0.0686
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.059
1,0.149,0.149,0,0,0,0,0.374,0.543,0.543,0,0,0.475
1,0.18,0.18,0,0,0,0,0.392,0.574,0.574,0,0,0
0.667,0.188,0.188,0,0,0.1,0,0.331,0.581,0.581,0,0,0.0706
0.667,0.192,0.192,0,0,0.4,0.667,0.28,0.581,0.581,0,0.656,0
0.667,0.326,0.326,0,0,0,0.117,0.311,0.696,0.696,0,0.304,0
0.667,0.314,0.314,0,0,0,0,0.321,0.709,0.709,0,0.192,0.137
0.333,0.177,0.177,0,0,0,0,0.284,0.593,0.593,0,0,0
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
0.333,0.178,0.178,0,0,0,0,0.317,0.587,0.587,0,0,0.103
0.333,0.189,0.189,0,0,0,0,0.322,0.6,0.6,0,0,0.0343
0.333,0.219,0.219,0,0,0,0,0.355,0.612,0.612,0,0,0.364
0.667,0.503,0.503,0,0,0,0,0.584,0.809,0.809,0,0,0.216
0.667,0.624,0.624,0,0,0,0,0.677,0.822,0.822,0,0,0.0686
0.667,0.663,0.663,0,0,0,0,0.715,0.784,0.784,0,0,0.206
0.667,0.585,0.585,0,0,0,0,0.753,0.746,0.746,0,0,0.485
0.667,0.457,0.457,0,0,0,0,0.734,0.721,0.721,0,0,0.0686
0.667,0.4,0.4,0,0,0,0,0.64,0.658,0.658,0,0,0.0686
1,0.181,0.181,0,0,0,0,0.555,0.608,0.608,0,0,0.137
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0656
1,0.18,0.18,0,0,0,0,0.392,0.574,0.574,0,0,0.132
0.667,0.188,0.188,0,0,0,0,0.331,0.581,0.581,0,0,0
0.667,0.334,0.334,0,0,0,0,0.302,0.696,0.696,0,0,0
0.667,0.326,0.326,0,0,0,0,0.311,0.696,0.696,0,0,0
0.667,0.314,0.314,0,0,0,0,0.321,0.709,0.709,0,0,0.137
0.667,0.305,0.305,0,0,0,0,0.311,0.721,0.721,0,0,0.206
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
0.667,0.306,0.306,0,0,0,0,0.377,0.709,0.709,0,0,0.171
0.667,0.329,0.329,0,0,0,0,0.386,0.734,0.734,0,0,0.359
0.667,0.389,0.389,0.367,0,0,0,0.452,0.759,0.759,0,0,0.226
0.667,0.503,0.503,0.133,0,0,0,0.584,0.809,0.809,0,0,0.24
0.667,0.624,0.624,0,0,0,0,0.677,0.822,0.822,0,0,0.137
0.667,0.663,0.663,0,0,0,0,0.715,0.784,0.784,0,0,0.0343
0.333,0.317,0.317,0,0,0,0,0.505,0.606,0.606,0,0,0.103
0.667,0.253,0.253,0.5,0,0,0,0.496,0.593,0.593,0,0,0.21
1,0.224,0.224,0,0,0,0,0.449,0.562,0.562,0,0,0.218
1,0.115,0.115,0,0,0,0,0.407,0.537,0.537,0,0,0.0974
1,0.0737,0.0737,0,0,0,0,0.36,0.53,0.53,0,0,0
1,0.0573,0.0573,0,0,0,0,0.346,0.518,0.518,0,0,0.0711
1,0.0491,0.0491,0,0,0,0,0.346,0.511,0.511,0,0,0.115
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0686
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.188,0.188,0.867,0,0,0,0.331,0.581,0.581,0,0,0
1,0.334,0.334,0.15,0,0,0,0.302,0.696,0.696,0.142,0,0.117
0.667,0.326,0.326,0,0.267,0,0,0.311,0.696,0.696,0.481,0,0
0,0.0491,0.0491,0,1,0,0,0.258,0.465,0.465,0,0,0
0,0.0491,0.0491,0,0.05,0,0,0.258,0.465,0.465,0,0,0.206
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.103
0.333,0.178,0.178,0,0,0,0,0.317,0.587,0.587,0,0,0.0937
0.333,0.189,0.189,0,0,0,0,0.322,0.6,0.6,0,0,0.267
0.333,0.219,0.219,0,0,0,0,0.355,0.612,0.612,0,0,0
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.171
0.667,0.663,0.663,0,0,0,0,0.715,0.784,0.784,0,0,0.137
0.667,0.585,0.585,0,0,0,0,0.753,0.746,0.746,0,0,0
0.667,0.457,0.457,0,0,0,0,0.734,0.721,0.721,0,0,0
0.667,0.224,0.224,0,0,0,0,0.449,0.562,0.562,0,0,0.103
0.667,0.115,0.115,0,0,0,0,0.407,0.537,0.537,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0508,0.0508,0,0,0,0,0.327,0.511,0.511,0,0,0
1,0.0822,0.0822,0,0,0,0,0.341,0.518,0.518,0,0,0
1,0.149,0.149,0,0,0,0,0.374,0.543,0.543,0,0,0
1,0.18,0.18,0,0,0,0,0.392,0.574,0.574,0,0,0.0589
1,0.188,0.188,0,0,0,0,0.331,0.581,0.581,0,0,0.169
1,0.192,0.192,0,0,0,0,0.28,0.581,0.581,0,0,0.272
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.333,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.137
0.333,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.309
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.103
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.225
0.667,0.189,0.189,0,0,0,0,0.322,0.6,0.6,0,0,0
0,0.0491,0.0491,0.117,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0491,0.0491,1,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.624,0.624,1,0,0,0,0.677,0.822,0.822,0,0,0.0571
0.667,0.663,0.663,0.95,0,0,0,0.715,0.784,0.784,0,0,0.213
1,0.854,0.854,0.117,0,0,0,1,0.887,0.887,0,0,0.0893
0.667,0.457,0.457,1,0,0,0,0.734,0.721,0.721,0,0,0.171
1,0.575,0.575,0.417,0,0,0,0.831,0.755,0.755,0,0,0.139
1,0.181,0.181,0,0,0,0,0.555,0.608,0.608,0,0,0.171
1,0.0982,0.0982,0,0,0,0,0.461,0.595,0.595,0,0,0.171
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.109
1,0.0491,0.0491,0,0,0,0,0.341,0.505,0.505,0,0,0.161
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.164
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0961
1,0.149,0.149,0.25,0,0,0,0.374,0.543,0.543,0,0,0.259
0.667,0.18,0.18,0,0,0,0,0.392,0.574,0.574,0,0,0.376
0.667,0.327,0.327,0,0,0,0,0.405,0.696,0.696,0,0,0.184
0.667,0.334,0.334,0,0,0,0,0.302,0.696,0.696,0,0,0.0688
0.667,0.326,0.326,0,0,0,0,0.311,0.696,0.696,0,0,0.245
0.667,0.314,0.314,0,0,0,0,0.321,0.709,0.709,0,0,0.219
0.667,0.305,0.305,0,0,0,0,0.311,0.721,0.721,0.514,0,0.0921
0.667,0.302,0.302,0.5,0.767,0,0,0.349,0.721,0.721,0.325,0,0.0343
0.667,0.306,0.306,0,0.283,0,0,0.377,0.709,0.709,0,0,0.199
1,0.468,0.468,0,0,0,0,0.451,0.868,0.868,0,0,0.335
0.667,0.389,0.389,0,0,0,0,0.452,0.759,0.759,0,0,0.0343
0.333,0.276,0.276,0,0,0,0,0.421,0.637,0.637,0,0,0.171
0.333,0.337,0.337,0,0,0,0,0.468,0.644,0.644,0,0,0.137
0.333,0.356,0.356,0,0,0,0,0.486,0.625,0.625,0,0,0.0343
0.333,0.317,0.317,0,0,0,0,0.505,0.606,0.606,0,0,0.14
1,0.662,0.662,0,0,0,0,0.972,0.849,0.849,0,0,0.302
0.667,0.4,0.4,0,0,0,0,0.64,0.658,0.658,0,0,0.0686
0.667,0.115,0.115,0,0,0,0,0.407,0.537,0.537,0,0,0
0.667,0.0737,0.0737,0,0,0,0,0.36,0.53,0.53,0,0,0.124
0.667,0.0573,0.0573,0,0,0,0,0.346,0.518,0.518,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0.117,0,0,0,0.258,0.465,0.465,0,0,0.326
1,0.441,0.441,0.133,0,0,0,0.662,0.792,0.792,0,0,0.333
0.667,0.327,0.327,0,0,0,0,0.405,0.696,0.696,0,0,0
0.667,0.334,0.334,0,0,0,0,0.302,0.696,0.696,0,0,0
0.667,0.326,0.326,0,0,0,0,0.311,0.696,0.696,0,0,0
0.667,0.314,0.314,0,0,0,0,0.321,0.709,0.709,0,0,0
0.667,0.305,0.305,0,0,0,0,0.311,0.721,0.721,0,0,0.103
0.333,0.176,0.176,0.25,0,0,0,0.303,0.593,0.593,0,0,0.0343
0.667,0.306,0.306,0,0,0.5,0.167,0.377,0.709,0.709,0,0.124,0.0343
0.667,0.329,0.329,0,0,0,0.35,0.386,0.734,0.734,0.277,0.401,0.0343
0.667,0.389,0.389,0,0.517,0,0,0.452,0.759,0.759,0.753,0.162,0.0686
0.667,0.503,0.503,0,0.8,0,0,0.584,0.809,0.809,0.584,0,0
0.667,0.624,0.624,0.367,0,0,0,0.677,0.822,0.822,0.714,0,0.0343
0.667,0.663,0.663,1,0,0,0,0.715,0.784,0.784,0.618,0,0.0686
0.667,0.317,0.317,0.417,0,0,0,0.505,0.606,0.606,0.208,0,0.0686
0.667,0.253,0.253,0,0,0,0,0.496,0.593,0.593,0,0,0.171
0.667,0.224,0.224,0,0,0,0,0.449,0.562,0.562,0,0,0.0343
0.667,0.115,0.115,0,0,0,0,0.407,0.537,0.537,0,0,0.0343
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.137
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0686
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0659
0.667,0.31,0.31,0,0,0,0,0.527,0.683,0.683,0,0,0.34
0.333,0.188,0.188,0.25,0,0,0,0.331,0.581,0.581,0,0,0
0.667,0.334,0.334,0,0,0,0,0.302,0.696,0.696,0,0,0
0.333,0.187,0.187,0,0,0,0,0.284,0.581,0.581,0,0,0.147
0.333,0.181,0.181,0,0,0,0,0.289,0.587,0.587,0,0,0.251
0.333,0.177,0.177,0,0,0,0,0.284,0.593,0.593,0,0,0.428
