heating_setpoint,cooling_setpoint,lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
68,78,0.562,0.785,0.785,0,0,0,0,0.619,0,0,0.171
68,78,0.434,0.763,0.763,0,0,0.319,0,0.6,0,0.0176,0.0584
68,78,0.378,0.652,0.652,0,0,0.277,0.667,0.55,0,0.119,0.124
68,78,0.115,0.553,0.553,0,0,0,0.367,0.488,0,0,0.0428
68,78,0.0734,0.442,0.442,0,0,0,0,0.483,0,0,0.0428
68,78,0.0571,0.409,0.409,0,0,0,0,0.473,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.365,0.365,0,0,0,0,0.465,0,0,0
65,80,0.0806,0.398,0.398,0,0,0,0,0.473,0,0,0.0822
65,80,0.242,0.476,0.476,0.533,0,0,0,0.521,0,0,0.11
65,80,0.302,0.52,0.52,0,0,0,0,0.57,0,0,0.257
65,80,0.446,0.376,0.376,0,0,0,0,0.637,0,0,0.304
68,78,0.317,0.254,0.254,0,0,0,0,0.58,0,0,0
68,78,0.0489,0.265,0.265,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.276,0.276,0,0,0,0,0.465,0,0,0.3
68,78,0.0489,0.265,0.265,0,0,0,0,0.465,0,0,0.171
68,78,0.0489,0.31,0.31,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.343,0.343,0.217,0,0,0,0.465,0,0,0
68,78,0.181,0.354,0.354,0.05,0,0.596,0,0.537,0,0.561,0
68,78,0.377,0.431,0.431,0,0,0,0.517,0.629,0,0.501,0.211
68,78,0.492,0.586,0.586,0.217,0,0,0,0.669,0,0.11,0.147
68,78,0.892,0.697,0.697,0.317,0,0,0,0.785,0,0,0.302
68,78,0.942,0.741,0.741,0,0,0,0,0.741,0,0,0
68,78,0.819,0.785,0.785,0,0,0.298,0.65,0.696,0,0.545,0.214
68,78,0.627,0.763,0.763,0,0,0,0.383,0.667,0,0.474,0.486
68,78,0.378,0.652,0.652,0,0,0,0,0.55,0,0.583,0
68,78,0.115,0.553,0.553,0,0,0,0,0.488,0,0.473,0.3
68,78,0.0734,0.442,0.442,0,0,0,0,0.483,0,0.299,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0.0428
71,76,0.0489,0.365,0.365,0,0,0,0,0.465,0,0,0.0498
65,80,0.0806,0.398,0.398,0,0,0,0,0.473,0,0,0.163
65,80,0.242,0.476,0.476,0,0,0,0,0.521,0,0,0.0858
65,80,0.0489,0.52,0.52,0,0,0,0,0.465,0,0,0
65,80,0.181,0.376,0.376,0,0,0,0,0.523,0,0,0.0428
68,78,0.183,0.254,0.254,0,0.667,0,0,0.523,0.579,0,0.171
68,78,0.179,0.265,0.265,0,0.117,0,0,0.523,0.0986,0,0.145
68,78,0.173,0.276,0.276,0,0,0,0,0.528,0,0,0.279
68,78,0.288,0.265,0.265,0,0,0,0,0.6,0,0,0.315
68,78,0.167,0.31,0.31,0,0,0,0,0.532,0,0,0
68,78,0.169,0.343,0.343,0,0,0,0,0.528,0,0,0
68,78,0.181,0.354,0.354,0,0,0,0,0.537,0,0,0.257
68,78,0.213,0.431,0.431,0,0,0,0,0.547,0,0,0.0428
68,78,0.27,0.586,0.586,0.533,0,0,0,0.567,0,0,0.191
68,78,0.33,0.697,0.697,0,0,0,0,0.572,0,0,0.214
68,78,0.942,0.741,0.741,0,0,0,0,0.741,0,0,0.0428
68,78,0.562,0.785,0.785,0,0,0,0,0.619,0,0,0.214
68,78,0.434,0.763,0.763,0,0,0,0,0.6,0,0,0.0428
68,78,0.213,0.652,0.652,0,0,0,0,0.508,0,0,0
68,78,0.0489,0.553,0.553,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.442,0.442,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.365,0.365,0,0,0,0,0.465,0,0,0.127
65,80,0.0806,0.398,0.398,0,0,0,0,0.473,0,0,0.0508
65,80,0.145,0.476,0.476,0,0,0,0,0.493,0,0,0.179
65,80,0.302,0.52,0.52,0,0,0,0,0.57,0,0,0.247
65,80,0.314,0.376,0.376,0,0,0,0,0.58,0,0,0.385
68,78,0.0489,0.254,0.254,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.265,0.265,0,0,0,0,0.465,0,0,0.0857
68,78,0.173,0.276,0.276,0,0,0,0,0.528,0,0,0.128
68,78,0.288,0.265,0.265,0,0,0,0,0.6,0,0,0
68,78,0.286,0.31,0.31,0,0,0,0,0.6,0,0,0
68,78,0.29,0.343,0.343,0,0,0,0,0.59,0,0,0.243
68,78,0.181,0.354,0.354,0,0,0,0,0.537,0,0,0.139
68,78,0.213,0.431,0.431,0,0,0,0,0.547,0,0,0.214
68,78,0.27,0.586,0.586,0,0,0,0,0.567,0,0,0.614
68,78,0.892,0.697,0.697,0,0,0,0,0.785,0,0,0.0646
68,78,0.644,0.741,0.741,0,0,0,0,0.649,0,0,0.181
68,78,0.305,0.785,0.785,0,0,0,0,0.542,0,0,0.0428
68,78,0.434,0.763,0.763,0,0,0,0,0.6,0,0,0.0428
68,78,0.378,0.652,0.652,0,0,0,0,0.55,0,0,0.0918
68,78,0.115,0.553,0.553,0,0,0,0,0.488,0,0,0.163
68,78,0.0489,0.442,0.442,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
71,76,0.0504,0.365,0.365,0,0,0,0,0.468,0,0,0
65,80,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0.128
65,80,0.145,0.476,0.476,0,0,0,0,0.493,0,0,0.161
65,80,0.0489,0.52,0.52,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.376,0.376,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.254,0.254,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.265,0.265,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.276,0.276,0,0,0,0,0.465,0,0,0.104
68,78,0.169,0.265,0.265,0,0,0,0,0.532,0,0,0.0839
68,78,0.167,0.31,0.31,0,0,0,0,0.532,0,0,0.222
68,78,0.169,0.343,0.343,0,0,0,0,0.528,0,0,0.0658
68,78,0.181,0.354,0.354,0,0,0,0,0.537,0,0,0.239
68,78,0.213,0.431,0.431,0,0,0,0,0.547,0,0,0.387
68,78,0.713,0.586,0.586,0,0,0,0,0.77,0,0,0.493
68,78,0.611,0.697,0.697,0.267,0,0,0,0.679,0,0,0.3
68,78,0.644,0.741,0.741,0,0.783,0,0,0.649,0.629,0,0.343
68,78,0.562,0.785,0.785,0,0,0,0,0.619,0,0,0.51
68,78,0.434,0.763,0.763,0,0,0,0,0.6,0,0,0.314
68,78,0.378,0.652,0.652,0,0,0,0,0.55,0,0,0.257
68,78,0.115,0.553,0.553,0,0,0,0,0.488,0,0,0.245
68,78,0.0734,0.442,0.442,0,0,0,0,0.483,0,0,0.152
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.365,0.365,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.476,0.476,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.52,0.52,0,0,0,0,0.465,0,0,0.274
68,78,0.314,0.376,0.376,0,0,0,0,0.58,0,0,0.127
68,78,0.183,0.254,0.254,0,0,0,0,0.523,0,0,0
68,78,0.0489,0.265,0.265,0,0,0,0,0.465,0,0,0
68,78,0.297,0.276,0.276,0,0,0,0,0.59,0,0,0.0857
68,78,0.169,0.265,0.265,0,0,0,0,0.532,0,0,0
68,78,0.167,0.31,0.31,0,0,0,0,0.532,0,0,0
68,78,0.29,0.343,0.343,0,0,0,0,0.59,0,0,0.0857
68,78,0.314,0.354,0.354,0,0,0,0,0.609,0,0,0
68,78,0.213,0.431,0.431,0.217,0,0,0,0.547,0,0,0.385
68,78,0.713,0.586,0.586,1,0,0,0,0.77,0,0,0.214
68,78,0.892,0.697,0.697,0.15,0.783,0,0,0.785,0.703,0,0.128
68,78,0.942,0.741,0.741,0,0,0,0,0.741,0.142,0,0.0428
68,78,0.819,0.785,0.785,0,0,0,0,0.696,0,0,0
68,78,0.627,0.763,0.763,0,0,0,0,0.667,0,0,0.0428
68,78,0.378,0.652,0.652,0,0,0,0,0.55,0,0,0
68,78,0.18,0.553,0.553,0,0,0,0,0.511,0,0,0.0857
68,78,0.0734,0.442,0.442,0,0,0,0,0.483,0,0,0.0857
68,78,0.0571,0.409,0.409,0,0,0,0,0.473,0,0,0.141
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.365,0.365,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.476,0.476,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.52,0.52,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.376,0.376,0,0,0,0,0.465,0,0,0
68,78,0.183,0.254,0.254,0,0,0,0,0.523,0,0,0
68,78,0.308,0.265,0.265,0,0,0.894,0,0.58,0,0.505,0
68,78,0.297,0.276,0.276,0,0,0,0.25,0.59,0,0.483,0
68,78,0.288,0.265,0.265,0,0,0,0,0.6,0,0.316,0.0428
68,78,0.286,0.31,0.31,0,0,0,0,0.6,0,0,0.0428
68,78,0.29,0.343,0.343,0,0,0,0,0.59,0,0,0.0428
68,78,0.314,0.354,0.354,0,0,0,0,0.609,0,0,0.0428
68,78,0.377,0.431,0.431,0,0,0,0,0.629,0,0,0.241
68,78,0.492,0.586,0.586,0,0,0,0,0.669,0,0,0.137
68,78,0.611,0.697,0.697,0,0,0,0,0.679,0,0,0.22
68,78,0.644,0.741,0.741,0.217,0,0,0,0.649,0,0,0.0428
68,78,0.819,0.785,0.785,0.317,0,0,0,0.696,0,0,0.353
68,78,0.627,0.763,0.763,0,0,0,0,0.667,0,0,0.395
68,78,0.542,0.652,0.652,0,0,0,0,0.593,0,0,0.214
68,78,0.18,0.553,0.553,0,0,0,0,0.511,0,0,0.128
68,78,0.0734,0.442,0.442,0,0,0,0,0.483,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
71,76,0.0504,0.365,0.365,0,0,0,0,0.468,0,0,0
65,80,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0.0968
65,80,0.145,0.476,0.476,0,0,0,0,0.493,0,0,0.101
65,80,0.175,0.52,0.52,0,0,0,0,0.518,0,0,0.25
65,80,0.0489,0.376,0.376,0,0,0,0,0.465,0,0,0.0857
68,78,0.183,0.254,0.254,0,0,0,0,0.523,0,0,0.0857
68,78,0.179,0.265,0.265,0,0,0,0,0.523,0,0,0.0857
68,78,0.173,0.276,0.276,0,0,0,0,0.528,0,0,0.0428
68,78,0.169,0.265,0.265,0,0,0,0,0.532,0,0,0
68,78,0.167,0.31,0.31,0,0,0,0,0.532,0,0,0
68,78,0.169,0.343,0.343,0.467,0,0,0,0.528,0,0,0
68,78,0.181,0.354,0.354,1,0,0,0,0.537,0,0,0
68,78,0.541,0.431,0.431,1,0,0,0,0.711,0,0,0.0458
68,78,0.713,0.586,0.586,0.267,0,0,0,0.77,0,0,0.341
68,78,0.611,0.697,0.697,0.467,0,0,0,0.679,0,0,0.0428
68,78,0.942,0.741,0.741,0.0667,0,0,0,0.741,0,0,0.0857
68,78,0.819,0.785,0.785,0,0,0,0,0.696,0,0,0.128
68,78,0.434,0.763,0.763,0,0,0,0,0.6,0,0,0.405
68,78,0.378,0.652,0.652,0,0,0,0,0.55,0,0,0.25
68,78,0.0489,0.553,0.553,0,0,0,0,0.465,0,0,0.214
68,78,0.0489,0.442,0.442,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.365,0.365,0,0,0,0,0.465,0,0,0
65,80,0.0806,0.398,0.398,0,0,0,0,0.473,0,0,0.15
65,80,0.145,0.476,0.476,0,0,0,0,0.493,0,0,0
65,80,0.175,0.52,0.52,0,0.417,0,0,0.518,0.342,0,0
65,80,0.181,0.376,0.376,0,0.633,0,0,0.523,0.57,0,0
68,78,0.183,0.254,0.254,0,0.417,0,0,0.523,0.337,0,0.0857
68,78,0.179,0.265,0.265,0,0.633,0,0,0.523,0,0,0
68,78,0.173,0.276,0.276,0,0,0,0,0.528,0,0,0.0857
68,78,0.169,0.265,0.265,0,0,0,0,0.532,0,0,0.171
68,78,0.167,0.31,0.31,0,0,0,0,0.532,0,0,0
68,78,0.29,0.343,0.343,0,0,0,0,0.59,0,0,0
68,78,0.181,0.354,0.354,0,0,0,0,0.537,0,0,0.0428
68,78,0.213,0.431,0.431,0,0.417,0,0,0.547,0.579,0,0.0857
68,78,0.27,0.586,0.586,0,0.633,0,0,0.567,0.525,0,0.183
68,78,0.611,0.697,0.697,0,0,0,0,0.679,0,0,0.411
68,78,0.942,0.741,0.741,0,0,0,0,0.741,0,0,0.401
68,78,0.819,0.785,0.785,0,0,0,0,0.696,0,0,0.24
68,78,0.627,0.763,0.763,0,0,0,0,0.667,0,0,0.0381
68,78,0.378,0.652,0.652,0,0,0,0,0.55,0,0,0.0857
68,78,0.0489,0.553,0.553,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.442,0.442,0,0,0,0,0.465,0,0,0.257
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
71,76,0.0504,0.365,0.365,0,0,0,0,0.468,0,0,0
65,80,0.0806,0.398,0.398,0,0,0,0,0.473,0,0,0
65,80,0.338,0.476,0.476,0,0,0.596,0,0.548,0,0.215,0.261
65,80,0.428,0.52,0.52,0,0,0,0.767,0.622,0,0.676,0.189
65,80,0.181,0.376,0.376,0,0,0,0,0.523,0,0.501,0.471
68,78,0.183,0.254,0.254,0,0,0,0,0.523,0,0.788,0.0857
68,78,0.179,0.265,0.265,0,0,0,0,0.523,0,0.624,0.0428
68,78,0.173,0.276,0.276,0,0,0,0,0.528,0,0.278,0
68,78,0.169,0.265,0.265,0,0,0,0,0.532,0,0,0.0428
68,78,0.167,0.31,0.31,0,0,0,0,0.532,0,0,0
68,78,0.169,0.343,0.343,0,0,0,0,0.528,0,0,0.0857
68,78,0.181,0.354,0.354,0,0,0,0,0.537,0,0,0.0857
68,78,0.213,0.431,0.431,0.267,0.917,0,0,0.547,0.561,0,0.257
68,78,0.492,0.586,0.586,0,0.133,0,0,0.669,0,0,0
68,78,0.611,0.697,0.697,0,0,0,0,0.679,0,0,0
68,78,0.644,0.741,0.741,0,0.917,0,0,0.649,0.453,0,0.226
68,78,0.819,0.785,0.785,0,0.133,0,0,0.696,0.81,0,0.171
68,78,0.627,0.763,0.763,0,0,0,0,0.667,0.115,0,0.0857
68,78,0.213,0.652,0.652,0,0,0,0,0.508,0,0,0
68,78,0.0489,0.553,0.553,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.442,0.442,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.365,0.365,0,0,0,0,0.465,0,0,0
65,80,0.0806,0.398,0.398,0,0,0,0,0.473,0,0,0
65,80,0.0489,0.476,0.476,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.52,0.52,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.376,0.376,0,0,0,0,0.465,0,0,0.0428
68,78,0.183,0.254,0.254,0,0,0,0,0.523,0,0,0
68,78,0.179,0.265,0.265,0.217,0,0,0,0.523,0,0,0
68,78,0.173,0.276,0.276,0.6,0,0,0,0.528,0,0,0
68,78,0.169,0.265,0.265,0,0,0,0,0.532,0,0,0
68,78,0.167,0.31,0.31,0,0,0,0,0.532,0,0,0.343
68,78,0.169,0.343,0.343,0,0,0,0,0.528,0,0,0.0428
68,78,0.0489,0.354,0.354,0,0,0,0,0.465,0,0,0.0428
68,78,0.213,0.431,0.431,0,0,0,0,0.547,0,0,0.128
68,78,0.492,0.586,0.586,0.717,0,0,0,0.669,0,0,0.343
68,78,0.892,0.697,0.697,1,0,0,0,0.785,0,0,0
68,78,0.942,0.741,0.741,1,0.783,0,0,0.741,0.629,0,0
68,78,0.819,0.785,0.785,1,0,0,0,0.696,0.665,0,0.0857
68,78,0.627,0.763,0.763,0.4,0,0,0,0.667,0,0,0.159
68,78,0.378,0.652,0.652,0,0,0,0,0.55,0,0,0.0428
68,78,0.18,0.553,0.553,0,0,0,0,0.511,0,0,0.214
68,78,0.0734,0.442,0.442,0,0,0,0,0.483,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.409,0.409,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.365,0.365,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.398,0.398,0,0,0,0,0.465,0,0,0.139
65,80,0.145,0.476,0.476,0,0,0,0,0.493,0,0,0.0758
65,80,0.302,0.52,0.52,0,0,0,0,0.57,0,0,0.0467
65,80,0.314,0.376,0.376,0,0,0,0,0.58,0,0,0
68,78,0.183,0.254,0.254,0,0,0,0,0.523,0,0,0.171
68,78,0.179,0.265,0.265,0,0.667,0,0,0.523,0.566,0,0
68,78,0.173,0.276,0.276,0,0.383,0,0,0.528,0,0,0.246
68,78,0.0489,0.265,0.265,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.31,0.31,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.343,0.343,0,0,0,0,0.465,0,0,0
68,78,0.314,0.354,0.354,0,0,0,0,0.609,0,0,0.0428
68,78,0.377,0.431,0.431,0.217,0,0,0,0.629,0,0,0
68,78,0.713,0.586,0.586,0.317,0,0,0,0.77,0,0,0
68,78,0.892,0.697,0.697,0,0,0,0,0.785,0,0,0.128
68,78,0.942,0.741,0.741,0,0,0,0,0.741,0,0,0.0857
68,78,0.562,0.785,0.785,0,0,0,0,0.619,0,0,0.128
68,78,0.627,0.763,0.763,0,0,0,0,0.667,0,0,0.181
68,78,0.378,0.652,0.652,0,0,0,0,0.55,0,0,0.253
68,78,0.115,0.553,0.553,0,0,0,0,0.488,0,0,0
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0
68,78,0.179,0.657,0.657,0,0,0,0,0.572,0,0,0
68,78,0.326,0.475,0.475,0,0,0,0,0.692,0,0,0.366
68,78,0.333,0.322,0.322,0,0,0,0,0.692,0,0,0.187
68,78,0.462,0.336,0.336,0,0,0,0,0.806,0,0,0.0819
68,78,0.181,0.35,0.35,0.267,0,0,0,0.585,0,0,0.0857
68,78,0.176,0.336,0.336,0,0,0,0,0.591,0,0,0.128
68,78,0.175,0.392,0.392,0,0,0,0,0.591,0,0,0
68,78,0.177,0.433,0.433,0,0,0,0,0.585,0,0,0.0428
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0.0857
68,78,0.224,0.545,0.545,0,0,0,0,0.61,0,0,0.214
68,78,0.762,0.741,0.741,0,0,0,0,0.974,0,0,0.171
68,78,0.948,0.881,0.881,0,0,0,0,0.993,0,0,0.171
68,78,0.978,0.937,0.937,0,0,0,0,0.937,0,0,0
68,78,0.564,0.993,0.993,0,0,0,0,0.742,0,0,0.0857
68,78,0.429,0.965,0.965,0,0,0,0,0.717,0,0,0.171
68,78,0.371,0.825,0.825,0,0,0,0,0.655,0,0,0
68,78,0.18,0.699,0.699,0,0,0,0,0.605,0,0,0.128
68,78,0.0978,0.559,0.559,0.0667,0,0,0,0.592,0,0,0.0428
68,78,0.0652,0.517,0.517,0,0,0,0,0.567,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0.214
68,78,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.657,0.657,0,0,0,0,0.465,0,0,0
68,78,0.187,0.475,0.475,0,0,0,0,0.579,0,0,0
68,78,0.333,0.322,0.322,0,0,0,0,0.692,0,0,0
68,78,0.324,0.336,0.336,0,0,0,0,0.692,0,0,0
68,78,0.312,0.35,0.35,0,0,0,0,0.705,0,0,0
68,78,0.304,0.336,0.336,0,0,0,0,0.717,0,0,0.385
68,78,0.301,0.392,0.392,0,0,0,0,0.717,0,0,0.0857
68,78,0.305,0.433,0.433,0,0,0,0,0.705,0,0,0.242
68,78,0.33,0.447,0.447,0,0,0,0,0.73,0,0,0.16
68,78,0.573,0.545,0.545,0,0,0,0,0.899,0,0,0.123
68,78,0.524,0.741,0.741,0,0,0,0,0.805,0,0,0.208
68,78,0.648,0.881,0.881,0,0,0,0,0.817,0,0,0.108
68,78,0.668,0.937,0.937,0,0,0,0,0.78,0,0,0.207
68,78,0.564,0.993,0.993,0,0,0,0,0.742,0,0,0.128
68,78,0.619,0.965,0.965,0,0,0,0,0.843,0,0,0.0857
68,78,0.371,0.825,0.825,0.05,0,0,0,0.655,0,0,0.0428
68,78,0.18,0.699,0.699,1,0,0,0,0.605,0,0,0.0857
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0.322
65,80,0.309,0.657,0.657,0,0,0,0,0.68,0,0,0.132
65,80,0.0489,0.475,0.475,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.322,0.322,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.336,0.336,0,0,0,0,0.465,0,0,0.214
68,78,0.0489,0.35,0.35,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.336,0.336,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.392,0.392,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.433,0.433,0,0,0,0,0.465,0,0,0.116
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0.0882
68,78,0.398,0.545,0.545,0,0,0,0,0.755,0,0,0
68,78,0.287,0.741,0.741,0.867,0,0,0,0.635,0,0,0.402
68,78,0.948,0.881,0.881,0.25,0,0,0,0.993,0,0,0.119
68,78,0.978,0.937,0.937,0,0,0,0,0.937,0,0,0.218
68,78,0.564,0.993,0.993,0,0,0,0,0.742,0,0,0.128
68,78,0.429,0.965,0.965,0.55,0,0,0,0.717,0,0,0.128
68,78,0.21,0.825,0.825,0,0.567,0,0,0.56,0.452,0,0.428
68,78,0.115,0.699,0.699,0,0.25,0,0,0.535,0.554,0,0
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0.317,0,0.0857
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.517,0.517,0.267,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.504,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0.117
65,80,0.0819,0.503,0.503,0,0,0,0,0.516,0,0,0
65,80,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0
65,80,0.179,0.657,0.657,0.117,0,0,0,0.572,0,0,0.0428
65,80,0.326,0.475,0.475,0.15,0,0,0,0.692,0,0,0.0428
68,78,0.191,0.322,0.322,0,0,0,0,0.579,0,0,0.214
68,78,0.187,0.336,0.336,0,0,0,0,0.579,0,0,0
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0
68,78,0.176,0.336,0.336,0.267,0,0,0,0.591,0,0,0.128
68,78,0.175,0.392,0.392,0,0,0,0,0.591,0,0,0.171
68,78,0.177,0.433,0.433,0,0,0,0,0.585,0,0,0.0428
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0
68,78,0.398,0.545,0.545,0,0,0,0,0.755,0,0,0.128
68,78,0.524,0.741,0.741,0,0,0,0,0.805,0,0,0
68,78,0.648,0.881,0.881,0,0.317,0,0,0.817,0.339,0,0.245
68,78,0.668,0.937,0.937,0,0.767,0,0,0.78,0.649,0,0.3
68,78,0.822,0.993,0.993,0,0,0,0,0.88,0.554,0,0.0428
68,78,0.429,0.965,0.965,0,0,0,0,0.717,0,0,0.0857
68,78,0.371,0.825,0.825,0,0,0,0,0.655,0,0,0.103
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.504,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.148,0.601,0.601,0,0,0,0,0.541,0,0,0.337
65,80,0.179,0.657,0.657,0,0.567,0,0,0.572,0.385,0,0.0428
65,80,0.187,0.475,0.475,0,0.25,0,0,0.579,0,0,0.0922
68,78,0.333,0.322,0.322,0.55,0,0,0,0.692,0,0,0.377
68,78,0.187,0.336,0.336,0,0,0,0,0.579,0,0,0.385
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0.0428
68,78,0.0489,0.336,0.336,0,0,0,0,0.465,0,0,0.343
68,78,0.0489,0.392,0.392,0,0,0,0,0.465,0,0,0
68,78,0.177,0.433,0.433,0,0,0,0,0.585,0,0,0
68,78,0.189,0.447,0.447,0,0.317,0,0,0.597,0.237,0,0
68,78,0.398,0.545,0.545,0.117,0.767,0,0,0.755,0.661,0,0
